200000 445008745
5192828 551612561 8
145842731 391667606 4
762505829 898836156 2
371948432 653741544 4
465051687 548565752 9
409060899 941886639 10
191610051 347398496 3
148590140 677559657 1
116895954 248913877 8
635604355 895792304 5
257023854 735730619 10
391754941 822534138 3
626838063 640744693 9
961156755 971761529 6
62083592 731761617 5
261626174 555367577 9
377670368 951188871 7
290014005 550433424 2
924630167 989894518 5
189693415 725490338 9
98048752 165363277 7
76358850 844268401 4
575811972 871777993 3
650827648 969497190 7
433395046 978497427 8
911972369 944909879 4
428426703 943449044 10
860706180 996513900 4
718180044 768487057 9
413812285 431462369 10
215206737 531936445 2
779467823 966941254 5
695844586 774157794 6
968564766 996486039 3
691514792 797213435 10
434781021 459653739 3
153349435 524659712 8
271083484 785823990 1
765916136 918345796 9
425870529 887170665 2
415024427 593135975 6
468874948 587236543 3
184568954 376082102 2
81265929 907930469 8
187593556 796064002 7
841154743 874711803 10
62815504 905455652 9
102070910 700011924 8
192815637 577389424 5
380962028 627752281 10
888070649 909047109 6
435104528 606800773 9
552921714 927519645 10
334544395 452466338 9
647885022 915031420 1
839778102 851065563 10
642289197 669013498 4
580784635 721267961 6
672674091 795273666 4
181087092 998987303 10
798183572 820470456 4
963724940 976833715 6
368696629 586240255 1
536730140 571177562 4
182111467 833881288 6
481248814 912474923 9
296916066 576350556 1
818084824 984365276 5
226851517 329474265 1
47715266 376429158 10
970789488 999905709 4
452573583 491683517 7
817263485 964805265 7
76511824 383716820 9
390005392 476649281 2
31830441 680212233 3
835655153 960103635 4
603505360 839965220 1
888667419 998143287 5
460693940 656057360 10
46742794 523552496 1
955095489 983912521 5
978511939 998823189 4
8626870 55198271 8
891538889 913234229 7
137619239 635111116 2
253444558 510763216 10
389495699 860048677 1
311154304 819850984 6
733278000 912583121 6
64745317 746734958 2
257911213 987506838 8
789808880 794197933 3
896171284 932496545 3
892543963 911730757 8
948558885 974837158 9
993406487 998713994 1
833309850 935147003 9
629630570 749252262 3
982426662 986288275 1
116857651 500290065 8
627524116 702037880 9
55135944 159589949 5
721459827 842808406 6
711788333 971787531 10
995594395 999212186 8
805025052 951919390 2
194007200 410420719 6
293312112 927015004 8
173127355 838518038 10
486133422 679085183 6
31618623 232348380 4
276327289 294436287 4
388858860 847642105 2
37159425 198458653 4
267058421 512788761 2
531693875 767294326 9
370503337 852436113 8
68624580 725742628 10
16511772 944468500 1
570553779 881207836 4
841086789 890445020 8
60947712 852016103 1
139429666 551251060 2
768101937 940283544 6
519568260 744748886 9
560604197 782937806 9
503351162 595693561 6
974235746 979550355 6
920261417 949201710 6
149312688 336258959 10
216593598 990886650 7
522303362 684022349 6
264380756 716358851 3
774396593 827927685 7
175454826 644733479 9
259917962 882178299 5
807436861 820180168 8
593799009 692282908 6
526597965 882747965 9
707221446 999238689 2
417262732 761736327 7
682782180 727853780 6
666114 586152595 3
270112321 767289338 8
478253230 573891488 5
215704609 624494570 7
112154182 441180467 4
308874860 563467559 6
216037889 589129505 1
163734959 918250443 6
4714273 441083784 9
715468711 908975140 7
412497366 681560015 2
348907489 422824365 6
436093731 684839649 1
874646513 954952963 1
564571001 840688026 1
851198886 924551076 10
146688355 455760400 6
493883346 869640543 3
221130613 240742868 3
949212768 952224121 10
761143539 877111257 3
385118988 493546368 6
860328373 975419551 9
724688599 989761231 3
234589109 334512184 8
112751822 848733184 8
660487042 777691354 9
381713610 739245276 9
568407694 920205890 2
825196008 985564507 1
391681580 518945438 4
42001230 816867114 4
401894195 836580817 5
451912467 722160348 7
125165373 162477835 5
638005941 863284138 4
9018410 89682602 5
738656712 913816704 6
853946705 939620763 6
133767776 261972811 8
551236684 669863803 6
