812 1
27073 27073 2
45527 45527 8
18287 18287 2
72593 72593 6
25515 25515 1
44181 44181 1
25045 25045 5
87141 87141 7
98191 98191 9
25003 25003 8
53417 53417 10
80854 80854 1
82345 82345 5
1529 1529 4
85976 85976 4
77874 77874 1
29615 29615 8
16638 16638 10
23095 23095 6
19393 19393 8
52659 52659 6
21679 21679 3
54761 54761 9
72364 72364 3
22647 22647 3
79833 79833 10
96648 96648 10
77410 77410 7
16641 16641 9
20514 20514 4
34230 34230 3
47687 47687 5
80274 80274 1
68918 68918 9
15813 15813 5
83088 83088 4
94308 94308 10
52591 52591 6
33376 33376 4
30857 30857 5
54747 54747 2
43078 43078 2
5391 5391 4
3272 3272 7
24547 24547 8
1831 1831 7
58541 58541 6
91594 91594 7
86823 86823 9
68085 68085 2
69662 69662 1
31232 31232 1
56060 56060 3
83759 83759 2
467 467 8
74307 74307 3
549 549 7
44248 44248 10
32323 32323 4
41206 41206 2
77315 77315 10
90790 90790 1
29014 29014 1
36479 36479 4
89363 89363 3
63824 63824 2
35696 35696 10
76256 76256 1
12038 12038 10
33401 33401 3
4172 4172 3
72001 72001 4
91858 91858 7
28392 28392 1
37640 37640 10
40567 40567 5
65693 65693 6
69711 69711 9
75870 75870 4
10640 10640 1
41990 41990 9
90499 90499 4
47177 47177 1
40535 40535 10
70271 70271 6
2987 2987 10
5618 5618 3
72538 72538 4
75925 75925 3
69726 69726 1
20526 20526 9
89984 89984 7
68825 68825 8
86536 86536 1
80094 80094 8
71626 71626 6
56020 56020 5
13098 13098 3
56729 56729 1
22412 22412 9
67922 67922 4
52323 52323 10
88207 88207 8
14259 14259 3
88520 88520 4
53018 53018 5
55227 55227 1
45450 45450 10
78334 78334 10
70684 70684 1
78978 78978 10
60922 60922 2
84375 84375 5
76811 76811 6
91648 91648 8
50042 50042 6
8146 8146 6
96971 96971 7
42645 42645 6
99468 99468 10
39330 39330 6
21071 21071 3
38271 38271 9
44423 44423 2
49423 49423 2
71681 71681 8
25670 25670 9
64986 64986 5
96784 96784 1
94821 94821 8
45305 45305 2
45661 45661 2
81672 81672 2
8512 8512 10
2939 2939 3
53423 53423 1
34186 34186 7
68114 68114 1
28482 28482 8
72330 72330 4
61887 61887 4
15471 15471 3
68707 68707 5
1001 1001 3
71672 71672 5
8705 8705 3
29050 29050 4
36905 36905 1
56849 56849 7
3030 3030 4
707 707 7
92607 92607 3
59879 59879 3
24399 24399 4
30282 30282 6
85733 85733 7
62646 62646 10
73037 73037 4
27508 27508 2
34529 34529 9
35057 35057 3
98729 98729 3
84401 84401 7
23571 23571 10
66380 66380 2
51176 51176 1
60607 60607 1
76181 76181 9
15672 15672 10
52452 52452 8
57640 57640 10
19625 19625 10
37328 37328 5
59785 59785 2
38758 38758 2
7531 7531 4
1827 1827 7
2187 2187 6
84221 84221 5
98790 98790 4
24664 24664 8
40194 40194 6
87159 87159 4
83274 83274 1
52080 52080 4
64329 64329 8
94028 94028 4
63295 63295 7
2567 2567 10
58753 58753 10
68473 68473 1
19115 19115 6
7781 7781 6
39976 39976 8
45298 45298 6
6916 6916 5
74429 74429 3
13955 13955 3
74328 74328 7
44784 44784 9
96772 96772 5
48313 48313 10
16342 16342 1
89859 89859 8
41173 41173 10
52063 52063 5
