200000 100000000
106108266 249594956 4
137242417 193569090 3
139662099 284358964 3
109186491 167589599 8
179243199 232348829 6
140859579 141260045 10
180018890 282252187 8
186206471 263799440 9
119783881 219463797 8
156261991 158947648 10
196315583 289994432 4
148161714 230997026 4
122122185 124335425 3
117137792 238162723 7
171958370 198327473 9
165912648 220046819 1
184811185 242939078 7
197507434 289704039 5
180729062 244149110 7
194847400 216630536 2
189500631 219788707 5
131196468 188286086 6
156640824 217477036 7
146239391 149221644 2
116350571 142117875 8
155435542 189994640 2
143680201 229567691 10
188150867 268378989 8
140971102 284742699 4
156328810 200566769 1
119418763 127187345 1
183490116 246717221 8
152195037 214410596 7
164371798 276247417 2
198168071 247777204 3
120941749 133840430 8
111272530 169079374 8
109321717 295946883 2
138055190 175898787 1
150064329 266517441 6
138003774 213990385 4
184340535 258136465 5
139585190 272512538 4
141502442 250917687 6
148533711 212215855 3
104733195 257929559 2
193968711 282894630 7
115287081 246687311 9
181431902 198702085 3
182931289 188120938 3
150170206 289324550 10
120628697 173018096 6
168544473 214562450 8
132195814 171368015 4
183416112 189533343 3
178696653 222919403 5
183123871 255739119 3
191062615 282364486 1
170902512 215688709 3
107187773 151870211 8
127957630 200053278 4
143780364 184863595 5
114730081 295845465 3
108802069 141950690 6
184214859 246226201 4
198161192 229833074 4
151197291 165113865 3
168027986 169477501 1
154595535 285679770 6
140433227 239961332 3
165947261 166608729 3
163208238 270603005 10
112037578 130545966 6
127306080 144742523 1
141115997 250370501 1
129175532 162865217 5
122897801 296379657 3
181046953 194014361 6
134749280 200340227 3
142244977 188234805 9
139837878 156555774 7
116875791 201151871 5
114364229 177348147 4
101863135 150934127 2
190262474 260370455 6
141536030 239107625 5
132610568 177007916 3
132394332 174885075 7
173206707 190612510 8
176652300 204867331 6
146550104 160208672 3
188357301 295132799 5
128419505 228275854 3
109601210 248926642 7
119300094 150616622 8
161846816 227420429 6
122587950 166408022 5
132399599 219966130 1
128326129 171394497 4
195589940 278656158 5
170398145 259582098 6
152255141 164757046 6
171632532 259743975 7
121627316 257648511 9
163817047 291673449 9
106016584 193313871 9
192678941 234383397 4
123173566 286510870 5
174809274 197325679 1
193689554 291152895 4
165400295 293530540 7
151958807 244032497 6
157575901 208449434 9
163442389 268223337 2
121239462 159506489 2
108447590 231346352 10
144928668 188120233 6
166356404 260586292 1
109554029 228198810 1
163504248 171280287 9
149895670 252794928 8
177924334 221968001 9
164299366 272328770 10
163335155 213278023 10
132750694 253598065 9
135524213 181924359 7
174484773 262175196 2
101017381 112641533 8
127801781 233989004 8
127653972 278085249 10
173343347 218236852 3
195078747 239381646 7
115471238 248426113 10
136282179 189672365 3
117731924 215563168 5
157361192 212424878 2
125912381 292749183 1
195005128 269275720 4
102581677 194636653 2
160672365 218686517 1
163681830 213475866 6
155249654 169128174 4
175598623 299364469 9
117516376 204624099 6
156913332 294682426 6
196284787 298672654 9
140637764 288264850 2
142147356 290959389 6
106080607 137372911 7
142224150 156078064 9
124881208 139991256 9
130398147 242320300 8
161052781 296264968 10
177175360 250242219 6
141833184 248778163 6
185008307 265099509 3
120142339 286867595 1
112480546 146099385 10
127268957 151601790 7
121710860 164397396 2
159718735 225437973 2
156601002 264591065 5
195621917 249807107 2
104427437 237955449 9
173009385 247953395 5
194343929 271917241 9
186157738 244988559 8
172052897 221704983 8
149693770 254499566 9
104891906 299104866 7
157546203 160836411 3
159014083 223441038 7
102966045 252371433 8
170787950 206823762 7
137120314 248895970 9
114416731 238734964 8
190152285 234255958 4
127026328 156712958 7
188024191 229816981 8
121584984 160365252 1
116165793 185997278 4
186432220 201463030 7
134447094 137173513 9
125710496 217521553 8
175744015 201274412 7
131374263 167688400 2
119638357 228324093 9
182841272 247419163 5
186701801 246477496 8
187283109 260453719 5
110770475 118939125 10
154057226 174188459 10
167517050 211865888 6
152875479 242323038 8
161336423 200303497 2
119560973 183544778 7
168496126 254490306 7
191898981 193810463 8
183272623 207720877 5
190047836 235240693 10
186485690 289062214 3
142821851 276005716 4
194194205 214357214 7
183786106 250126359 3
121931440 126724272 1
151680634 172435209 5
151364860 205719043 7
133490058 195062004 2
195703066 294270452 1
103725139 276680736 2
182174509 296648136 9
156282561 266339997 4
143569334 290029664 3
161413282 224369971 6
142349003 223526114 1
196392975 218063251 10
120516787 139353044 9
134181931 238069545 10
195688465 238456037 5
170483223 280522181 10
168937326 187747438 10
149247860 179931161 2
182639180 194055528 6
191582374 198566782 6
163713045 243033762 9
191797639 216805193 3
171963599 298325482 9
152455233 238986540 3
122834566 219656638 8
191431826 250576871 8
108012216 268192065 5
108500487 266043469 6
164650530 220387943 2
156889490 241717237 8
134136845 198485003 5
107001649 279483605 8
116054109 210569972 2
131195081 217287637 6
188501322 226897121 7
141966050 191631024 1
174557094 289179647 8
164247677 252607646 1
120675623 271787220 10
100805725 156245598 1
180300944 266950924 7
126587092 169907602 10
138624069 182999606 8
137073268 194376376 1
116075711 250643468 8
102090659 172067111 2
196579132 236326905 7
144822346 157988384 7
147943484 263525443 8
171456655 253498318 10
188583810 256259361 3
193195418 289428642 6
178980112 277686274 2
106185885 205395502 1
168126130 170319648 10
184861067 199510472 8
133320197 227614729 1
124302006 246986506 10
133885865 279403563 9
114564573 154380236 4
122145605 230920516 10
195028177 266822011 8
180980919 244491975 4
143949990 229459935 8
148541705 280090496 5
170370346 173471416 4
138211293 144606280 4
159215592 239918380 1
157586257 202153237 6
118426807 173754235 5
173371119 262705569 8
193509021 287182058 9
156736999 200730980 4
143766173 283581071 2
170683947 251141916 5
117037106 223163872 9
133093794 158472065 7
116291823 290872771 8
189903102 220377976 7
151028507 174455029 4
192338221 205220616 8
142880152 294494555 6
120128434 145576346 10
182669191 248602367 9
164062744 263070576 3
130636197 226059148 3
165572379 248056709 2
165933334 257208406 10
178449121 227259821 2
100327398 290558786 7
109320931 177736089 3
141546052 255151432 9
106048616 157069494 6
109090648 297864954 7
129178493 151629003 9
116741388 251928285 3
179223698 181309227 3
188504274 206825002 6
110389959 266725819 10
144274714 227876493 7
151007185 258309126 9
101209947 289924614 10
114015984 160407147 3
176511429 268791436 5
105037197 247969489 4
184739283 192972256 5
177572654 205969657 6
125446977 231381653 10
168544726 232019447 1
172683051 175981283 10
107284074 184272336 5
181080320 281086156 3
194424604 211545664 10
190979029 228478571 10
123783341 143287076 4
182896264 232945871 1
192200106 268696885 1
139058010 194180001 1
129771259 184393226 8
197019886 232196383 8
116747637 162857979 5
139487480 219894878 1
115041255 156132958 10
128545839 241307984 2
166695296 226834434 6
148263942 164216143 5
109518854 233815467 9
113640070 117459549 9
155534064 189518788 5
185050558 261781297 5
142073958 215473751 9
194745399 240062799 10
141548683 151349487 8
172775774 201769779 3
175524548 240340772 3
110916626 242455181 7
180927162 234333427 4
152640769 245887397 6
127309935 261992488 10
191249150 261457647 7
171746465 257689105 10
172879857 186023557 4
178585217 237291236 9
132913445 135982976 10
148471374 265063236 6
146926940 211104656 9
181606072 297155877 1
178331068 205795658 6
113202542 183357633 4
169158299 283693117 9
142483676 226143058 8
176640655 231645028 5
155894868 173809395 10
117995418 262958582 3
180114142 251498179 7
158712224 200427098 3
144525797 266074876 9
180827021 262260058 10
183419462 207416090 6
142574153 208219886 7
105912573 179061864 3
173017272 249851942 9
122612700 272122470 5
194195236 283997180 6
194393658 283534318 7
123509708 259759620 3
186720330 194118803 3
182835940 281695732 5
107581338 137927950 7
111218344 247350157 6
195728658 218018752 10
150245011 193317498 8
149456700 174246598 10
105679981 184192963 3
127549739 258113769 2
198541359 293201078 9
135258795 137276885 1
197674987 214579965 10
102350469 268846212 2
103238367 243646247 2
131856944 265219042 8
130334241 153849015 6
193624411 214438825 2
171977941 183985923 2
177480113 289971571 5
163385831 253439293 8
138948145 186593043 7
162120498 234654846 1
134747599 275189055 1
141226761 146911674 9
158784500 222284649 3
191615499 197333426 5
134205102 215416156 9
126537597 235666918 9
193754148 226102424 9
109320405 139141105 1
111556830 183095363 10
128325249 231505986 4
114163544 167163132 5
151049725 193314045 6
181172454 225736970 7
120572513 222255264 5
113524527 227947835 2
186104769 210294997 8
100073700 135364277 10
181569823 181982708 7
147489926 230139012 1
140267713 147496561 4
179771045 280660146 3
111359404 197033294 1
186599666 285877591 3
154656786 221584920 3
169903452 192060958 3
102587315 192447865 7
148030624 289266540 6
116210854 234631520 10
119237180 220299233 8
117488042 174705886 3
101577962 198112477 2
188310593 256733292 1
175413294 178180413 10
193007826 294814397 3
126974107 281571085 7
127632693 185581231 10
153204630 210690608 8
107044030 261003619 3
114442186 258935256 8
109525269 245793335 8
129928173 195598893 1
102670642 150749055 9
104668746 254726317 10
179542571 268042281 7
101721618 137148613 5
100156555 214345510 9
143945456 286814240 6
135003148 245165762 5
174785140 209355963 2
150470428 261219491 10
196773551 231250933 6
193399292 194178998 10
187062650 187996814 4
135063399 193084818 8
186643427 272699161 7
176445418 182609300 4
109249319 277460504 10
144262910 299015010 7
179082129 256008105 3
186349213 260555442 8
128319913 147354654 4
106831752 278206820 3
122435626 141623702 5
158107213 168875399 1
177653179 217807259 1
171453707 250277121 7
162072833 223051191 3
181783500 197073266 10
183892526 294428058 10
109230378 143243476 6
167762641 198717244 3
125755175 160645467 2
126118766 133380084 6
136240639 188175251 1
187225742 242580644 1
107704398 205681859 8
150616519 271416385 3
145219840 298109690 9
166091416 273344626 9
112657878 133704225 1
128560543 190324339 5
196011640 267753351 9
190089258 263601899 9
109696088 153389015 5
128340201 165447483 2
166152250 249445576 1
140123442 169514051 8
144126038 209805247 6
172207937 248878061 7
175043376 212001575 9
151304507 298665609 5
173500146 184027054 3
133741156 289655596 2
140053744 285309559 9
170845964 235298054 7
197700180 272539885 5
151447659 201830225 6
160127456 228095668 10
190536190 287108531 5
113463723 271602507 2
176228110 234254901 9
140486806 191541297 5
183169986 252912482 1
196528886 224136097 7
162716785 213579524 9
172719649 260673168 3
125491866 247905108 5
124250058 252360136 3
175722263 208892459 6
153350019 246542076 7
157253710 200855837 5
191568473 277225360 9
134429453 213288254 3
117794254 208879639 4
179515875 266337500 2
138386468 198611966 6
105250032 267329152 7
125400850 193010565 7
169442991 253316410 9
180418396 237460269 8
186642163 227234899 3
198374609 286562952 4
195472160 241136424 1
141965856 241842443 8
159900455 253384749 4
149831973 269509959 8
108913415 212588389 8
149058037 230353625 10
117539459 178029411 4
170037818 195302350 8
190265938 200392784 3
176726082 240490730 10
183752845 184834150 6
130389459 148320480 7
166095007 241798470 6
118062090 293226394 7
146197468 213893175 7
110076053 116219932 10
127416709 209613141 3
182732655 208544492 4
170660985 201646036 3
149353561 281577634 10
102690941 155186286 1
107341792 133234785 6
161679251 178903805 4
188782656 215328045 6
180230941 266840077 7
139126472 244163027 1
101227603 120075408 8
