1000 10000
886 1614 4
859 1837 5
833 1033 7
2101 2614 4
1482 2794 4
1728 2307 2
850 2899 3
302 2218 8
1366 1373 6
1024 1251 4
1243 1475 2
129 2790 4
875 2590 6
829 2416 3
2569 2747 7
570 635 6
944 2255 1
970 2640 4
150 1927 4
1028 2122 5
1662 1877 1
353 1226 1
377 1557 6
2445 2492 9
2811 2919 4
1877 2585 10
1445 2735 10
2903 2904 5
1457 2373 3
1978 2780 9
1598 2802 5
1732 1734 7
1978 2928 7
2062 2350 1
1278 1427 2
508 2079 3
2436 2753 2
1249 1504 4
23 1738 4
254 2511 7
2417 2605 6
1330 1886 2
2195 2246 6
1979 2158 4
746 1465 6
2587 2880 2
1725 2337 8
1350 1564 5
2521 2526 10
571 1195 10
297 1494 2
882 2290 8
921 1155 9
859 1356 10
770 1331 7
525 2329 1
821 1344 7
2308 2709 3
210 2048 1
1314 1958 5
310 698 2
1063 1391 5
536 2309 9
844 880 10
1742 2191 7
948 2510 3
1837 2284 5
2458 2587 2
2804 2864 2
1800 2097 2
2537 2974 4
62 2736 6
1430 1922 7
2271 2498 2
2292 2543 9
1261 1646 7
1486 2965 6
2189 2499 9
2624 2784 9
453 2972 10
451 702 4
324 2237 2
1764 2221 6
2331 2749 2
585 1319 3
1781 2852 10
338 1549 5
1722 2874 7
2061 2519 9
1407 1585 1
2923 2985 1
1370 2759 5
2859 2944 9
1697 2281 10
2257 2581 6
953 1825 1
1898 2558 2
882 1847 2
2416 2766 5
1084 1092 6
98 1414 2
1279 2848 6
1920 1966 4
2054 2773 4
2117 2779 8
2346 2664 4
1729 1893 7
1059 2045 5
1313 2088 10
2194 2546 1
745 2555 7
447 2369 6
1549 2598 3
119 2880 6
2171 2356 7
873 1026 1
1608 2100 7
2451 2802 6
2642 2784 5
1112 1969 10
612 1127 4
436 1722 2
1338 1608 6
2683 2882 10
1448 1813 10
2564 2916 2
2697 2950 2
1548 2221 6
2303 2360 7
163 1620 8
615 1741 3
83 399 7
2767 2942 9
1859 2044 3
2755 2906 6
2452 2928 4
613 2684 6
578 2829 4
393 2851 3
1910 2795 10
2766 2878 6
319 2361 1
2931 2955 2
1558 2085 9
1904 2048 6
348 498 1
1317 1963 1
109 425 8
2618 2919 9
2867 2971 2
1261 2962 3
2089 2631 8
203 324 10
2143 2975 6
585 2791 2
2915 2936 1
647 1372 5
1358 2204 7
2450 2690 6
1999 2180 3
2124 2673 7
1537 2586 6
645 2059 5
427 848 1
1347 2622 6
123 2039 1
2637 2642 2
1640 2498 5
2915 2952 6
1758 2308 3
1279 1585 9
2379 2991 9
200 2565 8
2465 2518 7
1998 2575 5
451 1831 8
1057 2102 5
343 1791 6
2092 2588 4
1224 1418 1
2582 2699 3
792 2836 7
1588 1596 10
1633 2740 2
2374 2925 2
664 2370 4
2973 2997 2
2245 2818 2
2510 2632 3
852 2465 7
1046 1620 7
2316 2503 3
2758 2801 1
2388 2442 2
669 2561 6
2033 2863 10
385 2935 3
1731 2846 1
2915 2924 7
1233 1931 6
1138 2820 1
1257 2491 3
657 2511 10
2848 2905 5
179 2261 4
2025 2090 8
785 1932 4
2019 2865 3
553 747 6
931 1535 1
831 1791 3
2470 2737 1
2825 2951 10
2289 2487 5
612 1574 2
881 2087 2
2535 2539 8
879 2862 2
1202 1339 1
6 718 9
2372 2875 8
1238 1656 2
1849 2858 1
867 2745 6
1482 2701 6
2471 2508 4
2104 2805 9
1546 2359 8
36 1424 8
522 2089 4
618 893 2
2883 2888 3
243 2293 10
1549 2146 9
472 2510 6
2334 2735 9
2544 2997 10
1512 1909 9
1209 1889 9
885 1655 4
320 2497 3
2177 2265 3
233 1409 6
2369 2666 3
1343 1485 9
1942 2929 1
788 2650 8
1010 2733 7
2683 2692 6
1916 2789 6
2184 2802 9
794 2946 6
2532 2878 3
1377 2699 5
582 1854 2
2555 2639 10
1515 1932 7
593 2703 4
1429 2868 8
199 341 3
2914 2949 1
1872 2402 10
2225 2225 4
1707 1828 3
609 713 3
826 2748 10
1673 1874 9
1888 2227 6
2072 2645 10
1181 2771 8
397 1702 2
1081 1368 7
2968 2987 10
1028 1856 10
901 2264 8
259 2803 3
1441 2739 4
2330 2344 9
511 1624 9
1637 2008 1
1371 1926 3
146 390 8
2567 2619 6
402 972 5
2009 2576 4
1975 2334 6
2970 2980 6
958 1234 3
951 2645 5
1400 1782 6
585 1410 8
1358 1473 10
2325 2906 6
638 757 6
382 1404 1
1721 1791 8
988 1432 7
1147 1670 5
1637 2477 10
1751 2208 6
1219 2563 1
1533 2449 2
1378 2632 5
1553 2212 4
1660 1960 10
1182 2893 1
1456 2401 5
1038 2524 8
1390 2453 4
1361 2503 2
174 1599 8
2367 2768 4
585 2897 9
1536 2799 10
932 2340 2
1849 2370 5
412 1516 5
2147 2418 9
28 2509 3
2402 2754 5
2299 2693 8
2900 2959 8
352 2155 6
2921 2944 10
625 2184 4
946 1185 2
2077 2938 1
156 590 9
261 549 8
2390 2860 1
2647 2702 2
2723 2735 8
2476 2777 10
2765 2979 6
1555 2652 5
2313 2388 6
355 1695 6
2715 2886 1
2470 2947 3
1240 1568 9
2394 2697 9
1819 2010 1
2516 2931 1
2337 2713 2
288 1113 1
2078 2129 10
2828 2910 9
2291 2994 3
3000 3000 5
1280 1601 4
2936 2971 10
1715 2596 7
2728 2938 8
216 562 8
2742 2802 8
2781 2943 1
2826 2972 8
1235 2845 2
638 1629 8
101 507 6
2174 2463 5
1076 1760 9
1676 1737 10
149 2287 1
2764 2841 3
2613 2651 4
8 472 10
833 1578 8
1858 2287 9
2949 2992 4
1876 2250 1
2905 2960 3
1068 1402 7
1255 2705 1
171 1462 7
2962 2989 2
365 2976 1
474 1760 2
373 2076 5
14 2922 3
1060 1289 6
530 2474 2
1495 2390 6
2689 2808 5
277 1217 9
1886 2988 9
190 2532 8
106 2781 10
152 2904 10
2322 2411 2
1806 1905 1
2817 2988 9
1168 2031 5
259 2513 5
1958 2573 10
2151 2495 2
2250 2881 6
1262 2729 10
2468 2971 5
1543 2813 4
1877 2135 7
1345 1364 2
2671 2683 8
125 592 7
2595 2880 6
2664 2904 1
