580 1
29480 29480 8
59654 59654 4
43023 43023 10
56130 56130 8
52029 52029 7
12322 12322 1
76110 76110 2
18434 18434 2
82526 82526 2
4689 4689 6
326 326 2
548 548 9
4334 4334 9
86820 86820 4
2863 2863 5
13924 13924 4
87658 87658 6
72631 72631 8
4446 4446 5
98851 98851 2
7321 7321 9
7454 7454 3
97690 97690 4
78872 78872 1
2336 2336 1
38408 38408 8
994 994 1
32262 32262 2
18860 18860 10
89695 89695 2
15936 15936 3
9192 9192 10
50098 50098 3
62793 62793 4
7683 7683 3
78175 78175 9
43614 43614 10
80587 80587 9
18180 18180 5
68870 68870 8
62268 62268 3
70469 70469 10
82231 82231 4
93620 93620 10
61314 61314 3
8524 8524 2
19770 19770 7
46175 46175 10
33855 33855 8
45275 45275 8
68412 68412 5
1777 1777 1
3370 3370 6
83454 83454 5
88106 88106 3
22609 22609 9
83099 83099 1
65576 65576 3
69993 69993 1
7448 7448 10
7373 7373 8
17785 17785 2
1907 1907 4
81412 81412 4
76143 76143 7
44105 44105 9
82095 82095 2
58456 58456 10
71624 71624 2
8055 8055 10
25132 25132 6
52175 52175 2
9273 9273 10
38225 38225 8
9717 9717 6
84725 84725 6
56495 56495 10
61242 61242 2
24739 24739 6
46500 46500 3
51561 51561 10
46431 46431 5
13080 13080 9
78706 78706 7
96183 96183 6
9326 9326 9
76507 76507 5
65135 65135 5
25576 25576 1
20941 20941 9
4922 4922 8
10464 10464 2
85514 85514 7
93348 93348 5
25029 25029 7
34326 34326 2
44711 44711 1
73440 73440 6
68940 68940 3
16483 16483 9
91178 91178 4
62037 62037 6
75280 75280 9
46429 46429 7
62841 62841 6
86442 86442 1
58656 58656 4
29837 29837 1
58583 58583 10
82332 82332 4
72375 72375 6
29627 29627 9
65613 65613 5
30186 30186 10
94099 94099 6
97511 97511 9
41914 41914 7
31525 31525 7
89783 89783 2
99081 99081 7
56374 56374 9
47510 47510 6
20690 20690 4
1724 1724 1
91002 91002 7
11360 11360 8
54256 54256 9
68410 68410 2
68493 68493 10
97996 97996 6
93825 93825 7
99716 99716 5
15379 15379 10
41067 41067 1
24014 24014 3
75157 75157 9
2628 2628 7
5176 5176 10
28144 28144 8
88660 88660 9
13330 13330 5
2880 2880 3
26176 26176 1
28057 28057 7
11919 11919 10
36659 36659 8
42397 42397 3
82615 82615 5
44596 44596 9
24198 24198 5
14216 14216 8
93020 93020 4
37034 37034 6
60267 60267 3
27620 27620 3
68162 68162 5
4979 4979 8
10061 10061 7
82659 82659 7
26078 26078 5
89723 89723 5
62240 62240 3
69290 69290 6
64933 64933 7
43459 43459 6
56513 56513 5
63144 63144 1
30542 30542 3
78064 78064 1
28161 28161 10
80862 80862 3
26331 26331 4
45329 45329 9
78956 78956 1
97697 97697 4
3618 3618 10
98077 98077 7
57369 57369 3
23162 23162 5
51788 51788 8
71669 71669 6
93302 93302 7
99698 99698 9
3547 3547 5
9871 9871 8
10758 10758 3
76181 76181 8
81492 81492 10
58762 58762 1
6365 6365 5
25612 25612 1
65252 65252 10
65059 65059 3
59090 59090 9
25432 25432 4
43143 43143 1
30294 30294 9
87823 87823 9
56555 56555 2
50178 50178 1
88324 88324 2
38871 38871 7
33756 33756 3
87954 87954 10
23713 23713 9
45045 45045 2
32897 32897 5
65071 65071 4
66057 66057 1
12043 12043 5
79787 79787 5
69606 69606 7
90104 90104 1
67746 67746 3
93579 93579 8
18694 18694 7
56429 56429 2
40268 40268 10
45862 45862 2
32704 32704 10
83278 83278 3
43060 43060 8
43170 43170 4
18803 18803 10
32360 32360 4
67897 67897 7
56813 56813 10
52355 52355 7
54970 54970 3
95463 95463 7
84825 84825 1
73691 73691 6
22549 22549 2
319 319 5
37157 37157 3
95833 95833 3
76992 76992 1
9466 9466 5
10712 10712 6
38799 38799 9
26962 26962 3
28545 28545 4
79259 79259 9
98924 98924 4
82171 82171 7
5311 5311 9
36947 36947 10
24005 24005 6
52365 52365 2
45781 45781 4
89678 89678 7
85889 85889 8
94346 94346 7
7061 7061 9
31669 31669 7
60945 60945 2
65264 65264 8
57420 57420 7
49501 49501 7
23530 23530 5
26355 26355 10
74450 74450 10
55257 55257 10
14420 14420 5
88616 88616 3
94866 94866 4
13687 13687 6
28585 28585 4
79180 79180 1
28687 28687 5
45765 45765 1
60216 60216 5
71915 71915 1
4532 4532 8
69952 69952 5
42052 42052 1
1677 1677 6
70249 70249 5
98332 98332 5
30479 30479 1
34952 34952 10
4558 4558 4
62158 62158 9
47113 47113 6
13219 13219 4
39314 39314 1
48846 48846 2
34362 34362 5
5406 5406 5
80867 80867 8
32201 32201 3
58769 58769 6
34233 34233 6
73273 73273 2
33890 33890 9
31545 31545 2
48686 48686 6
51263 51263 8
15252 15252 9
71969 71969 1
15762 15762 5
55300 55300 6
43453 43453 6
76173 76173 7
31173 31173 3
2907 2907 4
89316 89316 2
48943 48943 4
9068 9068 10
20965 20965 10
75395 75395 4
83438 83438 7
92891 92891 9
15379 15379 10
25324 25324 6
95307 95307 8
29734 29734 6
76015 76015 10
25784 25784 10
17857 17857 7
34245 34245 10
46187 46187 3
31241 31241 4
577 577 2
90149 90149 4
70252 70252 1
66887 66887 8
3268 3268 7
33150 33150 2
53345 53345 10
38825 38825 1
24251 24251 5
35529 35529 6
62222 62222 7
24057 24057 8
57586 57586 6
32291 32291 8
19675 19675 9
61695 61695 8
63109 63109 5
69257 69257 8
76572 76572 2
84069 84069 9
19338 19338 3
77153 77153 1
59777 59777 8
36914 36914 8
63977 63977 3
38343 38343 2
60786 60786 7
85304 85304 7
90120 90120 4
35001 35001 9
60221 60221 5
7783 7783 4
88335 88335 6
13072 13072 3
54482 54482 1
71153 71153 9
81584 81584 2
7910 7910 8
85750 85750 4
71660 71660 2
42273 42273 9
48666 48666 8
56873 56873 8
48854 48854 9
79378 79378 8
90584 90584 8
14045 14045 8
42798 42798 1
92142 92142 2
64569 64569 9
60676 60676 1
54949 54949 10
71856 71856 8
99293 99293 2
87323 87323 2
47128 47128 2
42635 42635 4
60538 60538 8
67719 67719 7
40046 40046 8
13489 13489 5
98742 98742 5
61400 61400 8
52810 52810 6
16368 16368 9
65557 65557 1
3303 3303 1
97083 97083 2
76182 76182 2
17787 17787 8
18821 18821 9
39479 39479 5
97160 97160 6
28253 28253 3
91096 91096 9
88573 88573 3
39321 39321 6
25920 25920 10
94084 94084 6
70662 70662 1
5517 5517 7
5192 5192 1
83916 83916 10
19974 19974 2
54390 54390 9
11554 11554 10
73258 73258 5
47309 47309 6
48205 48205 9
11427 11427 7
33601 33601 8
41000 41000 1
86860 86860 3
88117 88117 1
41756 41756 6
9083 9083 3
12801 12801 6
41539 41539 10
35907 35907 5
66755 66755 7
57839 57839 10
88103 88103 7
69029 69029 8
1058 1058 6
56969 56969 3
82267 82267 1
93031 93031 1
86541 86541 1
68180 68180 4
62473 62473 1
43382 43382 3
10284 10284 6
58561 58561 2
80761 80761 2
57541 57541 6
51012 51012 2
54487 54487 5
17871 17871 10
50749 50749 9
13757 13757 2
35965 35965 9
51622 51622 6
26060 26060 3
25159 25159 1
95130 95130 4
79960 79960 2
46610 46610 9
34005 34005 5
79099 79099 10
73266 73266 6
38984 38984 7
88568 88568 10
25825 25825 7
3340 3340 10
96429 96429 1
65948 65948 7
25377 25377 2
44010 44010 1
98058 98058 3
59360 59360 4
72766 72766 7
49789 49789 6
41701 41701 3
51797 51797 8
8364 8364 7
44848 44848 10
18387 18387 9
80089 80089 5
65159 65159 8
20030 20030 2
43829 43829 2
14359 14359 4
7062 7062 3
32345 32345 3
33963 33963 9
96217 96217 8
96937 96937 3
61248 61248 1
94348 94348 4
649 649 1
399 399 3
31192 31192 6
4848 4848 1
32752 32752 8
45042 45042 8
20958 20958 7
19532 19532 8
50004 50004 7
89875 89875 8
62104 62104 5
71007 71007 5
85286 85286 8
42071 42071 5
66056 66056 5
71753 71753 3
18364 18364 10
75145 75145 5
72739 72739 7
17783 17783 3
32950 32950 10
71264 71264 3
62908 62908 1
83631 83631 6
14518 14518 7
98685 98685 9
70790 70790 4
22169 22169 2
43435 43435 2
14810 14810 5
22981 22981 5
94001 94001 2
85982 85982 5
2683 2683 9
32752 32752 4
76553 76553 9
36002 36002 7
48080 48080 8
99949 99949 1
69606 69606 7
41686 41686 2
66863 66863 9
54250 54250 1
31185 31185 4
30727 30727 4
71643 71643 4
96542 96542 6
74418 74418 6
20873 20873 2
70723 70723 1
28932 28932 4
75819 75819 1
58304 58304 3
18554 18554 5
37315 37315 8
47575 47575 3
8512 8512 7
88523 88523 1
40710 40710 2
3736 3736 5
65994 65994 4
62616 62616 3
6671 6671 2
32618 32618 7
91257 91257 5
60874 60874 9
64581 64581 7
55988 55988 3
86707 86707 4
36651 36651 6
99653 99653 10
91754 91754 6
75028 75028 5
53926 53926 8
3969 3969 10
4570 4570 8
17800 17800 10
26033 26033 7
97407 97407 2
85566 85566 8
63092 63092 4
73965 73965 6
13185 13185 10
77087 77087 9
8074 8074 10
28457 28457 6
14953 14953 1
70498 70498 5
7751 7751 4
10794 10794 9
28394 28394 8
17990 17990 2
56626 56626 10
12432 12432 2
83924 83924 3
23730 23730 1
72015 72015 4
28389 28389 2
