200000 1
629355333 629355333 5
785289968 785289968 4
298784307 298784307 1
537740390 537740390 10
383126863 383126863 4
387924492 387924492 8
657432470 657432470 6
245731588 245731588 5
656521642 656521642 7
317284895 317284895 9
670838567 670838567 2
355299229 355299229 5
785066116 785066116 5
99394321 99394321 10
414746280 414746280 4
938081374 938081374 2
115782090 115782090 1
776905988 776905988 5
437746108 437746108 9
485754067 485754067 4
138492858 138492858 5
952455666 952455666 1
684452465 684452465 5
525340907 525340907 8
904517252 904517252 9
777927308 777927308 5
631541454 631541454 2
356853265 356853265 7
201444400 201444400 6
225938285 225938285 8
541556370 541556370 10
714384830 714384830 4
839474908 839474908 8
241435737 241435737 7
525013669 525013669 1
431578439 431578439 7
798871430 798871430 5
552763984 552763984 9
344535334 344535334 3
533331062 533331062 9
536551603 536551603 10
231342563 231342563 4
880760825 880760825 1
769337131 769337131 8
890510956 890510956 6
426366350 426366350 10
830126278 830126278 2
502039372 502039372 1
74241746 74241746 1
535216051 535216051 1
657071726 657071726 5
857968262 857968262 3
662374839 662374839 5
340899570 340899570 9
243177999 243177999 2
656438627 656438627 7
231773991 231773991 2
355110362 355110362 9
180646038 180646038 6
179749841 179749841 10
769809159 769809159 6
512348728 512348728 1
162280840 162280840 10
132540211 132540211 4
7889388 7889388 2
654850576 654850576 6
456932368 456932368 6
71360185 71360185 10
542956160 542956160 7
585565262 585565262 5
627304274 627304274 6
356260666 356260666 9
970280588 970280588 1
106787419 106787419 6
545846530 545846530 10
563484275 563484275 6
156199455 156199455 10
975410808 975410808 5
592866277 592866277 8
559968807 559968807 7
372317061 372317061 1
909093242 909093242 7
570742310 570742310 3
62607115 62607115 4
929608015 929608015 1
255381815 255381815 8
640885945 640885945 5
734660677 734660677 8
680192503 680192503 10
654170029 654170029 8
614195835 614195835 3
919604483 919604483 1
583402020 583402020 10
114001179 114001179 4
9968676 9968676 10
721950105 721950105 8
970559103 970559103 6
11066945 11066945 5
228539617 228539617 5
212489777 212489777 5
272852070 272852070 6
311253290 311253290 9
130070001 130070001 4
569149041 569149041 4
102856212 102856212 9
131904489 131904489 2
971990362 971990362 10
388342100 388342100 2
731063520 731063520 5
222760026 222760026 2
861515348 861515348 10
618586476 618586476 7
227350330 227350330 5
79851402 79851402 7
861181048 861181048 10
111314180 111314180 5
801634083 801634083 7
540266806 540266806 3
220670271 220670271 3
838760638 838760638 5
34552157 34552157 7
262145868 262145868 2
373001029 373001029 10
688517231 688517231 7
141637239 141637239 1
460751747 460751747 5
826344161 826344161 4
535285733 535285733 1
737603583 737603583 8
842109373 842109373 10
813617333 813617333 9
129585145 129585145 2
254740279 254740279 6
237953376 237953376 6
42553625 42553625 5
422793621 422793621 5
265911964 265911964 3
546870179 546870179 8
549852593 549852593 2
509572025 509572025 5
737967367 737967367 5
473211958 473211958 6
365635010 365635010 3
388119162 388119162 6
153750425 153750425 9
85472045 85472045 8
172510398 172510398 3
908773907 908773907 4
702994298 702994298 6
317848849 317848849 4
80562396 80562396 9
499658282 499658282 7
642887557 642887557 5
401627017 401627017 7
151658675 151658675 6
884518508 884518508 4
257329663 257329663 2
506696031 506696031 1
475983543 475983543 7
128450880 128450880 7
936988323 936988323 9
235479559 235479559 9
447038579 447038579 6
701084571 701084571 3
413867254 413867254 6
693196218 693196218 4
799185996 799185996 8
694446564 694446564 9
892586934 892586934 10
344527390 344527390 2
225262159 225262159 7
555541788 555541788 2
757009438 757009438 4
369524704 369524704 8
224480786 224480786 4
494420833 494420833 1
838668781 838668781 9
123190165 123190165 7
474755564 474755564 6
123325463 123325463 5
523931791 523931791 4
94174140 94174140 4
306078434 306078434 6
139337682 139337682 6
525921441 525921441 3
476547229 476547229 3
635845732 635845732 4
61977741 61977741 2
94196606 94196606 10
508914637 508914637 7
373019608 373019608 7
654273966 654273966 2
954400556 954400556 1
202149922 202149922 1
411344112 411344112 3
669083897 669083897 8
672914242 672914242 5
895703958 895703958 2
303795670 303795670 2
990697662 990697662 2
554662814 554662814 6
817781140 817781140 5
89655627 89655627 7
617090340 617090340 9
745584809 745584809 3
353394076 353394076 5
325611598 325611598 3
217187347 217187347 10
781303104 781303104 1
89629710 89629710 5
23358013 23358013 7
475867761 475867761 10
581435135 581435135 5
557349617 557349617 7
916257374 916257374 4
934015629 934015629 5
842993496 842993496 2
554060778 554060778 7
409939694 409939694 10
945747684 945747684 9
508074422 508074422 7
426775670 426775670 6
204552831 204552831 5
892297866 892297866 6
896347600 896347600 9
426473622 426473622 10
603735276 603735276 7
929787166 929787166 5
921490921 921490921 2
164325809 164325809 10
753714629 753714629 10
496297505 496297505 8
239017201 239017201 3
927509285 927509285 4
945843530 945843530 1
689869481 689869481 1
260559457 260559457 4
728191887 728191887 3
254588881 254588881 10
621675819 621675819 7
930659754 930659754 1
786194566 786194566 10
798743616 798743616 4
883224221 883224221 1
165222713 165222713 1
615622157 615622157 2
181744137 181744137 10
985940803 985940803 5
75947549 75947549 6
687879173 687879173 10
646397075 646397075 3
723006542 723006542 2
917056339 917056339 10
819396771 819396771 9
292817606 292817606 10
6344514 6344514 3
937029911 937029911 8
195478717 195478717 4
596529070 596529070 10
555329927 555329927 10
123933991 123933991 8
882358846 882358846 7
882699611 882699611 10
630918404 630918404 8
546133025 546133025 8
165610811 165610811 1
372171385 372171385 3
854983791 854983791 4
754518680 754518680 10
393466015 393466015 7
374006664 374006664 1
897829993 897829993 8
883935920 883935920 3
792941885 792941885 8
807318206 807318206 9
324375639 324375639 6
401662859 401662859 7
579374037 579374037 10
287290814 287290814 3
545620093 545620093 4
612493884 612493884 5
480701562 480701562 8
258352353 258352353 8
987710535 987710535 5
174971281 174971281 4
892403164 892403164 7
910531276 910531276 3
769556330 769556330 1
720060300 720060300 6
273582217 273582217 4
743998998 743998998 5
992600057 992600057 6
128543764 128543764 6
117776762 117776762 6
827144692 827144692 1
520869192 520869192 8
42004306 42004306 5
466911361 466911361 1
799817952 799817952 4
454212295 454212295 5
171049947 171049947 4
169045641 169045641 10
495174831 495174831 1
950715850 950715850 6
930552251 930552251 9
551759458 551759458 6
654018478 654018478 2
13250787 13250787 7
30119720 30119720 6
688642613 688642613 2
168481183 168481183 4
817541768 817541768 2
173212534 173212534 4
786677396 786677396 7
55971670 55971670 1
793535817 793535817 7
269398813 269398813 10
819091144 819091144 9
968582177 968582177 9
811615110 811615110 4
442313170 442313170 3
223823915 223823915 8
29898600 29898600 7
654991007 654991007 4
992526147 992526147 6
875952681 875952681 1
955845108 955845108 5
370118811 370118811 7
760305708 760305708 2
726965321 726965321 10
290416537 290416537 5
205959583 205959583 2
558362908 558362908 10
85556298 85556298 10
936704100 936704100 1
416334345 416334345 7
653902471 653902471 1
685262919 685262919 2
688728376 688728376 9
458086271 458086271 7
27252956 27252956 8
472763308 472763308 4
503513444 503513444 1
959384071 959384071 9
296688754 296688754 10
162756967 162756967 7
856276024 856276024 9
968043861 968043861 1
169879134 169879134 2
918860362 918860362 7
965432936 965432936 9
383887788 383887788 6
