787 1000
993 996 1
145 256 2
255 466 2
254 374 2
379 880 7
628 690 3
805 816 5
594 944 9
573 634 6
481 967 1
392 700 5
595 609 6
81 233 6
953 954 6
730 922 7
11 682 6
993 993 7
827 940 3
411 421 7
980 989 1
699 773 9
782 933 9
905 997 2
792 882 2
862 929 8
106 443 3
35 545 4
234 641 8
684 922 5
436 920 6
341 944 8
923 963 7
260 266 8
668 805 8
953 988 8
76 648 7
22 24 9
709 902 1
733 892 3
160 427 3
953 960 4
931 987 5
456 772 1
908 952 8
383 621 5
114 890 8
226 924 3
842 937 5
608 965 5
412 903 9
558 648 3
66 375 1
238 246 1
279 521 2
68 297 6
126 656 2
359 572 4
261 858 3
219 586 1
478 986 7
489 510 4
151 696 9
750 823 8
838 992 1
329 821 2
264 409 6
983 996 8
88 406 9
9 294 4
376 903 1
262 540 2
79 376 8
670 747 7
363 435 7
927 939 5
729 787 8
888 958 7
759 918 1
636 966 5
849 945 1
359 932 2
502 969 10
886 886 1
965 969 2
736 858 5
810 995 3
128 366 3
438 801 1
349 700 4
947 948 8
256 289 7
558 911 10
661 780 9
467 948 5
388 821 2
495 704 9
926 933 4
71 420 6
542 790 9
269 511 2
676 905 8
405 963 7
577 760 4
571 632 6
476 706 10
83 716 10
964 988 8
639 704 7
663 752 4
811 916 4
422 923 8
815 979 7
572 730 1
784 961 2
812 872 3
576 960 5
226 503 5
412 878 5
399 993 10
701 761 5
29 255 2
491 725 6
888 947 3
457 577 7
469 517 6
314 600 7
421 464 9
454 933 10
972 997 5
133 579 6
228 280 6
237 521 1
548 968 1
629 910 7
474 899 7
77 807 10
960 987 6
923 952 4
472 977 6
970 972 6
9 121 6
714 975 4
529 791 3
815 982 7
931 981 9
222 696 6
382 503 5
891 998 5
399 794 2
19 899 8
279 653 9
192 331 2
702 704 2
986 996 8
597 635 9
950 968 8
96 651 6
713 737 2
174 286 8
446 793 8
742 972 6
699 731 2
224 460 5
100 798 6
640 794 10
35 113 8
508 861 10
565 626 2
476 828 3
99 778 2
10 66 7
561 601 4
956 991 5
193 241 7
728 827 7
594 997 3
301 588 8
428 695 4
426 942 1
118 478 2
933 984 8
309 883 2
150 186 5
602 911 7
361 593 8
241 387 8
766 933 10
412 713 7
594 690 8
576 685 8
751 877 4
661 982 9
130 576 8
229 368 10
221 314 9
198 494 2
846 868 9
266 659 7
302 637 3
310 870 4
668 798 4
130 208 8
420 754 5
57 417 8
962 991 6
430 630 9
928 942 7
338 979 1
203 316 8
658 917 6
622 747 10
178 398 2
699 922 2
104 260 9
329 509 4
12 52 3
114 399 3
849 870 10
469 799 6
32 524 9
520 900 1
464 778 7
937 961 7
73 305 3
208 533 2
943 974 4
716 803 8
8 233 4
758 813 7
259 344 6
478 926 2
610 631 3
11 938 7
680 907 6
520 540 1
362 999 2
376 587 6
968 970 4
97 220 2
318 982 4
236 329 5
827 864 3
353 757 3
554 753 3
32 713 7
956 961 1
958 981 1
377 491 6
705 746 1
760 940 9
840 963 4
593 801 10
838 860 4
334 595 3
365 430 2
225 569 4
181 253 10
515 780 4
577 660 6
699 723 3
941 960 2
443 753 4
654 844 3
101 311 10
72 772 10
139 743 10
882 888 5
581 915 2
83 907 6
789 862 10
774 977 5
737 758 2
95 835 8
132 258 2
751 756 4
140 215 8
56 217 5
944 983 6
712 732 7
175 198 9
754 977 5
537 576 4
655 734 10
326 676 10
906 915 1
619 874 5
668 710 4
987 997 3
149 592 2
781 858 9
736 947 4
655 977 1
526 602 7
950 968 1
143 630 3
60 482 8
105 294 9
689 899 8
974 980 2
835 914 10
575 578 4
544 555 6
289 952 5
625 985 8
540 599 9
497 532 8
639 712 2
915 915 9
999 1000 1
105 952 3
428 506 5
445 479 10
752 928 3
517 919 1
409 780 7
899 914 8
189 323 3
786 922 6
508 513 9
583 874 3
815 873 4
79 282 1
670 934 1
806 970 3
577 905 8
941 973 5
217 457 1
457 611 3
709 989 7
418 422 5
576 638 1
439 469 10
382 455 2
553 835 8
352 603 5
660 661 5
69 508 4
825 894 6
284 993 4
766 849 9
99 619 8
939 953 7
470 526 2
642 945 2
834 927 7
935 975 10
791 911 8
817 869 2
338 735 1
238 998 6
869 937 1
348 941 8
996 999 7
502 776 2
208 714 10
451 581 5
577 811 6
890 978 6
813 843 8
440 500 2
760 943 4
734 858 10
694 715 5
188 507 5
369 426 5
831 892 3
866 910 4
385 720 10
218 899 3
565 773 3
960 977 8
873 966 2
630 746 6
320 584 7
770 896 6
764 868 1
25 856 4
716 737 5
394 933 3
492 852 7
172 713 3
495 902 10
765 1000 9
633 923 2
252 379 6
810 996 4
234 971 5
300 656 6
231 333 7
831 841 1
453 667 1
403 501 10
157 493 1
678 757 5
785 904 5
900 1000 10
399 644 8
661 881 4
390 792 2
98 442 1
291 877 8
867 967 10
905 980 6
684 996 4
589 779 9
961 972 5
631 766 10
251 312 7
650 687 3
640 786 7
218 416 1
291 828 10
940 977 2
61 261 9
784 819 7
836 866 5
732 969 10
518 632 7
289 824 3
695 881 10
675 920 3
632 950 4
843 865 1
557 763 7
482 515 8
721 884 8
