121 1000
157 995 2
720 729 3
919 987 7
578 937 5
250 381 4
655 696 6
444 885 4
720 794 2
816 879 4
859 860 3
778 876 8
718 845 1
893 944 6
256 376 4
922 960 5
651 681 2
453 503 8
578 818 7
173 385 4
476 922 8
382 609 2
910 979 7
851 942 2
389 607 4
884 885 4
193 564 1
522 722 7
687 939 1
810 908 8
483 892 10
277 723 10
639 722 2
913 956 8
504 722 6
605 804 4
617 786 1
340 813 9
5 242 7
555 797 1
587 958 8
112 305 7
929 960 8
982 998 8
339 595 8
583 704 5
454 885 2
868 991 6
218 237 10
616 780 6
571 675 7
138 336 5
916 972 10
487 937 5
759 907 4
47 917 3
984 994 1
644 867 10
871 885 5
115 178 8
767 854 4
803 806 2
933 971 10
311 919 2
362 815 5
125 837 4
362 646 6
501 641 6
214 245 8
547 890 5
483 601 9
114 371 2
261 718 5
439 439 8
240 261 6
107 813 10
140 386 6
279 971 2
76 489 8
579 868 4
734 873 4
301 936 7
286 732 5
373 837 10
453 644 6
850 990 5
1 965 2
239 441 1
503 616 1
538 741 3
304 506 1
702 967 2
499 980 10
226 401 6
429 878 2
838 885 9
977 981 8
300 686 8
956 956 8
626 715 1
812 913 7
84 693 7
987 989 6
813 872 10
586 609 10
503 651 5
475 949 7
712 952 4
82 179 6
474 687 1
87 440 9
551 742 3
894 920 6
170 777 4
146 637 10
915 994 6
495 845 6
558 980 2
100 478 6
350 763 2
576 588 6
352 791 10
