1000 1000
22 141 4
70 250 4
393 541 9
223 755 9
450 637 4
421 637 5
525 864 8
314 862 2
23 619 10
181 886 4
709 936 1
768 920 5
195 683 8
340 362 3
936 976 2
246 747 9
348 906 4
699 741 10
634 679 6
70 215 6
673 873 9
283 303 10
587 809 3
173 830 2
344 476 10
495 811 6
748 898 3
70 427 6
101 895 7
221 390 10
549 556 5
675 964 9
198 803 10
550 580 5
800 981 7
708 993 7
918 935 10
716 802 10
459 965 5
115 196 2
181 353 9
18 25 3
705 858 7
611 975 1
66 758 10
524 746 4
389 580 4
781 794 2
470 656 8
379 477 2
755 822 7
176 894 7
997 998 7
452 806 5
791 852 6
386 958 9
178 522 10
779 830 10
723 994 2
85 650 6
776 784 1
795 907 5
517 537 9
304 784 7
414 810 10
448 747 3
651 743 4
675 762 5
792 955 4
707 852 6
776 846 3
808 962 5
972 990 4
112 499 4
184 676 2
183 308 4
249 639 9
175 960 6
806 810 7
580 788 6
308 806 5
437 518 7
92 422 8
408 903 2
289 731 9
204 207 10
606 925 1
130 237 4
375 939 2
638 815 2
315 589 8
558 953 4
288 313 5
414 769 10
118 233 8
632 887 7
918 953 2
638 788 2
615 623 7
903 957 2
251 605 8
320 804 8
666 702 7
442 936 10
794 950 3
512 556 4
31 35 1
789 873 2
283 760 7
253 593 8
264 552 7
34 645 7
690 813 9
539 858 8
160 404 2
140 881 9
518 800 1
533 764 8
978 988 6
927 955 4
414 872 9
252 364 1
944 981 5
936 981 2
242 479 7
107 763 3
543 687 8
536 655 2
374 952 6
241 752 3
564 593 9
761 943 10
183 216 9
77 321 6
73 84 3
348 431 5
582 927 2
879 951 3
463 830 4
320 780 10
22 485 8
58 85 6
206 615 10
69 744 4
29 578 4
627 780 9
9 843 3
321 817 7
76 970 7
906 914 7
528 731 9
777 855 4
990 1000 9
902 972 1
977 980 10
688 779 1
13 597 10
404 418 6
163 386 10
103 877 6
176 311 5
68 165 9
785 951 3
540 916 1
465 646 10
510 600 3
986 997 1
386 990 7
85 373 10
306 750 6
135 164 8
850 944 9
802 896 1
634 822 1
546 802 9
951 1000 5
315 873 5
29 382 8
515 694 8
102 838 9
849 955 2
94 766 8
381 442 6
607 849 9
90 751 7
802 831 5
954 988 2
165 597 9
770 825 8
288 531 8
687 874 1
602 759 8
696 758 9
196 386 10
427 427 2
609 668 8
721 950 9
415 826 8
178 556 2
13 801 6
116 400 4
480 500 10
566 956 8
107 394 10
68 376 6
794 961 9
608 974 6
137 783 10
636 881 9
874 963 5
822 860 9
140 795 1
889 983 5
749 879 10
966 988 8
631 823 7
609 871 7
716 800 8
994 995 6
21 525 7
336 805 2
757 856 5
331 544 4
650 732 1
904 915 6
627 879 6
745 928 6
319 600 10
605 640 3
186 845 10
854 977 3
392 696 3
793 806 7
377 550 8
788 973 8
176 897 4
193 895 6
410 888 6
842 986 9
961 981 10
146 532 1
159 178 3
983 998 8
467 723 3
472 623 2
485 658 3
810 882 8
141 294 4
51 134 4
998 1000 2
582 775 3
302 717 7
317 877 7
478 491 1
118 844 8
69 439 4
879 997 1
382 690 2
154 672 3
909 1000 8
559 714 4
389 540 1
898 981 6
395 691 10
705 912 6
649 870 9
485 505 4
355 510 10
965 974 3
643 867 10
545 668 3
219 695 10
994 998 9
809 809 4
29 229 2
825 868 5
371 832 1
188 761 9
854 907 4
43 832 10
257 955 7
138 944 1
77 988 1
672 820 2
164 778 10
305 792 7
847 912 4
414 509 6
371 862 1
806 929 8
41 800 5
857 982 10
673 904 4
842 946 7
869 878 8
59 262 6
38 453 10
617 932 7
105 553 9
764 983 7
401 566 6
445 642 5
626 789 1
880 948 10
509 622 10
141 347 8
964 982 3
854 906 8
322 429 1
66 597 3
931 943 7
922 973 9
708 742 5
170 253 7
335 784 1
576 856 10
745 856 7
905 989 1
274 869 7
906 980 6
765 957 1
390 690 5
426 703 6
250 854 9
393 798 2
555 875 10
668 703 3
681 763 2
603 730 3
692 761 1
838 894 3
103 185 3
388 494 3
790 990 6
731 964 8
853 900 4
99 950 10
266 954 6
41 816 8
687 963 10
452 776 10
267 562 6
310 704 1
513 876 9
493 539 6
480 730 10
676 804 3
764 777 1
996 1000 10
864 956 4
622 792 6
492 715 4
652 705 5
695 926 2
3 562 2
638 720 6
209 798 6
946 1000 6
850 988 4
501 695 9
351 732 2
471 670 9
588 666 10
119 687 2
239 776 7
973 978 2
720 969 1
494 620 8
474 656 10
856 891 1
735 828 1
69 70 10
319 640 6
421 909 6
451 643 8
944 951 10
762 964 2
387 612 7
597 864 1
147 588 2
802 980 1
131 598 8
696 998 3
447 833 9
964 973 3
711 936 5
801 942 4
574 739 4
622 922 3
601 654 2
622 958 4
109 921 3
889 912 10
286 775 2
250 499 10
321 794 3
990 999 3
909 968 10
22 901 4
462 928 5
65 255 10
470 721 1
292 754 6
34 715 3
971 978 4
65 794 6
486 841 7
913 916 2
67 867 3
854 940 9
100 564 5
180 618 6
613 924 5
128 297 4
859 999 5
930 984 10
737 934 6
837 969 6
125 908 1
97 211 3
728 888 6
321 332 5
536 921 4
802 999 4
517 632 10
721 815 1
377 536 5
316 889 4
547 994 2
90 146 6
681 984 8
734 806 8
795 887 7
777 876 4
962 966 1
921 946 2
21 660 10
388 649 9
563 897 4
302 303 3
802 867 7
861 956 7
526 865 6
971 976 6
498 695 8
448 995 1
53 693 1
168 706 10
775 789 4
893 963 7
865 996 6
832 865 8
619 730 8
73 142 7
656 978 2
617 776 5
89 457 10
782 824 1
917 963 4
658 739 6
190 865 5
85 197 4
470 870 7
679 860 2
332 471 1
933 942 6
708 716 10
477 530 5
