200000 1000000000
752107 840367 10
435230 854963 5
511178 959698 7
311336 846386 4
428486 851522 10
558733 622089 8
890275 897770 6
680652 693402 2
653025 935791 8
339070 704569 4
272625 523267 5
303500 930130 1
465051 512176 2
107314 664168 4
919374 933876 2
262396 908465 3
500666 965978 2
275930 438624 5
811956 842711 1
631529 953360 3
733945 876282 7
891747 975135 2
778372 937828 2
411990 666418 7
75486 530558 7
892628 946606 3
336521 818120 8
195427 727001 7
555995 820192 9
477907 781954 4
795554 825783 6
712490 822641 10
784155 932110 1
780371 898550 5
103542 121258 6
294768 731639 2
332064 951113 1
627853 714652 8
762069 990844 10
639718 989912 9
10778 787967 6
843685 960310 4
501447 517443 6
529118 985555 2
905890 972698 4
329442 882192 8
907210 956124 4
692950 924150 6
83025 690122 1
271767 986372 9
860227 975055 8
19067 306115 9
713006 826512 7
43003 793087 10
4761 480098 2
554909 763402 6
927101 976979 7
648893 938776 3
74366 678742 10
738111 824662 2
618744 622185 9
403658 770947 5
505828 779818 8
879024 912010 2
7921 265353 7
950491 977194 3
994318 994995 4
558226 912448 1
777175 823859 8
637545 969075 6
626939 881952 3
791779 820539 1
725386 902932 1
725141 774238 1
125543 809606 2
354034 610018 7
662438 714099 8
139620 973515 7
133229 959371 10
88419 882986 8
173926 306126 2
977329 991510 8
537818 897331 8
514951 672892 6
966844 996393 10
117996 858653 7
442376 606470 10
86490 502443 5
603385 893686 9
415866 461878 5
681340 719500 10
11490 65670 10
232236 382200 5
657127 752982 6
18994 481790 4
138851 712093 8
900213 930015 1
466920 877885 2
278561 567066 8
118030 940464 10
779448 860134 3
203318 654977 3
502755 584967 7
467506 956381 7
654974 872477 7
123078 910406 9
290237 803283 7
280490 579330 1
132855 520105 1
484733 657083 2
48274 348110 9
481304 879857 8
674845 857485 1
331821 885087 4
629413 715426 6
257083 369156 5
404041 918024 9
28573 970562 10
428598 823351 5
974414 976140 3
517060 592712 1
174466 428304 8
671528 788686 1
423140 710535 1
990455 992906 9
793093 818597 3
209163 435619 2
870256 873651 6
133951 959717 9
952576 952857 5
968808 974762 8
485240 810495 2
584237 677123 7
200859 746572 1
834021 946914 10
780939 959074 4
178082 697732 1
143964 705819 3
537800 638685 9
18902 813677 1
24600 319089 8
403305 443296 2
757479 781813 1
238154 361085 4
437716 551299 9
473596 983296 10
82612 881348 7
821639 994145 6
636859 660627 3
778975 874251 9
113932 895742 2
944828 966165 6
555822 878380 10
668865 918486 9
925916 935672 8
703266 750096 2
824531 974029 5
552956 924063 3
665189 911266 2
635698 972270 6
834881 875176 2
221616 868556 7
751978 878629 5
926479 931229 4
296896 452849 7
16844 681200 7
452668 971484 5
757982 979396 5
386670 953164 5
97742 596429 4
84557 800965 9
66265 910255 10
194069 487033 8
286812 515964 1
637515 693489 10
149728 359996 8
965164 985517 7
392638 868571 4
793273 885046 2
108174 236399 6
724651 923589 7
212926 537605 6
394343 994766 2
836460 895286 2
143316 659800 8
82707 554533 1
872200 966200 6
846265 930298 10
167137 975025 7
423965 945142 9
297588 350458 10
63463 451567 3
48858 561938 10
147938 255512 6
808252 981349 4
583466 798215 1
280311 462230 3
148908 403937 3
731736 952680 10
628277 866860 1
839273 848932 1
627424 842331 1
532428 790661 8
877428 890533 7
986402 989532 6
112836 448882 5
396735 698252 3
424791 947567 3
76849 689928 4
76882 182367 3
729695 924754 9
390914 659354 10
995853 997788 10
427923 927905 6
511166 783933 8
161629 991313 8
28845 644218 3
583805 838511 6
540160 608592 2
440889 909811 8
646288 928592 7
491851 963123 7
672410 739960 10
49757 584322 1
843737 956318 7
939153 948027 9
745009 986235 6
744344 827645 9
880228 934477 7
410340 866138 9
936153 956363 6
82408 668602 10
755263 792175 3
640536 887536 8
398487 745218 3
270895 499387 1
488294 752904 10
722231 792056 5
88798 851765 6
216489 794090 8
295516 821022 10
894762 960855 1
720923 741393 9
318554 484350 6
448219 905962 9
216735 853522 5
330310 795668 1
648612 698060 6
547608 838234 1
818231 986047 9
492359 871426 1
838839 840803 10
184096 657497 10
745499 889105 6
57262 272007 6
481366 862518 5
336631 987991 4
506920 839460 1
144737 251602 10
562759 950089 4
339579 979001 2
995615 999476 7
883153 908313 4
107239 758895 6
557983 806158 2
684271 794369 10
942163 952039 8
289660 545822 7
437184 666373 5
221410 902102 2
924515 928406 2
721107 883278 1
219405 892788 4
871791 958508 9
435071 870867 7
329066 332521 5
836483 959056 1
57183 925021 1
169735 607133 7
241196 431334 8
286449 441284 2
123964 636489 3
133486 942225 10
837686 910711 3
751973 832081 9
559283 856015 6
476021 528769 3
982227 991530 7
204470 773529 8
761157 865286 8
783886 985029 3
578239 631671 1
915803 936955 4
395256 570159 8
935414 962840 8
130996 815774 8
790849 992934 4
437962 544462 8
676643 831129 5
83013 413276 9
740793 954198 10
732518 929920 6
490234 864877 2
806762 834932 9
561779 608530 7
335999 790332 1
404482 825264 5
230232 643871 6
146525 612910 1
53912 167125 9
952363 990380 8
179050 513577 9
920890 993904 1
928184 986181 4
356084 744912 10
357420 892805 1
958709 973999 3
886709 916425 6
168262 926419 10
204195 861963 6
618679 968057 6
445843 877901 7
860889 917075 1
67988 988357 3
668328 809254 4
898314 988043 7
834614 955036 8
860384 885652 8
517525 573207 5
552444 788214 8
753766 800384 4
110735 695170 10
220162 363545 8
882425 885043 9
823781 947566 4
522395 962712 2
868797 919970 3
829910 849037 6
512423 564390 6
44557 233113 3
649307 991140 8
800321 968531 1
837242 858774 7
789974 796530 9
820004 868131 2
127652 140496 9
153301 439433 5
623097 724161 1
924532 929641 7
712303 866829 1
805165 975115 10
718413 783986 9
948695 957044 4
306995 921023 5
178553 431879 1
84894 393292 3
255326 310817 9
479516 665560 7
24599 340238 3
24607 980076 5
773228 989645 1
937078 949064 7
629804 923103 3
383599 891436 10
875545 921599 6
91554 601128 2
614713 986336 10
971042 997700 6
631776 780451 9
310551 958079 9
400841 594556 8
463320 897782 2
83132 431857 5
96978 851144 1
704036 871450 3
162018 831357 8
291807 447299 8
753837 907515 9
186270 908598 5
150994 503770 3
475688 717637 3
