1000 10000
3710 4912 1
2539 4346 10
4497 4766 4
1628 3639 7
234 402 1
132 4549 6
3122 3653 4
1006 3004 2
3813 4269 5
2007 2443 4
1506 2216 2
718 1065 1
1126 4390 4
4258 4442 3
1743 4775 5
432 1909 10
2898 4734 7
4753 4921 5
12 1710 2
989 1446 6
4357 4400 3
2482 4544 4
963 4072 6
4075 4414 6
2623 3873 6
1575 1682 5
3712 4673 3
2729 3134 10
354 2881 4
2800 3069 1
4066 4096 10
878 2008 6
2244 4898 9
740 4619 3
2803 3031 10
2694 2965 5
37 3040 4
2367 2870 4
2239 3418 8
3961 4131 2
2880 3709 6
1024 2854 10
2607 2979 3
1022 2467 4
3216 3378 8
2850 4514 7
3918 4739 4
1428 3249 4
3218 4341 5
2421 3470 3
672 4552 5
1877 4427 8
1643 2998 10
4779 4835 10
2975 3519 7
2104 2850 2
2519 2807 1
4123 4345 3
2018 4748 6
2140 4419 6
3529 4628 1
1342 4276 10
1370 2018 1
484 1025 6
2794 3802 10
4909 4916 1
485 4104 7
966 1086 8
3880 4849 2
4814 4936 8
4217 4343 10
1289 4355 10
1019 4351 8
2647 3272 5
1070 1469 8
4709 4716 6
2639 4302 4
3027 3372 8
562 4726 6
2716 3557 8
3590 4251 6
190 400 10
3280 3366 9
740 3097 8
1838 3798 5
2221 3371 10
1788 2696 7
812 4852 6
3160 4736 3
4819 4938 1
2155 3862 9
1637 2519 2
2754 4528 4
2878 3581 5
157 3498 4
1556 3901 3
654 1397 7
2109 2708 5
2540 4122 6
4209 4319 6
1236 2547 2
4768 4931 10
2233 4093 3
3427 4001 8
1997 4621 9
1642 2381 4
3781 4299 10
3343 3915 1
723 2697 2
648 4417 7
2736 3489 6
2955 4296 10
4249 4950 10
3926 4704 8
873 4137 1
4582 4819 3
871 2649 5
3622 4097 4
1459 2399 7
2699 4579 7
4824 4866 8
4907 4954 6
647 2587 9
3373 4568 8
3989 4019 7
4807 4979 4
2340 2586 6
499 2559 9
4942 4949 5
486 3487 5
365 1287 10
4331 4403 2
2024 4118 1
2245 4180 6
1386 2659 8
4997 4999 8
2324 3985 5
3696 4610 1
2348 3759 9
1833 3218 6
2754 4244 10
449 4456 9
1401 2670 4
2543 3679 3
3562 4276 3
3754 4525 5
3253 4445 5
999 3962 8
2859 4642 9
1230 4306 9
322 2487 10
2416 4567 9
2138 2728 7
2856 4674 6
922 4519 2
339 542 2
2449 4931 1
4430 4560 1
1149 1180 3
382 4348 6
4571 4735 1
771 1310 6
3449 3881 4
2531 4290 5
4791 4926 3
1742 2691 10
4297 4326 7
3067 3801 2
1698 2469 3
962 3252 4
3970 4230 6
4877 4905 2
3792 4404 10
1668 4066 5
3815 4465 2
2856 4267 3
2309 3597 10
2940 3413 8
292 4160 6
1851 2655 9
2067 2159 5
4990 4997 4
3993 4298 4
2835 3282 8
4169 4842 6
1531 4447 6
2416 3987 10
2859 3717 5
4659 4961 4
4998 5000 7
2273 3762 1
3583 3810 7
288 625 6
3412 4040 10
2698 3459 6
4213 4629 9
2302 2636 5
2110 2523 6
1446 2374 8
2111 2420 8
865 1010 8
1281 2679 8
1837 4605 2
3082 3458 7
4808 4824 1
1186 1459 5
4423 4782 7
2315 4625 8
3614 3675 6
1335 4724 9
1147 4670 5
3278 4903 6
4913 4961 4
4307 4422 3
2642 4843 8
1734 1881 9
388 4996 7
510 2978 8
496 1617 8
589 3899 10
4902 4907 3
595 1764 10
4305 4863 3
327 927 10
3628 4517 1
4018 4864 8
3390 4041 6
4492 4781 3
4982 4987 8
4800 4849 9
1681 3654 6
2354 4761 3
1940 2072 5
3630 4992 6
107 2900 5
705 731 5
372 2532 7
1309 2078 1
1122 2950 2
1958 2226 10
4853 4861 5
3254 3257 1
3906 4087 5
3441 4349 8
2588 3929 5
405 659 1
2673 3210 2
901 4730 8
2521 4055 7
