459 1000
419 853 2
904 924 3
311 809 2
186 472 5
543 909 4
880 996 2
336 854 5
610 892 7
535 989 1
587 795 8
337 857 6
884 946 8
686 956 2
674 939 4
703 787 6
659 674 3
875 942 2
766 786 10
887 901 6
910 930 9
305 747 6
129 596 8
34 852 1
648 954 6
306 758 4
307 501 3
335 364 7
678 841 7
246 786 3
982 992 8
844 904 9
148 813 10
400 588 9
643 735 5
119 573 3
54 858 8
497 982 4
982 988 4
167 239 6
576 757 6
677 854 1
730 946 1
553 698 6
940 966 2
605 786 5
61 313 3
862 995 10
669 852 2
882 947 3
195 209 8
970 987 9
805 961 3
357 414 4
383 869 3
261 923 9
807 891 5
971 992 7
137 246 1
988 990 2
687 796 2
618 738 3
102 276 2
256 306 1
740 756 2
382 596 3
909 918 7
176 319 3
349 579 7
885 927 9
200 412 4
190 978 9
46 83 4
780 881 8
704 898 3
998 999 1
855 902 5
403 611 1
822 935 4
686 709 1
868 903 9
485 623 7
956 987 3
844 885 8
653 653 2
161 342 1
46 761 8
250 925 8
731 934 10
283 796 7
966 973 4
180 973 1
354 471 2
434 540 2
674 870 4
597 789 5
36 612 3
994 995 3
290 296 4
436 990 5
213 632 8
910 924 9
390 461 9
351 844 3
921 980 2
706 928 10
280 710 8
110 242 8
28 963 2
841 992 5
282 353 6
54 830 2
69 395 6
818 958 8
111 978 8
485 685 7
750 750 3
225 836 8
34 901 4
964 991 7
474 815 9
619 993 4
763 935 1
672 958 10
902 914 9
637 760 4
539 837 4
139 196 5
774 822 1
387 523 1
768 777 2
772 873 3
881 958 2
102 599 5
300 927 3
947 964 9
412 611 5
855 889 2
579 815 3
86 501 4
973 987 6
157 925 5
925 936 4
320 568 5
2 624 3
378 973 4
939 972 5
160 268 1
816 939 8
709 815 10
767 909 4
241 268 2
558 592 3
517 931 5
353 668 4
379 902 6
891 938 6
767 907 4
25 118 9
293 519 1
128 831 3
136 710 8
834 949 5
560 849 4
679 977 6
248 889 7
885 974 6
197 247 4
766 941 2
238 775 3
69 832 1
564 678 2
85 282 1
826 960 6
375 898 3
800 856 8
831 850 3
968 1000 1
978 995 4
837 963 6
373 831 1
256 645 9
541 846 2
719 767 9
370 568 5
715 895 7
119 401 10
403 593 4
577 923 4
877 904 8
323 928 4
268 408 4
998 999 4
345 796 8
320 343 5
643 744 4
541 995 5
976 998 3
103 167 4
440 792 7
721 911 10
696 786 5
362 794 10
221 980 1
302 764 4
397 767 10
446 812 8
191 463 4
593 802 7
397 974 3
111 229 7
455 760 1
164 933 5
53 452 2
647 857 8
859 868 5
69 712 4
985 996 8
938 974 1
537 685 10
705 731 1
665 714 7
499 672 6
90 717 2
392 614 2
549 762 5
748 892 9
574 827 6
358 670 4
565 795 10
203 519 2
954 989 9
192 960 10
792 914 7
352 996 1
46 84 3
220 552 10
918 979 8
508 522 1
672 673 6
488 842 8
635 704 5
927 929 5
203 602 10
925 993 8
127 515 6
261 694 4
45 55 5
801 824 1
102 482 1
560 593 6
838 844 7
167 958 1
649 799 4
89 825 3
152 187 10
299 826 9
955 971 5
592 656 9
816 864 1
57 968 7
312 650 8
62 892 6
586 708 2
854 969 9
183 779 9
674 984 3
684 948 1
34 539 8
335 674 10
344 382 1
545 913 9
982 982 10
26 708 2
88 515 8
199 273 2
617 887 10
397 636 6
765 803 7
380 881 8
704 927 3
745 881 5
114 429 10
462 889 4
410 964 7
626 884 10
596 714 1
719 970 10
851 980 7
604 642 1
687 971 4
325 531 6
127 715 8
984 1000 1
792 949 9
259 946 9
544 999 4
282 920 2
841 900 4
821 893 4
162 788 2
572 787 9
614 917 2
537 740 9
993 994 5
366 694 5
60 205 2
249 329 1
5 426 6
127 867 3
669 888 5
704 905 6
667 792 10
323 490 4
273 528 9
369 935 4
179 713 3
316 809 9
776 858 9
501 916 9
87 615 10
691 700 1
117 833 8
39 925 3
813 996 9
840 933 5
536 550 3
238 681 3
84 119 6
457 623 3
830 848 9
251 863 3
645 970 10
107 312 3
672 788 2
219 365 4
274 652 6
419 578 1
548 678 2
82 771 8
71 532 9
610 941 4
77 410 5
236 550 7
403 854 10
515 904 2
410 750 6
530 983 3
399 841 5
758 860 1
760 814 9
850 959 10
752 884 4
981 997 9
755 788 4
573 587 3
515 891 8
79 452 8
267 327 1
488 557 7
399 580 6
742 757 1
356 795 5
108 769 5
750 996 7
919 974 8
973 979 10
807 823 7
66 691 5
853 993 7
749 867 5
891 964 10
828 969 8
392 809 8
263 975 7
748 960 6
958 975 4
525 591 2
239 469 6
378 970 1
539 827 2
962 966 5
498 723 9
13 374 2
245 694 2
974 976 4
198 984 10
224 703 4
75 943 2
329 748 8
924 941 6
62 602 6
59 838 9
981 989 1
396 950 8
488 493 10
981 981 4
784 857 7
455 771 4
466 811 4
266 279 9
23 833 4
831 916 2
986 995 4
220 495 4
959 1000 7
61 358 10
601 677 1
75 641 7
911 920 9
905 912 9
688 708 6
72 381 8
819 937 4
808 904 8
745 847 8
445 605 8
815 844 4
205 426 9
478 996 8
703 988 1
812 936 10
352 437 9
971 986 2
472 810 10
992 999 9
675 824 4
983 991 1
474 553 6
734 937 4
345 864 7
283 914 3
392 478 5
805 837 2
362 860 4
914 918 3
580 610 1
697 919 10
336 549 2
159 648 9
137 305 8
313 931 6
201 918 10
253 650 3
288 851 7
54 649 6
508 721 5
415 872 9
990 994 6
629 895 5
912 964 1
412 660 2
653 903 6
267 979 6
426 808 9
868 899 3
414 791 5
346 762 7
191 251 5
477 712 3
