517 1
4740 4740 6
46622 46622 2
49289 49289 6
6010 6010 8
23214 23214 1
31933 31933 7
29248 29248 10
43503 43503 2
85173 85173 4
99183 99183 10
54145 54145 1
16313 16313 4
34047 34047 1
35250 35250 8
29729 29729 2
2661 2661 5
23938 23938 1
7117 7117 3
75773 75773 1
21240 21240 10
71251 71251 3
19023 19023 1
91692 91692 9
68805 68805 9
83716 83716 9
91672 91672 4
43315 43315 2
20469 20469 10
50375 50375 9
12650 12650 2
51766 51766 10
47406 47406 8
93533 93533 5
927 927 3
68726 68726 6
61952 61952 3
61583 61583 8
24615 24615 6
16426 16426 2
10436 10436 9
30862 30862 7
68319 68319 1
93492 93492 10
15043 15043 1
84296 84296 2
627 627 5
59399 59399 1
93072 93072 8
38382 38382 7
31142 31142 9
78482 78482 3
1284 1284 2
10637 10637 5
79833 79833 6
3181 3181 7
85129 85129 5
12608 12608 8
20195 20195 9
92658 92658 6
76126 76126 2
45798 45798 1
34601 34601 4
61081 61081 8
95231 95231 3
27076 27076 10
16683 16683 2
36707 36707 4
52617 52617 9
84332 84332 8
25972 25972 10
9825 9825 6
56712 56712 7
36204 36204 1
99105 99105 5
86895 86895 6
85170 85170 1
106 106 6
17509 17509 1
69712 69712 9
11703 11703 8
7049 7049 10
75771 75771 7
37101 37101 3
94057 94057 8
72196 72196 10
36354 36354 7
58938 58938 3
8994 8994 9
22383 22383 6
48671 48671 9
78475 78475 10
10530 10530 6
22064 22064 3
19682 19682 5
42159 42159 10
20620 20620 4
95543 95543 4
97545 97545 3
15627 15627 9
19025 19025 4
64905 64905 10
55434 55434 7
55897 55897 10
80720 80720 8
81274 81274 8
93116 93116 5
99009 99009 5
4459 4459 2
21640 21640 8
45352 45352 5
86525 86525 1
25346 25346 8
55951 55951 7
93351 93351 3
18409 18409 3
89879 89879 3
65921 65921 1
26864 26864 1
46794 46794 5
99522 99522 5
86466 86466 9
58577 58577 8
42878 42878 5
37312 37312 7
28397 28397 7
86086 86086 9
33137 33137 5
29928 29928 8
81030 81030 6
61985 61985 2
62489 62489 5
82519 82519 9
61823 61823 6
98134 98134 6
96382 96382 7
48284 48284 1
93510 93510 9
43521 43521 10
93847 93847 4
75691 75691 2
55436 55436 6
51581 51581 9
57794 57794 10
63539 63539 9
10096 10096 2
17074 17074 8
3748 3748 8
48770 48770 1
12211 12211 2
89657 89657 3
11913 11913 5
51002 51002 5
33127 33127 3
27258 27258 8
79585 79585 5
35973 35973 10
27308 27308 7
94621 94621 5
79633 79633 8
34585 34585 6
18467 18467 6
39730 39730 4
33273 33273 4
99487 99487 9
69922 69922 10
46559 46559 3
3043 3043 2
98050 98050 10
87849 87849 1
56502 56502 1
76691 76691 7
85364 85364 5
55287 55287 8
32525 32525 9
29418 29418 1
50250 50250 9
78186 78186 6
71431 71431 4
30616 30616 6
54321 54321 4
61646 61646 9
