1000 10000
743 892 4
294 888 6
680 996 4
880 880 9
814 917 7
879 997 8
586 721 8
260 381 7
866 888 1
571 785 2
527 901 9
474 776 6
921 987 6
33 184 6
943 979 4
247 439 3
611 672 10
385 477 4
87 320 1
937 947 4
270 715 3
175 644 8
124 816 7
444 981 4
967 976 6
117 210 5
400 423 8
979 982 8
247 484 1
682 788 6
989 993 9
804 897 1
135 385 3
149 570 8
967 974 7
857 938 10
45 922 9
316 353 8
218 345 9
609 926 5
985 986 1
590 952 5
670 726 3
821 992 10
824 976 1
242 902 1
210 332 7
337 914 9
952 991 9
887 974 7
380 422 6
605 779 4
759 906 1
790 818 5
92 854 3
721 884 8
852 989 8
567 977 4
892 903 8
147 566 3
644 826 10
727 987 10
452 573 1
344 697 8
158 913 5
902 930 5
346 969 10
283 492 7
172 806 5
755 806 9
794 977 4
329 879 1
741 847 6
572 944 10
467 885 3
635 941 4
352 896 3
435 985 10
489 948 3
531 770 9
798 930 2
927 950 9
311 962 9
562 968 9
978 996 7
266 296 2
891 913 1
814 967 6
716 729 4
687 851 1
323 389 2
861 914 4
486 956 3
168 775 3
119 429 7
202 957 3
754 904 2
396 707 1
964 977 10
689 818 5
477 615 5
657 760 10
173 458 5
72 127 2
166 735 9
605 997 9
120 542 10
330 451 2
272 981 9
288 981 3
633 941 8
668 751 9
65 124 3
450 994 1
614 839 5
957 968 2
49 644 10
207 631 9
827 955 9
839 848 3
522 996 10
989 999 2
819 939 3
897 967 7
905 937 4
904 924 4
299 418 5
398 793 1
504 694 1
307 638 6
95 554 4
90 979 1
247 957 3
899 919 9
39 852 2
935 941 7
366 468 7
50 609 10
315 779 8
343 851 3
488 524 1
808 912 1
564 873 7
354 732 2
714 783 4
590 716 9
491 973 6
799 916 4
964 977 1
835 989 5
787 812 8
194 721 10
628 653 8
310 733 8
249 461 5
492 750 3
926 979 7
418 496 7
426 481 6
332 524 3
792 977 6
884 970 10
216 281 1
401 956 5
77 694 3
762 910 10
437 441 2
243 628 9
481 598 8
518 554 10
337 783 7
243 746 2
561 957 8
888 908 4
364 470 7
388 750 2
272 992 5
452 459 3
231 303 10
893 932 2
191 552 9
355 811 1
505 547 6
902 998 5
582 697 7
594 701 2
598 611 2
200 411 3
961 971 5
198 956 7
542 635 5
977 1000 10
421 596 7
523 876 10
943 955 10
668 698 4
505 732 4
121 867 9
310 638 7
686 985 4
615 855 2
40 791 1
907 991 5
221 841 1
866 976 5
142 324 4
415 968 1
745 830 10
341 830 1
249 360 10
111 680 1
955 995 5
567 703 7
226 248 10
326 987 5
86 96 8
947 995 2
35 516 1
456 624 6
221 521 5
160 647 10
903 907 3
797 862 6
719 966 1
238 442 2
83 222 6
924 970 10
196 265 5
136 562 9
392 639 1
120 979 9
175 749 4
13 189 8
808 837 10
205 535 3
420 541 9
932 985 2
277 788 5
439 476 10
779 797 2
625 637 10
839 949 5
366 442 2
156 491 8
713 922 5
740 880 1
854 870 2
194 520 2
598 884 1
253 638 1
495 513 9
239 669 6
843 966 8
102 725 9
300 828 3
973 981 8
681 947 7
484 513 3
426 769 1
547 765 2
329 625 6
668 995 5
926 935 10
55 289 6
719 890 6
210 946 8
690 862 2
476 874 8
147 902 2
254 834 6
959 998 7
8 888 4
202 682 3
99 623 1
201 350 10
113 214 10
693 882 1
770 875 1
131 257 2
28 321 9
520 607 5
882 985 1
929 935 2
659 726 8
772 913 4
6 36 10
793 804 4
724 1000 1
66 547 3
975 977 8
