1000 1
39599 45632 2
32637 96808 3
75003 87990 5
8340 65778 4
95597 96158 6
1121 40525 3
73102 89395 10
12536 16460 6
27105 88143 1
21451 63880 2
24000 59187 8
29852 87084 6
95286 97216 5
77048 94747 9
27631 56195 4
74503 85561 7
99392 99882 9
43625 72243 2
71996 72411 4
64061 84821 3
61374 89362 5
64241 76197 1
93456 96968 8
30666 87186 9
73050 87004 10
91760 92556 5
65042 66042 8
61614 71968 2
32653 46579 6
49358 55385 4
46116 88241 3
23517 78094 7
80835 93777 7
19274 94340 7
98683 99396 4
94739 97646 8
15207 19885 7
24734 71844 4
88354 91923 4
87787 93307 9
55170 90336 3
98117 99407 5
46899 67743 7
90506 94260 3
91310 93974 2
58520 60427 5
97220 97695 8
55037 72573 8
18153 35610 9
76210 89421 10
95728 96473 7
55797 95341 1
20019 26850 6
89480 95807 10
76564 84073 2
11345 87025 1
66055 67198 10
78282 94551 7
28868 48194 3
15446 29719 9
5043 99887 6
81285 81582 10
47697 48802 6
38145 69583 8
95966 98693 7
20013 79395 2
60543 85220 3
40240 73252 9
54418 90855 9
54582 94198 4
40191 57287 5
4501 6621 6
73318 99271 3
12272 87509 6
29932 59921 2
78739 89389 5
57513 72562 4
42496 58388 6
48756 68199 4
44721 51587 10
60691 82128 5
64360 83941 10
80047 80275 8
88185 93793 5
27046 69813 1
60249 89897 6
45230 87216 5
18475 39582 10
87609 97805 10
13462 40127 2
67700 68560 4
76872 96837 3
61861 62661 7
21141 77394 10
42236 68538 6
25464 43492 5
86861 88402 7
93418 97372 7
80928 81809 10
87413 95267 2
77226 81475 2
78161 79540 9
31088 31691 7
81997 92205 4
81479 85533 8
72410 76779 8
32406 96556 9
66631 71667 10
47301 91203 1
72949 78423 7
30043 49986 1
98772 99371 5
51513 61917 4
73237 92589 9
73769 90121 9
46194 87466 2
22666 33092 4
12739 53341 5
33898 77859 7
52588 84853 9
41078 77474 4
61851 82442 3
28019 46164 9
94831 96906 10
7226 28137 6
578 7748 6
95974 98474 7
71686 95436 2
3044 70622 3
48808 58183 3
43860 70639 8
67385 70090 5
65623 82184 3
56837 71381 7
16776 39764 7
53142 61928 2
77450 93329 5
83129 97683 6
68110 73181 4
53449 57557 3
49168 60384 1
54698 65572 9
86825 90617 5
77922 93091 2
89801 94078 3
87354 93285 5
12307 94406 4
3960 30363 5
85231 98890 7
23930 23979 1
65454 77859 3
45533 72745 3
82157 98056 2
64695 97014 7
78663 96894 7
89763 91089 10
40415 69976 8
10126 15195 1
78015 96949 8
54106 60471 5
13768 26229 10
74855 84558 7
34169 80385 6
41308 66333 4
69209 98747 1
8997 66916 4
72854 74628 8
98756 99754 4
91428 94175 2
41362 81158 3
88249 97880 5
71202 81624 2
13054 77751 10
77364 96045 6
30135 43769 7
94434 98736 3
20758 44851 6
59503 98295 8
54200 77323 4
76137 80742 10
12132 40266 1
53479 99997 8
2646 81486 2
19518 79173 9
17582 34061 2
31528 78968 9
37357 94371 5
89822 90780 10
47349 66809 2
56425 98067 3
86435 91391 2
19346 57822 3
26331 86015 6
19418 74489 10
24758 44706 2
65104 97344 5
13077 73975 10
71027 96376 5
57764 58348 5
14095 20925 3
32429 57012 8
52563 98640 8
82410 96466 1
78050 81195 5
34338 34428 1
92363 98943 3
16273 89418 8
57321 90888 4
50381 88862 2
28596 67691 8
18580 90093 5
53834 84584 10
45371 49933 2
77180 82970 8
24865 62118 3
20027 50422 6
93699 94236 4
25215 90664 5
28598 98224 8
15707 74015 9
13537 69819 10
71623 88018 8
90528 95625 3
86919 90278 3
59793 93863 6
65868 83010 6
84700 85933 3
22814 74695 8
35299 62532 10
77151 91332 4
18539 30197 7
62938 79660 3
22932 63985 5
81746 98004 1
42919 56652 5
53196 79289 10
59370 83249 8
1834 32157 10
90633 94677 4
17426 24266 6
18836 88659 7
75066 76246 3
60761 77366 4
89045 90277 2
85882 93387 8
55539 97462 9
84304 86399 8
47933 67673 5
17887 51471 2
48821 67439 10
73094 85383 5
2602 49482 3
34336 42820 4
59371 98699 1
72009 84186 8
76988 97276 5
57476 85643 4
8012 94374 5
39389 50871 8
42438 55481 7
33606 58597 1
70831 94967 7
30422 51511 7
28413 72614 4
86855 96337 9
23573 92297 4
8350 74546 3
69054 94875 3
61322 66873 2
5467 47533 8
94852 99059 7
58428 89259 3
13379 81279 1
93812 95231 5
48752 48968 5
95107 98280 2
57802 66161 7
19347 66015 8
61679 63485 2
56229 90982 5
15625 33889 9
32334 63191 4
20058 61672 1
16522 64437 10
88365 99789 2
84365 92302 9
5482 41704 10
81034 82050 4
69891 94682 6
22474 60313 5
29621 76617 6
45665 50776 5
2858 78839 5
43902 65615 9
18351 21811 7
27400 81662 7
5968 29078 5
45657 54874 7
83668 93093 10
59114 85561 2
8279 86040 9
25357 83863 7
97082 99948 3
11616 44734 10
24236 95469 8
51395 81163 2
48611 54792 8
79704 82140 3
46742 50978 4
63949 76456 8
21399 58277 8
70163 82747 9
67681 94177 5
46907 88979 5
46836 73617 4
62350 64432 7
10730 37749 6
38403 85927 7
76218 90163 8
32155 66675 2
14797 37431 2
85584 86152 7
56216 60451 1
55821 88638 3
69049 94082 10
89946 95478 6
66902 71138 3
93671 99555 3
88625 98481 5
69737 88431 8
63291 81610 1
17087 48663 10
11489 21578 3
72366 91553 7
6730 14317 9
39976 65473 6
54876 64279 9
83470 89031 6
34286 67284 4
45914 94144 7
14700 37654 6
95712 99585 4
66094 79042 7
88029 92787 5
62083 62537 4
19665 97467 5
77795 83318 6
78356 96841 9
82418 96484 7
43229 74172 9
29478 50505 8
41541 79890 7
25564 47774 6
62057 94185 8
87395 92507 6
77478 92192 1
90695 98357 4
39937 53809 6
53843 81598 6
56874 72344 9
98889 99926 8
785 86954 4
87138 93687 6
3230 92083 6
4379 6967 2
53770 97933 9
52029 98204 2
11504 14229 3
41108 51016 2
16684 25281 10
3635 31794 9
98231 98273 5
17980 86725 6
57099 84986 5
6535 8826 9
1234 28980 1
98610 99199 2
25535 41221 8
8505 89247 9
15974 38813 7
29805 79424 9
57305 83141 4
22076 31593 3
38616 57013 7
54541 68154 5
49070 82321 2
81451 97245 5
37797 96062 5
21970 49086 6
80662 85688 8
20089 62073 8
35787 37678 1
34240 42414 8
86713 92237 10
86353 96318 3
40129 42346 10
51877 94021 6
55274 73561 1
98150 99290 2
87930 98823 10
38372 45744 1
68579 92148 3
64168 79414 2
16192 59399 4
97702 99245 3
76847 99470 8
376 70263 4
