1000000000 1000
B 869923439 869923438
B 819230835 819230836
B 1948836925 1948836926
B 379473980 379473979
B 199163993 199163994
B 1288340069 1288340070
B 93953261 93953260
B 1868081573 1868081574
B 191795904 191795903
B 1362366682 1362366683
B 1113532584 1113532585
B 835854404 835854405
B 400202474 400202475
B 710008440 710008439
B 172730232 172730233
B 805751157 805751156
B 1547605170 1547605169
B 1627010728 1627010727
B 1287724231 1287724232
B 1807890359 1807890358
B 1272491300 1272491299
B 1202897014 1202897015
B 150504276 150504275
B 580753723 580753724
B 408837735 408837736
B 1481299344 1481299343
B 487706574 487706575
B 1229433334 1229433335
B 1657243635 1657243634
B 1702884915 1702884914
B 1572585822 1572585823
B 1887957064 1887957065
B 777168897 777168896
B 900555065 900555066
B 896771294 896771295
B 1112930598 1112930597
B 1198943073 1198943074
B 17323838 17323837
B 723978227 723978226
B 854487263 854487264
B 1437305495 1437305494
B 1050565033 1050565032
B 1095067360 1095067359
B 246156125 246156124
B 1462992173 1462992172
B 1883837676 1883837675
B 1482015799 1482015800
B 73484536 73484535
B 62979689 62979690
B 762186933 762186934
B 857451345 857451344
B 363017437 363017438
B 820788308 820788309
B 831075130 831075129
B 965172352 965172353
B 1078560752 1078560751
B 666783722 666783723
B 119842435 119842436
B 1691279399 1691279398
B 582032205 582032204
B 1720160189 1720160190
B 243303632 243303633
B 1024403347 1024403348
B 92398401 92398402
B 532704720 532704721
B 1883437309 1883437308
B 1216343195 1216343194
B 116860904 116860903
B 560057278 560057279
B 1077658612 1077658613
B 1898549520 1898549519
B 1309094965 1309094966
B 1636876339 1636876340
B 1056395327 1056395326
B 763936512 763936511
B 185341110 185341109
B 1060348596 1060348595
B 574094461 574094460
B 43296442 43296441
B 1909477028 1909477027
B 1283974818 1283974819
B 900501523 900501524
B 248678816 248678815
B 1655356100 1655356099
B 1249837214 1249837215
B 533849289 533849288
B 1902156496 1902156497
B 411357852 411357853
B 1184635698 1184635697
B 267983472 267983473
B 715248265 715248266
B 1127096663 1127096662
B 1318982584 1318982583
B 361915318 361915317
B 1789909865 1789909866
B 739878182 739878181
B 1520083615 1520083616
B 1787388124 1787388123
B 975139949 975139948
B 703864357 703864358
B 1429422075 1429422076
B 1659037590 1659037591
B 1924040386 1924040387
B 322012143 322012144
B 1209014617 1209014616
B 1594006255 1594006254
B 1613283947 1613283946
B 1726277770 1726277769
B 377386963 377386962
B 1183982123 1183982122
B 1295283355 1295283356
B 1006489614 1006489613
B 806459291 806459290
B 1542689229 1542689228
B 1090801397 1090801396
B 11336122 11336121
B 74932631 74932632
B 1361175952 1361175953
B 1712276101 1712276102
B 1257776038 1257776037
B 109787270 109787269
B 460962957 460962956
B 856775063 856775062
B 1068824569 1068824570
B 1051386933 1051386934
B 912749119 912749120
B 987468611 987468610
B 201211053 201211054
B 80084531 80084532
B 1652028864 1652028863
B 1916540374 1916540375
B 43109083 43109082
B 1810764983 1810764984
B 636555768 636555767
B 603772687 603772688
B 245545624 245545625
B 1438694607 1438694606
B 662644187 662644186
B 1416859398 1416859399
B 100755044 100755045
B 667961064 667961063
B 750205885 750205884
B 1972107527 1972107528
B 732985622 732985621
B 1448632480 1448632481
B 1009471149 1009471150
B 1992202011 1992202010
B 1398480218 1398480217
B 918778079 918778078
B 1277035728 1277035729
B 84200301 84200302
B 1980318660 1980318661
B 1262711092 1262711093
B 648883680 648883681
B 1457662592 1457662591
B 1664597091 1664597090
B 1387011995 1387011996
B 781879456 781879455
B 896512782 896512783
B 1282376419 1282376418
B 1904272230 1904272229
B 759944805 759944804
B 1936284398 1936284397
B 932859458 932859459
B 1960382102 1960382101
B 1142280633 1142280634
B 696591242 696591241
B 8288524 8288525
B 1564933742 1564933743
B 1215670506 1215670507
B 49427273 49427272
B 986843929 986843930
B 1219192923 1219192924
B 1896131530 1896131531
B 833554612 833554611
B 1892989932 1892989931
B 413421074 413421075
B 1008547670 1008547671
B 1421629546 1421629545
B 522956431 522956430
B 1918372896 1918372897
B 1960435344 1960435343
B 773538533 773538532
B 504029685 504029686
B 1837695906 1837695905
B 480450876 480450877
B 1596216572 1596216571
B 248209673 248209672
B 1897509464 1897509463
B 1103180753 1103180752
B 760170573 760170572
B 909476630 909476631
B 1410240531 1410240530
B 1531434830 1531434831
B 499759695 499759694
B 1224611821 1224611820
B 461419593 461419594
B 1744727626 1744727625
B 1307963731 1307963730
B 279405167 279405168
B 833668382 833668383
B 298001369 298001370
B 1084025907 1084025906
B 1596909254 1596909255
B 1503307937 1503307938
B 1523949490 1523949489
B 1656736740 1656736741
B 812541192 812541193
B 1860185943 1860185944
B 826277941 826277940
B 875207623 875207622
B 1844437383 1844437382
B 1565403412 1565403413
B 577169826 577169825
B 732344778 732344777
B 685241225 685241226
B 546837809 546837810
B 738121023 738121022
B 1854042454 1854042453
B 974157751 974157752
B 331722474 331722473
B 838524824 838524825
B 1442378753 1442378754
B 1830496493 1830496494
B 838694185 838694186
B 572228301 572228302
B 1937970981 1937970980
B 822359731 822359732
B 1947031184 1947031185
B 469173219 469173220
B 1266669844 1266669843
B 1421079607 1421079608
B 1209255629 1209255630
B 1665425959 1665425960
B 1121984335 1121984336
B 1669662423 1669662424
B 505068094 505068095
B 1611816863 1611816862
B 394781286 394781285
B 1428120883 1428120882
B 1053901024 1053901023
B 1215051132 1215051131
B 1072726690 1072726689
B 1478617538 1478617537
B 1723790722 1723790723
B 50245030 50245031
B 177001107 177001108
B 914052630 914052629
B 817898588 817898589
B 1387788367 1387788366
B 1865546333 1865546332
B 271269757 271269756
B 1736539605 1736539606
B 973295242 973295243
B 1827123397 1827123398
B 534411340 534411341
B 816021666 816021667
B 729422078 729422077
B 1495386401 1495386402
B 1342438072 1342438073
B 100965941 100965942
B 1909680012 1909680011
B 1180404996 1180404997
B 134707745 134707746
B 977534070 977534071
B 1625958182 1625958183
B 1678564026 1678564025
B 189122567 189122568
B 1195154367 1195154366
B 169041037 169041038
B 1228247443 1228247442
B 70384505 70384504
B 1882286122 1882286121
B 176896813 176896814
B 775890675 775890674
B 90779149 90779150
B 564549943 564549944
B 1227318536 1227318535
B 287805756 287805757
B 953277824 953277825
B 983996580 983996581
B 1475942051 1475942052
B 1983726961 1983726962
B 713456823 713456824
B 1136880560 1136880559
B 1034988038 1034988037
B 703460020 703460021
B 965870960 965870961
B 1975030146 1975030147
B 701479366 701479365
B 1510077578 1510077577
B 1044558705 1044558704
B 1380773905 1380773904
B 1518283030 1518283029
B 1845682408 1845682407
B 1641642042 1641642041
B 818670625 818670626
B 584292336 584292337
B 580132629 580132630
B 1113746009 1113746010
B 957921722 957921721
B 434754114 434754113
B 529948753 529948752
B 143742266 143742267
B 139251651 139251652
B 23750937 23750938
B 1447007045 1447007044
B 1045725312 1045725313
B 816318992 816318993
B 1062993665 1062993664
B 1920682318 1920682317
B 117251578 117251579
B 1273553561 1273553562
B 1977684541 1977684540
B 212479102 212479103
B 231100691 231100692
B 72517397 72517398
B 1415969332 1415969333
B 318919038 318919037
B 1236006619 1236006618
B 1557364187 1557364188
B 517935834 517935835
B 1207223852 1207223851
B 1169813910 1169813909
B 1272052996 1272052995
B 1534466335 1534466334
B 705358862 705358861
B 1926388948 1926388949
B 812922596 812922595
B 407197551 407197550
B 23090066 23090065
B 726336795 726336796
B 1238845143 1238845144
B 865919818 865919819
B 1566049042 1566049043
B 1639754785 1639754784
B 1839973699 1839973700
B 637898970 637898969
B 1455889579 1455889578
B 1295150717 1295150716
B 1499718648 1499718647
B 739488146 739488147
B 729368031 729368030
B 1318394878 1318394877
B 455750610 455750609
B 1713446120 1713446121
B 1098733562 1098733563
B 223365507 223365508
B 652671159 652671158
B 650610192 650610193
B 1377334360 1377334359
B 202555740 202555739
B 442795721 442795722
B 711680447 711680448
B 878521182 878521181
B 1245933363 1245933362
B 864219130 864219131
B 1985673486 1985673485
B 1291749711 1291749712
B 1325518996 1325518997
B 1284894942 1284894941
B 1040594512 1040594511
B 333166574 333166573
B 1100252910 1100252909
B 1367563720 1367563721
B 262703878 262703879
B 446887893 446887894
B 555349025 555349026
B 228539210 228539211
B 1262685651 1262685652
B 53462726 53462725
B 69957809 69957808
B 525960414 525960415
B 465832334 465832333
B 225981326 225981325
B 84930134 84930133
B 1654949110 1654949109
B 1995335233 1995335234
B 162661095 162661096
B 379856974 379856973
B 803767623 803767622
B 160254807 160254808
B 1156478984 1156478983
B 267335182 267335183
B 1938972278 1938972279
B 254816191 254816190
B 1306246154 1306246155
B 1250930589 1250930588
B 768477683 768477682
B 1549333788 1549333789
B 643625751 643625752
B 925418601 925418600
B 1654454584 1654454583
B 841443608 841443607
B 722796656 722796657
B 785298867 785298866
B 231906634 231906633
B 1821689756 1821689757
B 855435814 855435815
B 808525695 808525694
B 1153545098 1153545097
B 1829725499 1829725500
B 1787451327 1787451326
B 793817879 793817880
B 1263092935 1263092936
B 1584151183 1584151184
B 358195850 358195849
B 1404999191 1404999190
B 977075125 977075124
B 1120959403 1120959404
B 1278742229 1278742230
B 1624430845 1624430846
B 1518775692 1518775693
B 1321275036 1321275035
B 176251103 176251102
B 1969290330 1969290331
B 596941847 596941846
B 670902766 670902767
B 941933728 941933727
B 1227810165 1227810166
B 1988609010 1988609009
B 854631499 854631498
B 1077508439 1077508438
B 1526979980 1526979981
B 52398125 52398126
B 530024464 530024465
B 739894254 739894253
B 1421074084 1421074083
B 53775397 53775398
B 1745494022 1745494021
B 574057241 574057242
B 1132628679 1132628678
B 1094911164 1094911163
B 5219855 5219856
B 1265735759 1265735758
B 253099260 253099259
B 1335205313 1335205312
B 1248348414 1248348415
B 476215436 476215437
B 1435803807 1435803808
B 1885932751 1885932752
B 1408042073 1408042072
B 1963610077 1963610078
B 1104672367 1104672366
B 1668414037 1668414036
B 1894830902 1894830903
B 1322990773 1322990774
B 573667315 573667316
B 1810550761 1810550762
B 754324791 754324792
B 1813517338 1813517339
B 633595558 633595559
B 912729866 912729865
B 687147113 687147112
B 1269170574 1269170575
B 377776519 377776518
B 164002049 164002050
B 1668186960 1668186961
B 1428707274 1428707273
B 1938716733 1938716734
B 384717105 384717106
B 1476289022 1476289023
B 1977743184 1977743183
B 1541847762 1541847761
B 1305035941 1305035942
B 1763803927 1763803928
B 75795898 75795897
B 716487916 716487915
B 1020559840 1020559839
B 1663485455 1663485454
B 480031960 480031961
B 702825375 702825374
B 547935248 547935247
B 1265349957 1265349956
B 1476246184 1476246183
B 114685124 114685123
B 1477616763 1477616764
B 295910225 295910224
B 1335507193 1335507194
B 1825470168 1825470169
B 1713170751 1713170750
B 1327529031 1327529030
B 1260824584 1260824585
B 1821035628 1821035629
B 363996249 363996250
B 1034336269 1034336268
B 1500595398 1500595399
B 807499818 807499817
B 616100866 616100867
B 914448060 914448059
B 1730651630 1730651631
B 731459661 731459660
B 277095759 277095760
B 706950677 706950678
B 251909882 251909883
B 849025221 849025220
B 1444711963 1444711964
B 280405742 280405741
B 1273045968 1273045969
B 319945927 319945928
Q 71587741 1802696824
Q 1065335717 787740931
Q 1121751371 321574534
Q 248209672 835986293
Q 89865995 1526979980
Q 1352237 385737249
Q 245875034 377386962
Q 697425317 1050565033
Q 928633050 925418601
Q 221856748 1521957101
Q 1692971261 1136880560
Q 1421074083 1090801397
Q 493075362 153791946
Q 279062509 1271341374
Q 1071536669 1308507351
Q 1064400879 843464941
Q 456024419 460962956
Q 1584151184 572228302
Q 138880729 139251651
Q 1464556176 1450530310
Q 1229433335 1234331785
Q 83351091 81966262
Q 1763803927 94857813
Q 925418601 928969448
Q 1214441947 1212692614
Q 1518775693 1104672367
Q 754324791 105831793
Q 1661298840 12633919
Q 75795898 165909288
Q 1380773905 648883681
Q 679531933 803767622
Q 318919037 1036553993
Q 28903406 891002487
Q 194964510 34466040
Q 516854850 297723273
Q 1960382101 195271812
Q 1613037424 1110929847
Q 1665829630 436396172
Q 90779149 87943157
Q 1236006618 1320364776
Q 1808974570 12401569
Q 1135858754 1684978924
Q 257913736 333166574
Q 41880855 514848918
Q 333166574 322539130
Q 4841537 373869589
Q 1672535082 1676774607
Q 846954499 1230149598
Q 160254807 1175159755
Q 1291282817 1289555029
Q 340804337 341286351
Q 882717995 200650155
Q 875207623 875277532
Q 54020996 53775398
Q 975591566 1495386401
Q 1807890358 1798612260
Q 360265947 1408042073
Q 480031960 1471912345
Q 1959277094 1881138731
Q 1724319093 1669075616
Q 1702884915 580132629
Q 1465454032 1725716158
Q 1775775806 1781939382
Q 1526979981 1291179482
Q 1020559839 111643888
Q 1100504309 726757960
Q 1078560752 1080831753
Q 876438423 878521181
Q 1272842416 1659037591
Q 172047272 170552650
Q 111498489 1802404126
Q 126156078 122826930
Q 802138168 1136880560
Q 210163239 1078560752
Q 290936729 295910224
Q 199163993 930254626
Q 1318394877 1427430549
Q 143742267 822038644
Q 480031960 1717568588
Q 1494387684 990184301
Q 1897644602 1761092887
Q 1084025906 864137659
Q 739794697 632734039
Q 987667194 1691279399
Q 1380773905 619226096
Q 1936284397 1960382101
Q 537652131 1969290330
Q 1760279761 223365507
Q 101187036 663522693
Q 887670575 1449061789
Q 983835122 978979996
Q 1841894243 1841030467
Q 226382434 1882099728
Q 1592191921 762737123
Q 389660410 384717106
Q 1006489613 1001733880
Q 136359277 860535789
Q 1196101030 1497265283
Q 659200980 941933728
Q 1495386401 1238203990
Q 1036094536 1255361316
Q 118250691 1890896252
Q 1605768133 1855498670
Q 898165388 544442136
Q 230043374 1846687097
Q 610056626 72977405
Q 307593558 56810469
Q 1453221830 1636148824
Q 446887893 1553112108
Q 1017838307 488263625
Q 1132628678 867371323
Q 1292942974 1294220607
Q 1057558887 742698825
Q 619333152 628874234
Q 685241225 1495386401
Q 53775398 1489874209
Q 1750355055 1472114854
Q 318919037 826277940
Q 1691827492 1020559840
Q 1074854874 1075021261
Q 1127096662 1124369391
Q 1134598330 1086111633
Q 1142280634 1149540923
Q 1584151183 1541208475
Q 457133033 455750610
Q 853842250 1629205566
Q 1435803807 1682973583
Q 71025898 763936512
Q 266317000 512554394
Q 1117857169 1228247443
Q 1543622333 1543412525
Q 139251651 620748967
Q 411403625 473406231
Q 147737152 1671044895
Q 632107649 1062316851
Q 763611521 894303372
Q 1352545625 1951940174
Q 1942814306 1169813909
Q 1718653328 1876111
Q 1017021143 878101006
Q 1824623884 1822649533
Q 860332491 1174216192
Q 1789651195 685241225
Q 1967270463 109060387
Q 1009471150 1988231935
Q 1305035942 408837736
Q 1024403347 1127096662
Q 307930609 298001370
Q 79886737 431469188
Q 1096560602 1872615438
Q 231906634 1539081293
Q 1370607921 1370439063
Q 294100814 505068095
Q 119842435 1853276394
Q 1387011995 1277781889
Q 1359311384 1335205312
Q 132785707 1024403348
Q 984823252 1850418916
Q 1191585170 1668951859
Q 1112164049 1728865749
Q 204321923 1908012096
Q 111757033 170280249
Q 1729741894 1844543096
Q 1505605939 277815167
Q 1558658559 1068824569
Q 79070201 1702884915
Q 1195309852 1920374288
Q 1077508438 1555289424
Q 692549013 813593609
Q 318919037 303395072
Q 1778145021 1238845144
Q 524903371 1844437382
Q 1304711105 1022047181
Q 1411545906 1413351415
Q 1218213152 785298866
Q 1936982947 51710656
Q 1825470168 956699376
Q 140789099 23750938
Q 322721276 1710164772
Q 713015697 1478617537
Q 534169988 67988171
Q 648883680 849025221
Q 622738717 631021139
Q 117251579 977534071
Q 318919038 166399859
Q 201211053 670902767
Q 1099789739 1718719044
Q 43109082 160879401
Q 665087158 914422199
Q 787854159 1987767053
Q 287167404 413421075
Q 43150307 43165214
Q 1787388123 156235323
Q 1257776037 1255235099
Q 1316360509 865469026
Q 352955840 826277940
Q 496861876 1281453253
Q 541760975 534411341
Q 1792906801 1793846292
Q 1404999190 1224611820
Q 1213185265 1215051131
Q 730904205 160088000
Q 1813641614 23750938
Q 1090892488 639655084
Q 209415978 881030414
Q 923192610 1321275036
Q 1092734426 1938972279
Q 777759179 957921721
Q 1016822471 395439461
Q 1596216571 1438988880
Q 856775062 596941846
Q 844321383 841910027
Q 969237162 662644186
Q 1219397232 231906634
Q 918778078 159869407
Q 409808481 410061368
Q 1252666961 109787270
Q 109787270 1045725313
Q 936961115 377776518
Q 113502811 1153545097
Q 1687889449 1611816862
Q 1167049059 139251651
Q 223365507 666783722
Q 122865027 106097212
Q 1542689229 627312512
Q 173840437 635781723
Q 1084025907 87658853
Q 1372427887 1020559839
Q 318279975 1805328202
Q 1403882117 1404999190
Q 42912455 1836140975
Q 226649852 227732939
Q 1557921584 1760754561
Q 264016855 1930568555
Q 117295306 185341109
Q 196955221 194126769
Q 965870961 967044407
Q 690771734 1695975874
Q 349683393 1539754092
Q 1051386934 1088922944
Q 596941846 1250842086
Q 614811478 1481172786
Q 1053924423 1972107527
Q 83316339 1454980193
Q 551498672 555349025
Q 753588381 515056302
Q 109787269 1763803927
Q 885556450 892786783
Q 496870413 494972719
Q 806812366 1716854168
Q 1284064433 98583158
Q 1658608362 34158732
Q 1206687788 988758623
Q 1716514095 53775398
Q 1464233102 1649133925
Q 1034834156 1815232082
Q 594475240 592446693
Q 425392934 220730746
Q 925418601 726336795
Q 1584151183 1576661177
Q 39069945 1937343617
Q 598545679 811628586
Q 638748990 488857970
Q 783021903 1219192924
Q 976815521 756948654
Q 271269757 455750609
Q 26009978 137622481
Q 1063462958 1067158630
Q 333166574 202098994
Q 1641650267 1641642042
Q 1763803927 419608333
Q 1762028902 1753530549
Q 298001370 69384376
Q 750205884 359221704
Q 1825491822 1826646488
Q 75995368 112867223
Q 1980318660 1103180752
Q 854487263 1103180753
Q 1490331680 1966969288
Q 1437305494 1584151184
Q 88329807 1487611457
Q 49652638 49427273
Q 1020559839 1009471150
Q 1209107631 1202897014
Q 538820903 738680718
Q 322355821 1955886093
Q 1282061167 1916540374
Q 1373147924 1084505748
Q 1119902774 1094911163
Q 603772688 616100866
Q 164002050 382016506
Q 45987018 49348168
Q 6119706 6080170
Q 739894254 1057457076
Q 1712276101 312459680
Q 1256145106 1257776037
Q 801630906 1155285149
Q 20875264 17323838
Q 1609752271 434754113
Q 1997936951 499759694
Q 85275947 1482015800
Q 1399465880 1652028864
Q 435029503 356461949
Q 1478617537 1477724793
Q 460159044 456906865
Q 1010342316 546837809
Q 23750938 43109082
Q 177001108 1822998893
Q 1319963391 782733599
Q 1297842775 790821823
Q 1815972147 461059213
Q 1462992172 737190977
Q 1679669404 622976623
Q 1227318535 1115358573
Q 1691543260 1807220187
Q 1508181361 90779150
Q 1309094966 1316069511
Q 1319399335 1691279398
Q 1589598227 319945928
Q 1789909866 317763263
Q 1257116013 1113746010
Q 150511187 150504276
Q 889231209 713624784
Q 1426042765 1536192702
Q 1077508438 1585879779
Q 1336232502 1338987636
Q 1257776037 1503307938
Q 726336796 1020559839
Q 298001370 316054695
Q 937155945 935574602
Q 72379297 54171012
Q 171329765 965172352
Q 1639893066 489118605
Q 1938972279 1945225658
Q 1353909425 616100867
