41 336
24 27 18
39 21 10
29 24 6
12 18 13
8 34 86
10 40 31
14 29 83
33 31 19
18 4 10
9 20 74
18 22 6
34 0 25
5 18 29
3 29 74
39 37 76
25 15 12
33 20 30
25 35 63
34 29 12
15 21 64
0 19 63
23 35 96
12 20 98
30 16 78
7 33 7
5 30 24
8 15 62
9 25 89
12 18 89
29 20 12
28 34 22
34 11 6
37 4 25
36 14 3
4 23 44
31 37 19
7 27 87
0 11 75
15 30 61
24 40 41
39 30 31
33 4 45
6 0 36
29 26 26
26 12 78
35 28 16
11 22 31
0 21 89
28 29 19
2 7 67
1 31 12
18 29 9
32 27 38
36 37 1
3 19 6
26 24 8
26 3 70
35 9 73
39 13 80
40 5 76
4 32 61
32 2 19
25 36 47
32 25 37
37 26 20
25 17 37
23 24 46
34 3 83
14 20 65
31 36 2
32 6 4
8 21 57
3 33 11
17 26 86
33 30 82
26 25 28
39 11 60
17 18 13
21 24 42
32 7 57
1 7 22
32 7 31
10 23 44
15 1 40
1 10 83
4 35 40
5 34 17
40 3 1
22 5 82
7 13 80
4 29 65
15 5 29
37 2 64
30 1 31
26 27 28
27 30 29
9 3 62
36 4 41
1 28 48
18 13 7
31 9 81
13 21 84
3 5 61
39 0 11
29 27 16
32 31 98
13 11 16
16 34 94
33 30 3
12 11 49
21 10 2
9 15 37
30 26 66
14 9 59
6 39 8
36 34 42
30 19 33
10 27 64
34 39 68
8 35 93
12 11 94
6 29 82
6 3 75
13 24 79
38 7 12
34 8 51
19 22 67
39 30 40
8 14 16
16 11 96
40 7 24
37 9 19
11 13 51
37 0 53
17 23 97
16 27 70
32 12 99
26 40 3
20 12 94
35 13 68
0 31 69
32 22 45
8 3 69
6 33 77
16 7 25
23 3 60
25 17 70
29 38 28
12 17 21
8 34 71
12 9 2
15 8 1
0 33 92
21 19 12
0 29 100
18 11 28
7 11 92
11 18 58
8 12 64
31 21 24
17 19 98
6 7 58
26 36 94
38 23 23
14 5 77
8 26 2
0 17 63
18 4 33
40 10 17
15 35 51
34 0 99
31 6 73
14 10 97
36 28 24
9 19 81
24 37 50
2 25 78
13 5 30
27 35 68
24 20 72
23 31 16
24 17 30
22 10 7
16 11 39
11 37 28
36 7 93
35 39 2
39 16 79
32 26 10
15 37 71
32 12 30
36 2 91
33 22 41
11 18 2
27 3 18
34 16 17
19 26 34
20 19 28
28 37 96
29 1 96
12 31 1
8 32 2
22 32 7
30 6 86
22 35 95
0 28 79
15 30 26
0 40 23
22 13 76
23 25 3
8 18 76
28 13 80
6 3 49
27 16 63
27 17 46
19 27 89
10 36 2
26 5 85
9 39 96
6 19 30
5 24 86
13 0 21
14 37 11
16 0 42
19 9 58
11 5 67
21 3 88
15 13 1
26 15 53
35 12 41
14 40 45
27 22 41
38 0 36
11 32 47
23 15 56
21 16 51
13 10 78
8 27 73
19 14 28
9 8 45
12 27 98
39 26 38
10 31 65
18 10 39
11 8 79
13 7 21
16 35 90
14 11 15
18 22 80
37 33 87
37 11 83
31 14 76
33 38 5
28 36 36
10 32 10
17 13 39
2 19 87
15 12 47
32 6 40
31 0 10
24 7 27
34 10 94
23 36 32
28 18 99
0 1 52
33 4 2
16 2 8
8 12 36
1 28 9
29 40 76
6 0 28
12 18 25
33 35 45
18 9 68
12 26 59
14 20 36
12 34 84
14 8 55
25 38 39
11 21 6
7 9 78
24 31 12
13 25 77
31 14 56
30 27 81
20 23 5
22 16 38
18 0 90
20 38 87
31 14 28
15 39 55
23 36 73
17 1 14
26 10 15
20 4 40
19 5 64
31 40 19
11 37 81
34 40 70
40 9 95
26 17 79
13 20 50
28 0 70
10 39 45
22 18 52
24 39 58
24 6 33
4 2 94
4 9 33
1 33 56
2 9 48
21 16 14
21 18 61
39 22 20
2 12 56
16 18 67
20 1 36
29 3 96
34 5 45
20 39 38
24 28 95
11 36 78
1 34 23
38 13 52
30 40 38
8 34 39
39 3 23
38 40 89
24 35 94
14 2 21
9 29 34
31 27 64
24 0 7
37 12 61
0 4 18
34 7 46
