862 850
529 221 39
158 130 3
175 171 88
155 746 49
165 235 54
169 372 80
629 697 61
836 74 42
86 690 7
11 529 78
77 420 32
460 216 36
224 20 7
210 555 51
665 346 16
455 472 47
165 353 43
37 752 40
342 685 77
677 146 11
725 139 68
651 354 98
119 503 42
606 66 91
123 714 67
335 645 42
143 479 3
777 721 20
96 71 10
1 40 11
426 135 19
700 201 29
370 231 64
61 425 65
297 580 64
738 799 36
61 287 43
316 614 17
94 294 16
818 169 61
653 497 86
248 266 62
86 9 97
328 221 60
177 686 43
105 396 46
321 3 72
23 816 14
661 582 69
42 445 51
85 19 60
25 201 42
112 540 96
535 94 59
223 301 45
494 430 66
696 38 52
267 827 98
578 410 50
777 480 7
31 850 51
832 644 62
313 469 44
468 823 44
347 373 7
540 61 42
384 732 24
73 647 79
363 661 97
258 319 12
203 25 14
658 54 37
43 421 39
259 198 77
45 830 70
524 483 41
360 601 64
389 427 71
344 823 7
657 12 94
146 216 41
554 249 34
146 564 93
588 561 18
148 740 99
590 300 7
590 442 88
757 451 43
712 167 11
766 609 54
676 96 60
214 128 1
545 62 41
458 626 51
661 501 55
397 479 18
614 773 54
606 646 59
379 772 16
635 135 37
720 547 44
860 782 67
375 734 73
594 389 62
723 352 39
650 96 37
552 836 32
572 650 65
461 174 44
677 72 98
239 667 25
808 638 95
464 790 41
704 558 54
573 552 54
681 658 80
719 475 47
613 645 76
833 272 26
253 806 19
6 398 53
726 689 70
271 441 88
405 778 8
143 261 22
369 262 14
533 733 68
331 695 27
527 854 71
627 48 89
858 227 5
229 168 4
154 185 2
454 385 97
586 3 36
446 288 94
710 684 78
679 69 23
450 341 41
466 252 92
536 344 92
841 56 26
628 482 79
232 496 100
371 514 21
847 673 71
162 320 59
572 562 22
225 459 100
254 805 79
41 177 26
67 230 31
622 770 63
373 304 95
616 203 30
26 620 47
294 755 29
808 748 72
108 218 38
311 825 45
565 453 100
430 352 74
234 740 50
824 301 95
160 121 8
289 49 11
136 325 80
588 334 37
820 243 39
712 771 76
646 172 11
48 30 66
250 664 16
677 284 61
110 760 74
274 80 34
752 10 48
525 267 87
80 788 1
79 32 100
452 283 46
300 432 7
17 649 91
399 684 51
554 525 67
555 662 19
495 423 11
485 663 3
125 621 70
15 279 69
829 646 22
352 54 25
2 562 74
751 666 82
200 63 66
469 604 53
563 251 2
803 105 23
171 315 87
801 348 41
400 466 13
661 234 56
604 162 53
598 702 52
496 706 76
506 41 47
252 691 50
755 417 24
380 770 68
259 419 88
146 605 69
131 472 26
527 707 98
640 796 94
545 288 3
48 449 60
108 31 53
249 90 5
300 140 96
89 166 22
702 824 78
819 597 30
44 457 47
812 857 67
140 77 76
336 756 78
585 20 55
580 65 53
392 348 50
138 642 98
482 230 61
497 242 39
779 858 74
787 117 19
104 119 16
845 550 95
368 172 87
160 830 54
825 367 30
335 811 14
459 309 54
857 852 34
831 756 47
151 685 64
153 207 22
17 115 100
255 339 54
730 644 97
196 134 89
205 159 9
656 595 34
282 61 40
835 454 5
720 13 90
95 431 69
348 756 83
175 770 96
422 586 20
812 212 11
269 82 91
808 59 38
423 191 52
66 190 53
636 14 34
499 267 12
562 229 33
424 377 33
474 793 87
500 391 56
804 650 31
356 611 26
570 851 95
529 50 86
323 179 50
540 183 21
785 204 24
331 324 46
470 305 52
239 61 33
90 715 83
531 147 24
355 767 89
259 749 27
684 66 15
154 519 66
683 777 45
619 119 56
36 18 3
34 379 68
171 376 90
168 30 86
714 96 55
803 479 57
193 141 75
42 524 64
858 69 73
214 857 89
743 497 15
411 628 17
559 365 43
738 71 60
573 67 24
318 454 1
172 283 47
774 59 37
622 133 51
135 554 30
456 54 40
381 196 72
521 833 48
59 332 92
790 578 35
273 716 27
786 494 79
209 236 49
140 391 63
287 215 61
465 511 15
515 412 4
188 276 28
786 492 26
477 697 38
117 283 96
739 34 68
543 41 96
624 488 17
809 370 38
118 385 58
148 279 1
615 780 38
166 469 77
343 136 27
8 169 26
479 580 19
793 611 32
519 431 62
496 7 2
433 488 97
246 722 89
640 826 55
787 623 55
599 195 13
770 475 17
597 209 94
491 158 17
751 188 67
711 578 46
709 332 57
631 754 18
29 521 65
38 497 1
155 35 93
718 546 82
126 92 41
607 357 26
145 329 7
216 608 31
778 609 2
670 853 61
127 607 94
448 679 3
651 810 17
491 819 35
826 56 60
636 466 36
320 9 67
601 189 87
49 370 52
230 172 45
855 312 100
18 178 7
79 26 43
34 582 95
565 147 60
63 543 41
495 173 4
565 714 36
772 756 66
611 327 29
218 230 9
684 182 44
828 461 33
485 490 55
