572 125
71 513 45
485 297 36
16 388 80
28 368 15
17 126 7
480 134 25
180 151 29
479 405 21
0 160 60
100 467 74
185 206 26
552 454 33
344 157 2
80 449 75
306 187 70
86 26 81
243 13 27
509 398 57
158 501 81
353 463 52
51 297 49
56 232 8
528 321 86
122 199 86
501 40 33
9 26 89
272 18 53
475 61 24
106 71 37
215 390 68
16 385 23
369 269 80
205 464 13
389 144 4
302 511 89
342 322 35
335 387 23
431 142 85
500 415 94
90 92 35
7 269 59
25 82 21
464 468 59
477 560 62
8 314 34
344 263 1
61 139 11
218 349 88
473 560 50
537 458 96
565 448 57
110 39 70
504 201 22
262 289 86
449 507 31
148 68 22
547 246 68
83 318 8
79 317 64
74 193 34
177 351 16
79 388 6
348 418 85
563 14 38
406 507 3
43 400 61
425 47 92
564 113 30
484 88 78
532 230 75
185 66 92
475 490 26
136 145 29
320 211 56
433 55 99
471 165 86
170 224 54
441 511 76
460 517 54
211 62 81
359 390 47
503 191 3
378 154 69
428 362 63
170 568 56
348 485 38
492 475 8
514 93 23
85 495 7
542 431 81
202 327 54
281 539 63
568 383 69
355 185 14
217 455 87
527 337 22
508 419 7
511 407 44
254 16 2
542 465 33
387 544 85
424 317 56
336 477 69
256 119 35
166 92 3
201 558 50
1 491 68
285 495 94
265 71 100
288 360 54
2 147 3
213 161 48
333 49 29
532 203 72
546 564 41
402 102 43
550 412 56
234 143 19
518 123 20
355 126 62
350 416 84
72 145 85
258 229 83
515 549 50
296 134 36
