104 410
20 0 68
15 0 95
35 0 90
20 0 62
26 0 32
60 0 83
87 0 100
69 0 28
17 0 25
16 0 51
43 0 4
30 0 17
11 0 83
27 0 33
20 0 95
99 0 90
8 0 3
63 0 85
76 0 56
66 0 18
72 0 98
73 0 19
95 0 63
29 0 16
46 0 11
57 0 61
67 0 99
19 0 95
64 0 2
77 0 2
16 0 100
7 0 82
101 0 64
103 0 60
67 0 76
58 0 29
80 0 62
9 0 3
77 0 16
18 0 84
36 0 67
5 0 36
63 0 11
97 0 26
36 0 8
21 0 88
80 0 25
58 0 28
101 0 35
62 0 55
59 0 50
17 0 70
80 0 87
65 0 29
29 0 100
70 0 7
89 0 75
40 0 1
55 0 53
63 0 37
89 0 60
11 0 74
22 0 45
90 0 5
63 0 52
57 0 82
58 0 1
87 0 21
61 0 69
86 0 15
56 0 20
57 0 96
86 0 23
38 0 21
7 0 14
67 0 61
29 0 21
86 0 48
102 0 66
74 0 1
11 0 60
30 0 84
95 0 43
73 0 58
40 0 28
13 0 86
62 0 4
48 0 35
98 0 15
89 0 72
7 0 63
59 0 14
30 0 71
77 0 74
46 0 99
97 0 11
89 0 37
100 0 1
77 0 45
55 0 39
18 0 94
75 0 60
47 0 46
29 0 53
11 0 78
34 0 56
2 0 67
50 0 35
16 0 6
28 0 28
84 0 76
21 0 71
1 0 96
54 0 1
36 0 87
40 0 54
96 0 38
30 0 13
25 0 55
84 0 12
6 0 96
61 0 54
72 0 72
15 0 19
22 0 18
58 0 97
35 0 37
10 0 82
34 0 78
29 0 45
79 0 61
63 0 76
30 0 83
43 0 58
10 0 32
9 0 57
87 0 11
51 0 71
16 0 55
88 0 64
21 0 34
71 0 67
48 0 30
5 0 1
98 0 86
82 0 88
41 0 29
16 0 99
90 0 27
21 0 15
8 0 64
73 0 88
97 0 13
46 0 38
16 0 61
27 0 62
22 0 82
55 0 44
70 0 57
88 0 80
92 0 26
15 0 41
14 0 97
35 0 68
41 0 2
72 0 33
78 0 89
7 0 87
53 0 60
8 0 56
97 0 62
62 0 60
38 0 12
13 0 37
15 0 99
56 0 29
11 0 57
66 0 98
91 0 65
89 0 78
70 0 53
66 0 53
38 0 90
16 0 7
93 0 57
26 0 35
57 0 82
44 0 28
91 0 84
64 0 85
6 0 55
57 0 48
68 0 20
100 0 69
21 0 43
74 0 85
64 0 8
61 0 18
99 0 10
50 0 99
61 0 1
8 0 79
87 0 74
47 0 63
19 0 77
94 0 8
100 0 35
23 0 93
77 0 28
10 0 86
90 0 10
84 0 19
64 0 62
83 0 5
48 0 5
43 0 61
26 0 9
102 0 90
21 0 88
16 0 46
83 0 45
28 0 38
48 0 56
68 0 7
90 0 66
43 0 90
2 0 85
98 0 60
23 0 33
75 0 2
26 0 97
53 0 28
101 0 71
48 0 43
25 0 43
72 0 72
59 0 55
65 0 47
63 0 61
99 0 62
33 0 41
89 0 95
79 0 76
15 0 78
44 0 85
39 0 11
94 0 24
99 0 43
37 0 62
88 0 100
41 0 63
26 0 49
60 0 49
77 0 26
62 0 15
72 0 64
76 0 75
28 0 76
101 0 98
101 0 70
95 0 47
51 0 94
52 0 85
71 0 35
80 0 42
91 0 44
63 0 91
26 0 42
84 0 53
99 0 72
46 0 84
35 0 83
22 0 55
88 0 37
22 0 97
67 0 78
79 0 98
48 0 76
14 0 74
35 0 69
59 0 6
93 0 57
70 0 13
99 0 81
7 0 34
45 0 24
31 0 4
78 0 44
58 0 88
98 0 71
19 0 80
53 0 61
78 0 24
55 0 79
37 0 73
88 0 29
95 0 59
42 0 79
42 0 21
35 0 46
96 0 24
12 0 40
19 0 72
89 0 77
17 0 78
96 0 8
65 0 36
92 0 67
64 0 90
11 0 34
101 0 66
73 0 4
18 0 22
59 0 14
63 0 35
83 0 57
55 0 32
25 0 2
88 0 81
90 0 45
2 0 65
4 0 85
84 0 15
52 0 1
88 0 49
70 0 43
24 0 60
27 0 74
45 0 15
47 0 62
14 0 18
81 0 87
24 0 76
48 0 55
5 0 73
24 0 75
91 0 58
28 0 27
46 0 1
15 0 57
1 0 76
58 0 48
24 0 31
86 0 75
60 0 48
94 0 43
102 0 72
96 0 73
32 0 2
8 0 13
14 0 68
7 0 93
29 0 36
55 0 13
96 0 90
13 0 14
4 0 20
91 0 5
12 0 24
10 0 41
61 0 39
35 0 74
75 0 39
47 0 96
99 0 100
54 0 10
82 0 55
33 0 61
59 0 17
93 0 66
14 0 54
43 0 67
14 0 59
24 0 15
4 0 18
80 0 27
79 0 93
5 0 62
94 0 9
63 0 85
9 0 25
95 0 83
83 0 3
81 0 74
36 0 20
11 0 9
51 0 6
80 0 65
1 0 95
51 0 55
81 0 93
17 0 23
52 0 75
32 0 4
97 0 30
96 0 93
78 0 83
46 0 23
56 0 42
74 0 96
77 0 12
8 0 28
20 0 25
82 0 2
34 0 91
36 0 71
92 0 65
50 0 24
44 0 74
7 0 27
