406 992
236 279 818117519068108
141 336 16931285876286
3 72 747235079558576
15 355 207490089423738
60 312 743318420336593
75 346 460913054760794
49 221 265836055300189
102 119 886468994742116
53 191 920759540356054
282 295 272193862165485
107 54 757321207663102
345 20 420794166800285
3 342 261978966798494
388 133 229108135962530
305 365 159866575808751
365 362 695900094086796
333 70 700825095040815
256 293 904051751345143
195 302 819358981316642
399 309 505586055839009
67 384 335969332475310
14 137 579388528560503
273 310 203652324193168
295 117 451831940811690
220 367 831216115132232
234 117 259501407239250
224 313 446961710582964
24 337 760832770374845
138 216 60315451735995
361 51 946633856933213
65 334 394270298838642
342 232 188256442859463
365 172 112148810577760
44 21 447963092833608
272 353 786902687923502
156 260 319510977767135
150 23 896573245547699
143 97 853860431994037
4 15 766272747099680
95 217 511225687235649
169 299 474071469224106
341 335 383246394239059
220 368 704502078004790
378 7 623422464544547
126 193 519930683792298
239 138 77026483973076
296 221 422168206966275
63 265 378559279416052
137 143 202851745165293
106 34 811145741379301
25 398 410310180029279
167 0 799280835337264
135 388 144191214993717
83 397 921097247088688
78 39 704585804968216
261 359 722273203075696
129 131 951816896190745
173 102 514876252169803
233 189 919663286065439
159 239 313504961368247
52 167 18605981939500
277 93 309198439748543
265 285 321167277998628
8 145 755429202512963
132 191 242237437301671
177 94 571815553267012
319 263 76909806934917
121 282 660323582026504
206 184 906121462604504
119 301 403462840925765
207 44 983939115675798
56 274 731180206915339
1 371 365462271362723
242 340 543382039978569
188 310 987786373011814
78 242 805635344909798
35 366 927669068185665
352 270 750074703346609
95 177 973551187224040
132 310 386697961350366
66 27 598440168401146
257 205 689125670549140
104 72 636445712410135
70 341 157238606931178
332 80 690792305026768
111 330 576692508920752
387 146 646855747191425
98 314 436877703802373
143 264 113518322649199
393 128 219485152316015
281 231 465805490544131
404 202 648385082979251
199 8 217552518400595
334 56 633957903753158
264 200 711935430502580
83 143 729193816340255
82 185 454014758158431
67 308 759804642746175
345 298 972893884915491
53 13 272584290550559
131 211 364491846404097
231 259 479112800904108
349 126 369143278122164
109 191 30628785794035
192 129 131330513635829
136 124 303257949836002
119 308 205584082907738
227 59 548458283653230
333 318 874178432973014
278 381 207641831430747
121 290 88200383693747
231 312 839936455827126
152 346 432793189425361
292 274 200448675485455
175 25 668555749452776
47 194 581165491806429
332 401 295626121744907
67 361 279850377057738
223 54 54483217147917
44 78 418020529155592
354 100 101194449790975
339 163 951324018533380
191 56 229527351610057
348 253 924907044788437
239 378 989809229483132
121 387 349904806894580
60 76 765772149753710
137 141 104282967424891
190 141 93996893359839
128 394 673270533311862
20 72 318388730413328
319 19 924322071783518
259 294 786068737675646
99 266 565977256816239
55 185 400189141599577
171 204 972607899503408
333 48 217446742878360
182 97 379382631793765
194 82 63145337409634
159 205 570726397603519
254 376 894533759771534
287 257 519718665280684
367 58 732281510383361
71 120 498279511163821
79 13 312030148582970
311 208 50187033495450
82 350 448936134793345
393 87 65201222058766
116 33 630245572844304
15 9 719136966865751
402 263 982714358215844
286 236 765488754825405
57 272 805139862368192
349 30 325908624920783
161 23 513518688414711
306 255 17609405124714
266 279 248934396084993
43 87 515038418271503
150 376 24812741046857
213 256 135164997494597
291 217 253573008547026
366 282 290296559612107
321 33 631950808260042
61 372 284161975766999
92 310 2348400091758
279 140 428356914300625
337 242 481972190794537
190 161 429859933985870
223 157 226605688248676
67 175 729907091600939
172 194 306128243058604
33 81 537727421896286
127 358 733012781267037
174 175 793637044231648
278 315 545525983528489
40 182 493684927997027
287 358 208124678849233
313 389 886267733024620
67 6 557506746400435
357 305 207461581791461
396 93 693207779022375
185 116 216723990055267
112 337 678062781677049
326 348 413037636980119
149 208 543791528308938
84 34 739254541644209
96 189 693796648230960
100 305 876405403139270
117 330 916858720205284
92 368 496173332594693
351 187 107299080630216
102 382 403942264790043
116 298 266110060476004
81 215 974072675730993
95 396 229896100337551
295 36 668168519928969
300 318 783958999681177
197 284 342581017256313
327 307 918676675701169
405 308 750995151215756
334 267 723455572385951
152 322 842355710843993
309 300 891897901224294
30 385 895918662376063
69 59 930006135237289
392 213 691738543676136
118 172 992553742859606
44 321 510070790502653
401 362 641079113228499
393 40 142756796159571
141 342 641694483937499
176 131 920609105857205
178 184 659228429634278
311 233 568864804881129
309 330 62479290851177
121 356 957835881775869
374 288 981679643482009
72 356 466515788259758
373 211 398917169311736
165 236 61450487355330
227 122 875079958913302
345 146 332545811043812
97 46 157570224326302
364 101 88797814171494
19 270 930585368722655
336 311 344925184117858
393 208 894692286911681
213 134 976583425854896
138 213 86500763171595
114 63 420491294483849
71 235 346082310884908
370 42 464764099532618
389 81 95956841367155
296 60 345653918779513
397 223 398089588254549
172 230 556809715989182
157 378 486667144214802
155 351 71707595359170
373 173 20645204099385
159 329 687941539035221
368 405 959051544817604
127 342 704653532509675
259 310 74276585123305
49 285 749317062928502
1 209 242149731943113
78 257 300955976358509
352 277 812229762214259
258 243 546676089132470
258 204 321081383931785
327 309 37358029424081
169 219 871382206663503
265 13 756466977683734
75 137 119461262364340
398 270 236525953955466
149 66 476708171733446
187 332 47589069944455
10 150 396626824609539
139 277 712785410892681
80 265 559243435179867
54 29 172871280399121
243 363 617155937172548
282 225 510604363693592
122 380 19210811355751
267 70 667624288479380
267 129 968273980657852
198 316 674372384471115
99 389 629893871161817
138 230 110676978259775
264 341 320116923014263
8 122 349957549480436
198 152 771304348720444
161 389 300235453535634
383 101 931528890526819
188 338 985040375085746
203 237 159252395921992
225 67 441727631635800
246 84 559010387162459
159 210 589617187274386
143 41 991013010680788
354 252 78171316635223
169 299 101031680495126
117 359 642286556880828
354 126 800603917801407
93 171 55943637353741
338 55 772932518342562
12 269 920110553296334
121 251 52038985769457
342 86 17133065285646
102 251 308643434779611
198 90 382904413766893
301 374 161465557082721
231 391 680339420279284
