644 438
572 426 920857840676898
119 78 559942632811597
210 179 125726393206495
316 188 706271407998380
462 241 73658652965506
267 629 722567051974241
226 160 768280118199946
366 100 623673607402265
512 373 429834583818286
242 618 899479276223513
119 403 199977072507006
558 156 777546119006811
16 306 182492613465635
125 478 132679818329484
186 118 413976966308114
425 540 809193880337584
498 282 927375244487176
94 575 550776679238524
128 207 442066721930402
11 135 577861069131925
631 84 335725620683468
43 261 216886323466457
601 465 546582031206627
522 196 668134041301025
143 439 661307867589326
43 85 584907256287858
328 159 768690527420847
214 640 416447175533831
56 589 630552179786597
34 459 977061388657763
323 110 485305100940
329 243 852989242706263
350 312 433671278852125
413 626 168449632245660
430 562 157106789698509
513 538 724498691662005
471 551 248899115115735
389 62 30979061600291
150 221 795607216817973
380 276 322358943614511
15 237 63846053981915
113 499 793337486364771
18 247 958734956051201
163 114 946197475302295
281 627 772517033966124
464 388 447622221643454
595 331 975964261685513
4 391 49676549465880
27 151 392292409294652
636 442 160680258516553
54 32 159921998043634
386 134 877627445204015
553 559 77781673672453
307 495 696611109182366
38 534 412794801158996
79 242 985827941562157
499 347 465494639655432
618 122 489874677032626
73 74 717935090581183
468 140 189490926792390
92 31 809997522118636
12 166 50002290085183
475 129 627466005585183
20 30 833361491948269
44 10 931540191043434
305 525 634148226581319
79 426 824770545283000
609 198 335735366103098
198 351 33424472348098
599 585 129166111744934
298 177 930387388392715
498 214 737667327972654
12 596 993459108515448
154 50 66812541524604
94 477 970244757339347
506 377 355739825624750
161 268 428597720773385
68 405 443502746788526
325 286 840908751213380
594 517 546552104881814
114 117 720931994254957
279 468 712959473842271
180 397 665421290152975
476 394 44341950302397
94 281 752903370894844
64 130 831180077534865
226 636 19873591497538
401 485 999275693439609
140 441 163417121621173
225 255 863191905843169
316 138 169849173510818
57 38 330861464723475
391 409 176259994254945
281 119 347192626937375
385 229 293614533862895
408 512 635857056014971
541 396 99542989651589
204 244 554227239938423
133 575 210817708020826
156 25 505250910717001
321 540 360865210496098
71 515 975013778361457
177 39 134614740314773
607 554 645759248964006
606 504 502718047958997
93 526 985701340089686
63 475 624191632287295
402 354 201545493373333
406 316 976182664602287
101 34 124390671746860
62 196 138443179145116
446 332 125218871296707
158 223 112167012723505
229 85 533701694140081
131 228 177122710667755
290 550 923893951599227
92 450 156482688861226
86 394 575332145023125
625 412 640338986233521
377 247 613513021479518
128 249 885540732701053
619 429 650432728793171
574 183 180231835377634
413 54 276542327909933
286 430 928261049029922
82 346 289031731280392
243 66 613440542784099
636 587 735190387835494
581 237 631667191007180
274 12 983656559589551
193 20 87453984726093
48 261 86294089977098
529 223 44982548730130
114 20 15022305341232
42 297 153727747018238
321 543 228616285523418
640 398 356126569770043
270 352 434256529634490
53 2 244514370140504
262 569 318558142194452
534 344 210850562559138
601 115 473838589257721
283 42 384192004716849
213 167 819268087135464
40 154 84835617827557
469 343 812259877435178
580 440 144932474576631
357 472 581792726003295
159 58 450449697678954
475 322 914515992288276
587 69 277808415087148
250 493 917184341973972
383 159 284909129598933
538 636 367350308528906
204 249 275116214953855
421 43 881690064930507
191 316 113829330526470
63 422 458295188125774
446 485 470883544328395
549 55 685842291465318
275 617 13384310933757
409 564 588047982496215
429 183 175272186373325
171 604 153218472456350
275 502 120967234961308
522 374 489073867095772
632 344 658245629661189
536 513 154374815157068
336 255 181057195277310
435 96 114708575465700
545 386 676642631596448
128 111 291549095165561
400 188 943424203876514
581 384 729128247767530
25 116 298536459461794
400 15 609031300323237
446 632 498425653870965
640 321 912202200252645
271 267 93745369907449
350 97 814887698231862
600 545 854088276884602
26 565 824472576139885
433 390 670019162043299
312 64 311559099011624
9 518 892741506058390
39 510 85557091734831
434 340 160954974628148
401 495 383164933941723
480 141 952011703345622
335 379 936203604792292
440 528 909644321894490
1 527 842821789401721
595 140 713270748651225
207 520 991126972522631
488 350 651416332061909
525 372 706522074912795
624 24 196576381426042
176 596 967351768106553
207 240 883002290719184
640 281 587862501341447
12 127 112820282173040
523 88 351662470742718
48 257 429763634947717
519 210 93659353718151
442 478 857431527793084
600 354 626990480375009
596 234 890320244055300
279 256 360555939400225
248 381 971016553398455
251 190 916077897217517
432 169 479259261151827
363 169 359856817637776
536 553 936870329466901
275 553 959522878832114
558 143 531342559756479
338 369 242073868325132
258 421 222041839233007
280 377 273971387371454
587 580 169030879087978
126 32 259972188026563
355 361 377417844448951
621 461 824229880536869
324 91 683478882105065
227 214 719787387070921
89 467 339085174469202
580 59 622496197668514
41 193 69871826293292
66 426 682739818781242
423 299 615084003569221
175 576 924205970120665
522 555 393308505856520
433 280 889137441748388
116 158 811509035684956
44 5 297014201045558
283 606 776096277838663
322 86 637453513873931
51 167 58273229459932
159 464 178376162263580
435 611 532765098242855
578 518 753644556820554
532 288 423272067784613
249 476 500132272851361
626 26 621633470092134
47 459 529384466327482
611 597 605014548785512
123 75 1895734200038
624 319 419899614034687
376 92 131679824912668
508 439 101957673363378
133 166 221792351949439
367 574 121599844487781
84 52 244693055275234
380 121 560148957455762
483 558 868803018976280
548 140 255245711694678
362 118 477307355858358
360 187 714849468556190
78 388 92451984711732
452 595 394463563702785
171 638 777635484280983
520 34 392680040676802
45 286 305545518501155
422 134 247211869137607
287 464 619105333843916
553 113 444650167991809
166 223 46122115409042
163 353 410006074449782
67 259 788898557167892
102 93 497162177115710
548 204 139205552052993
519 625 700071549423096
161 384 151699785813977
254 104 475684262193065
602 463 246160270814355
188 152 379471859256551
6 558 205661592033123
112 468 687234457347151
130 436 513569354482136
22 280 853112257453932
413 266 53933181728627
37 551 261728386181287
532 422 401686408927500
480 620 243317756885828
464 542 261832633644920
70 369 793309538094109
385 350 116485586821140
364 35 24100879545555
235 627 808197128109629
354 441 615326273371435
414 164 478965675510478
223 372 444396567202573
461 108 509956121444141
363 61 249153919875045
381 77 738775875732254
197 81 284447994472461
428 611 668499271040462
518 589 519980729891248
519 606 348174966461598
629 628 78155547927017
46 545 21145477235462
77 61 938662701049217
484 481 343276599451842
570 73 848552731070429
195 229 576769357368033
594 613 990252395513704
588 597 600324368950377
195 633 584647451259696
536 554 418886880948689
622 250 578861337282732
360 269 999485288036179
522 524 6573856406566
288 300 75677426251938
133 281 957718671720579
212 220 108081149125713
521 528 661498635859019
498 187 384937127550347
515 440 268642936544254
376 343 670717043567691
214 457 530908772214785
447 591 293860077556592
9 551 358684198737313
634 557 756266705661142
379 609 802865517759091
569 229 330593248562960
466 488 61067784840994
80 7 398245276446324
95 560 479978803906143
100 498 171256718650341
541 460 856026588834490
124 532 310578560973249
209 145 360779642062341
32 159 170809594385592
452 444 422525403486929
236 477 938767480920217
186 192 94269948840938
611 161 165019935990369
230 171 179973417150167
176 636 788132765962127
505 140 241414489208075
275 563 723750845564452
138 509 681052167010623
338 157 53049637112877
137 449 808869516427262
182 643 636160547496612
315 496 676916163812830
226 337 286948122904466
424 399 857200095934642
442 140 88688768183876
564 557 969409605924464
366 297 514898914671230
640 489 609501695105689
450 612 435870670557578
627 77 528931463476013
432 113 45729219246105
365 144 825158639101275
407 200 347411296178960
322 83 468847519073296
399 248 354363989908486
237 360 662506876844668
477 447 84191241600217
518 521 647076502839705
590 575 555528913028909
554 144 770678160295453
220 133 672055373159160
121 522 720055767534185
32 208 900289516011966
641 601 179222661192424
27 182 992731665463799
315 564 996959964253718
399 451 268089212471542
172 506 198652556445735
291 193 898373732914652
495 226 742470243328112
219 374 374634749429963
628 146 321910772397965
154 21 511031947361420
222 63 290163793950405
440 537 404808054321325
61 224 561774311152385
209 232 187744478732417
264 475 305073715534040
501 502 878621153722972
509 251 708689972576461
36 303 923980212602223
577 286 374841577464270
578 373 389299102604800
400 286 902274746497553
298 438 705763583639764
498 111 807783130570065
399 268 216239472224513
568 476 560586219658805
550 614 498706888397724
539 55 257244942969509
535 228 569851679416810
623 379 486823506368709
642 603 360239262543355
180 424 624998449438212
429 180 110490985970055
40 166 970766462008234
500 6 216899503587609
203 418 519926793887383
477 635 39881601570568
478 253 734968198668457
212 517 625376714821743
