530 810
477 139 2
111 469 21
467 219 53
216 46 31
235 301 71
462 474 54
114 137 73
396 468 36
90 327 86
342 223 84
83 447 23
339 410 80
97 313 6
427 154 22
398 312 22
361 24 48
261 417 98
393 364 59
78 176 63
33 122 47
386 421 58
156 386 17
485 42 92
191 287 54
30 1 52
180 47 68
235 251 34
437 467 30
125 244 89
442 227 57
240 389 75
351 340 44
335 315 49
499 308 89
162 327 19
314 212 74
120 412 46
61 122 84
28 210 45
416 420 65
333 500 5
213 366 3
396 304 32
210 91 29
332 296 22
193 93 25
94 310 21
423 319 22
169 293 7
182 492 54
202 386 93
211 2 65
478 517 56
191 495 54
506 194 31
396 342 55
204 151 85
203 422 72
500 224 65
506 434 76
202 393 51
441 182 47
336 513 70
379 520 2
241 351 56
263 154 30
98 483 22
300 227 78
508 229 22
371 333 98
85 179 96
69 90 55
475 372 76
353 264 59
311 434 83
375 103 27
39 233 13
325 82 71
79 6 67
100 416 77
222 262 6
192 388 80
50 163 15
135 43 24
49 361 30
237 423 72
310 113 49
236 511 59
388 410 90
227 288 57
358 528 76
368 218 56
20 502 52
25 93 78
450 434 37
375 529 27
349 388 38
97 205 72
422 169 32
220 509 78
443 418 100
214 480 13
164 371 98
522 527 93
71 408 19
480 90 38
518 397 98
289 84 51
492 472 7
146 321 86
302 72 9
368 59 71
308 420 20
410 163 15
378 335 52
401 412 61
5 24 24
60 446 29
415 123 6
20 398 90
101 32 36
99 26 34
155 65 99
311 39 63
472 353 48
463 97 62
42 185 75
425 342 91
282 13 63
123 525 92
323 241 80
206 309 77
294 71 19
209 57 6
9 328 89
198 127 16
479 69 13
112 220 27
222 347 61
376 4 43
282 125 66
50 37 38
127 74 87
365 468 81
504 171 2
109 87 91
423 426 81
21 13 16
28 190 18
278 341 69
490 476 10
218 100 64
456 339 47
245 93 74
529 7 40
507 316 82
369 438 34
502 387 40
437 96 43
258 220 43
366 454 39
272 110 51
93 508 59
428 372 28
502 175 39
47 131 92
101 282 71
391 91 28
29 75 67
191 519 46
519 40 6
430 55 79
313 373 32
276 330 32
47 232 69
17 143 25
76 478 36
51 90 40
333 311 100
30 121 54
416 19 75
260 196 86
485 65 54
415 17 31
445 421 18
369 57 92
412 185 82
377 101 96
155 164 76
323 299 4
436 285 53
27 103 67
158 228 59
137 412 26
433 113 92
2 131 67
524 220 32
191 87 9
510 230 87
281 460 50
65 296 86
474 257 31
332 446 39
286 242 94
520 130 43
445 334 92
453 0 46
50 387 54
190 368 53
116 43 28
331 20 92
195 38 87
24 59 20
505 194 67
424 514 58
509 461 33
208 276 9
332 70 71
225 13 25
446 207 64
464 152 62
241 42 24
449 146 5
142 98 15
253 23 63
149 326 67
518 520 2
525 524 21
211 526 25
497 375 85
301 353 16
162 475 84
77 445 16
443 388 35
53 187 3
151 311 50
259 154 51
212 100 4
58 273 63
420 469 13
101 276 86
156 365 99
296 449 80
262 266 60
280 169 46
40 381 38
15 370 98
363 526 45
440 164 74
5 161 50
271 268 74
22 42 77
448 156 69
25 394 95
20 485 3
18 373 74
405 241 80
82 440 45
82 375 55
117 163 32
234 264 26
463 65 71
24 204 47
98 211 30
400 360 34
30 420 29
117 224 32
208 500 31
228 304 87
145 509 19
253 279 66
410 222 8
488 352 15
337 158 60
142 435 41
289 179 69
135 481 45
526 495 100
27 44 23
210 145 92
199 8 30
486 238 57
32 459 17
339 407 10
277 243 17
5 366 78
334 75 80
255 315 93
522 271 42
47 144 97
68 434 86
426 145 40
5 520 84
142 220 17
220 241 21
107 102 93
75 502 93
215 390 45
496 4 48
263 392 45
335 285 16
2 252 64
138 78 1
78 506 64
56 199 34
203 216 5
388 70 20
315 476 45
494 297 51
205 17 95
296 239 11
314 282 43
237 425 27
465 489 57
302 201 90
283 522 6
322 79 78
211 223 55
63 352 53
16 387 93
432 463 9
396 235 85
116 229 43
419 110 49
520 528 35
524 293 86
416 414 24
230 374 80
77 162 55
415 3 81
461 436 75
51 419 23
328 249 95
362 429 28
9 337 74
258 107 66
454 192 73
377 114 21
184 185 5
278 147 82
33 378 41
453 461 37
106 36 67
503 375 56
382 334 54
449 6 71
224 452 68
194 59 38
100 259 73
54 108 73
445 498 13
68 72 92
445 495 72
361 189 60
91 65 82
277 270 6
18 212 68
447 435 33
362 133 15
264 183 12
457 59 65
1 400 3
363 350 48
131 170 47
357 487 21
384 131 38
83 158 74
78 449 65
246 23 86
355 162 19
466 312 61
249 252 12
448 172 39
497 269 49
401 167 91
22 516 60
242 520 77
354 92 26
455 15 100
99 349 72
474 206 70
489 502 61
212 409 70
251 30 67
101 369 63
473 519 92
383 358 58
133 48 47
111 42 4
448 513 92
507 32 64
84 206 21
94 519 69
440 295 22
231 462 61
489 393 65
428 194 93
22 9 93
40 299 92
112 251 62
114 81 87
302 380 95
352 287 39
190 216 33
92 408 70
257 158 73
507 340 14
30 226 52
373 409 74
242 192 38
25 43 16
46 119 75
186 202 66
498 130 84
235 126 28
197 333 32
363 523 72
430 392 25
87 488 59
397 470 37
435 42 32
51 287 60
195 205 44
428 284 85
297 160 53
139 282 9
266 167 31
399 346 3
54 474 62
309 111 96
351 104 70
275 512 44
241 117 37
55 372 2
159 351 77
249 74 83
15 479 42
8 71 79
291 430 69
26 42 75
169 12 21
439 209 6
400 346 75
319 285 86
102 412 40
245 32 92
497 158 73
248 359 57
