636 427
198 402 71
459 389 96
523 103 71
9 267 76
155 270 82
169 114 82
342 489 9
332 239 39
541 122 2
335 536 45
42 6 68
90 332 86
428 438 31
603 256 29
297 16 40
20 306 26
514 569 19
458 136 53
348 406 1
534 422 38
489 214 50
308 172 74
496 370 14
553 394 16
634 369 58
191 190 24
175 226 5
373 219 97
447 384 34
628 407 84
268 87 36
115 167 77
397 516 72
631 190 50
543 39 27
38 213 8
137 289 71
363 13 58
633 159 98
161 493 83
555 103 43
398 84 81
430 258 22
451 115 66
592 352 55
346 513 61
167 255 11
44 595 24
525 387 2
522 458 90
266 115 1
240 272 54
357 410 73
500 276 59
488 399 13
367 65 36
539 566 86
394 624 9
517 397 84
165 229 34
632 434 39
91 342 86
30 332 57
158 128 11
138 64 71
453 357 64
540 253 13
138 372 69
324 357 63
596 214 44
93 446 64
310 231 59
53 385 53
404 69 95
417 165 82
78 81 35
213 5 99
351 560 50
52 228 12
279 516 66
230 453 52
555 163 33
630 130 15
18 0 65
229 495 26
282 564 47
598 210 98
262 606 98
211 104 66
361 498 86
36 413 47
60 581 44
600 500 34
174 88 74
174 618 34
61 285 29
357 525 44
215 84 58
481 206 97
377 368 77
629 219 33
476 373 59
608 537 26
177 603 66
473 161 95
556 254 82
22 501 65
489 273 21
139 209 12
461 261 37
56 164 38
419 464 66
447 248 37
504 337 16
398 288 79
274 552 10
598 209 73
619 50 47
446 296 90
528 437 63
39 434 72
303 539 2
517 598 94
18 189 49
143 604 92
338 96 98
278 265 50
4 330 5
493 348 7
245 196 52
256 346 25
625 608 30
191 176 17
99 628 15
111 395 14
26 587 95
234 287 43
285 72 65
179 74 18
393 520 65
268 219 91
227 541 7
67 24 72
78 180 63
603 441 1
552 221 93
452 45 7
374 512 95
424 467 36
409 232 9
578 588 79
583 129 45
195 411 16
175 102 64
187 152 43
312 334 87
495 346 14
501 81 20
403 496 96
226 87 27
334 455 93
454 606 56
46 101 64
307 260 14
19 443 42
546 124 68
169 435 97
3 342 62
553 186 23
31 339 92
578 192 6
95 364 94
24 272 46
505 284 59
371 288 93
405 361 13
339 453 85
49 632 95
596 280 7
99 534 45
110 373 40
424 454 99
231 309 95
27 256 9
326 455 92
176 126 23
373 243 26
388 213 44
385 406 27
86 629 89
202 559 75
434 458 31
258 365 24
485 459 5
119 289 39
444 129 84
274 575 11
212 230 51
50 175 29
622 84 66
542 377 78
342 223 50
525 326 32
617 448 7
525 246 30
493 523 81
616 212 35
617 438 74
426 45 55
63 552 54
560 557 62
78 381 12
549 65 8
373 185 48
533 150 20
439 602 38
593 141 5
126 541 18
428 404 59
116 605 18
453 539 8
588 240 40
13 204 72
603 36 87
122 119 30
226 171 79
371 37 39
312 165 100
458 590 42
286 513 29
612 309 45
87 225 22
132 13 67
172 56 84
30 418 23
462 445 14
386 98 62
473 386 27
46 435 6
136 457 77
157 416 70
350 5 85
310 217 25
574 341 74
60 253 57
196 42 67
352 53 58
11 434 9
103 439 69
143 133 36
0 517 99
101 463 29
218 402 32
542 345 9
278 487 88
429 177 88
591 506 41
60 320 1
506 0 28
528 275 44
263 493 62
596 411 77
396 339 46
340 597 87
417 133 75
5 573 74
489 149 74
194 165 53
319 350 64
238 414 79
483 103 27
127 469 10
551 505 90
467 361 40
61 424 71
88 501 65
258 181 75
420 607 71
185 99 40
26 577 3
392 477 18
177 243 24
170 17 85
359 32 52
602 479 62
264 133 37
500 588 15
26 565 39
549 552 6
152 528 89
30 181 8
332 466 92
281 35 100
484 84 51
337 433 56
366 345 41
317 436 12
371 363 75
125 600 44
629 399 77
82 356 54
110 265 63
468 440 59
364 394 65
176 127 2
8 155 36
364 58 51
217 380 5
375 246 51
470 427 98
20 411 85
112 249 78
270 410 79
321 376 31
227 437 95
292 354 25
396 547 20
360 565 51
597 121 80
586 511 71
77 190 91
579 315 54
150 295 31
305 203 27
530 633 73
626 384 79
478 106 94
218 490 99
412 142 24
431 369 71
481 569 24
173 93 57
354 74 89
65 629 24
438 167 40
379 124 92
375 438 89
591 98 55
535 575 49
603 11 62
235 106 56
274 387 59
275 112 15
364 342 4
552 597 75
329 131 12
170 352 96
334 276 98
259 537 61
597 459 27
560 320 99
369 101 21
117 258 31
180 58 16
486 523 57
49 539 45
530 79 11
88 452 15
344 582 55
496 422 34
361 176 35
393 492 52
398 36 44
243 245 52
277 13 73
5 394 4
496 31 17
157 437 25
313 228 96
627 92 17
239 237 1
101 496 92
109 92 100
239 289 83
362 491 32
24 174 5
29 145 6
438 564 64
309 631 28
111 250 66
281 541 12
312 619 47
368 482 16
6 342 4
420 604 90
570 610 100
11 292 88
10 552 44
519 517 82
610 482 97
605 253 93
139 586 77
343 479 26
189 450 59
335 424 37
412 439 88
99 288 29
43 626 62
578 328 7
608 325 95
209 310 65
457 162 70
139 613 25
460 31 30
20 582 63
292 150 48
555 77 90
224 85 88
158 116 30
48 501 1
381 20 21
15 530 45
242 530 69
173 13 31
289 47 44
40 118 16
520 116 75
528 367 67
582 40 15
213 234 8
402 454 96
331 389 56
616 517 66
442 575 61
454 115 81
259 182 78
618 251 99
