821 282
100 697 56
440 452 1
653 701 59
18 315 26
106 647 64
369 279 13
454 1 40
130 197 26
787 223 83
104 592 53
583 812 66
639 791 48
526 32 50
346 744 93
788 521 1
703 361 67
452 2 22
800 259 43
137 644 32
1 539 6
242 189 95
396 245 19
123 310 74
774 553 26
12 386 37
481 353 7
168 581 19
426 401 15
699 198 19
519 350 89
305 68 45
288 74 25
407 145 74
34 217 33
329 71 36
539 120 25
452 765 93
371 325 2
412 77 8
656 151 70
733 278 93
275 267 65
706 313 93
71 341 85
262 800 68
638 547 24
609 515 17
251 195 14
79 412 94
132 40 91
607 470 10
718 223 41
60 232 45
383 400 34
536 688 76
778 391 85
329 5 86
642 672 8
242 84 90
316 39 54
791 810 82
192 667 50
117 491 80
95 325 24
639 119 94
167 395 36
777 586 91
775 46 12
475 786 74
415 280 65
191 188 73
624 552 15
4 685 29
441 768 83
88 124 94
31 351 46
665 635 83
685 21 48
687 742 65
641 354 41
170 376 3
375 538 18
105 429 28
682 617 73
407 473 61
25 50 24
128 393 98
96 487 30
171 771 59
411 292 36
371 224 38
652 564 15
600 632 30
621 132 19
108 42 33
268 112 30
691 321 86
248 778 11
520 231 92
256 41 15
505 392 89
138 177 33
395 699 88
744 755 53
101 601 52
447 464 17
553 814 44
409 55 69
150 187 41
779 125 44
111 816 77
508 621 85
261 433 14
254 478 56
420 527 25
362 55 2
144 653 75
565 659 39
210 245 3
201 9 13
27 697 65
100 698 9
265 190 12
35 91 9
624 626 54
66 816 55
654 621 8
449 604 29
219 292 29
28 753 70
521 556 10
355 561 67
497 239 99
587 808 66
448 654 40
44 513 34
362 758 96
372 649 51
400 129 17
309 221 76
553 366 71
609 364 29
217 478 64
212 634 52
222 677 20
512 112 94
1 415 51
286 248 82
137 566 18
809 411 7
514 231 74
543 389 46
789 604 39
270 647 46
645 625 55
567 129 18
476 725 67
164 461 85
58 576 74
224 340 49
524 504 63
42 620 76
813 713 89
513 324 67
442 615 85
558 291 99
538 446 63
270 22 10
290 592 82
430 598 94
310 714 11
487 193 57
593 722 22
157 762 9
649 337 19
531 130 66
397 809 88
774 450 70
382 68 36
277 781 36
109 70 63
722 741 52
609 32 53
366 733 4
101 354 72
585 509 1
260 204 42
641 74 71
102 569 56
568 68 48
59 676 34
688 368 25
103 153 18
431 585 21
425 673 60
485 787 30
641 389 84
699 163 44
529 795 76
74 736 22
302 814 12
321 30 71
556 343 68
144 346 40
141 177 10
72 684 76
240 775 19
232 804 34
643 150 31
247 129 79
33 597 15
674 82 7
308 311 11
430 61 37
360 307 95
644 502 80
321 424 38
105 389 44
688 434 5
206 127 76
358 126 55
687 127 77
365 607 45
480 239 4
226 679 37
26 341 45
535 287 1
2 657 57
139 539 35
439 338 22
436 820 76
333 674 41
477 578 82
299 65 37
250 811 30
246 242 66
40 406 43
298 673 47
762 131 74
167 116 88
476 633 63
620 227 4
352 294 79
654 25 90
561 467 33
418 582 37
567 555 72
189 12 78
451 418 43
493 522 24
178 75 80
795 744 59
569 666 9
616 410 38
379 498 75
317 641 30
397 215 40
397 76 13
511 170 12
77 464 40
382 618 46
159 709 22
653 697 6
413 9 6
573 417 38
318 583 16
159 436 77
594 444 53
432 794 35
525 751 41
624 720 49
301 571 59
709 368 46
359 199 26
533 532 52
164 807 67
190 55 29
281 540 71
78 235 60
565 182 94
650 762 84
617 579 91
