4
2500 2499
138 666 -1051501
1641 1689 40121
170 210 -1063883
40 125 -1032245
808 904 1293667
10 483 704311
644 1720 1222042
564 653 -181094
938 1675 -591120
428 617 258870
446 685 -117746
1454 2093 424107
737 2374 -190181
533 958 -223852
133 414 255718
508 1740 -995325
323 387 -598157
596 1096 -767825
1301 2068 224194
13 306 21492
445 1130 1488441
422 2139 -1635806
1153 2308 1311382
203 1318 445490
722 1060 1795310
445 467 162525
521 1441 306207
997 1168 256701
1036 1827 497538
626 931 1410595
742 1370 1021751
958 1695 409367
166 2080 260184
838 1706 1021774
909 2260 -211434
627 1431 107028
1918 1931 -775150
57 152 987666
556 559 164308
62 389 -541524
155 737 564365
884 1461 -519161
583 2221 -769328
369 507 -390476
251 429 -191615
1415 1687 187772
827 2202 468417
232 1341 -930022
1246 1269 1109334
961 999 -186777
424 681 -132611
11 33 206544
58 649 -217383
2006 2066 -294386
530 1183 855259
1665 2113 -619107
34 896 -477787
170 1004 -1473995
1534 1754 524937
125 1968 309515
555 1488 -1273341
455 720 -842182
461 1045 190895
288 1044 -1721204
574 1979 -1503655
1488 1571 1161084
200 1361 375686
218 417 -201938
69 168 -141162
71 91 725558
42 969 -374840
446 1374 24818
32 1316 1223092
247 384 -256575
164 2219 -815170
1010 1360 3872
1243 1373 -1067149
641 1545 -667394
1070 1256 -791147
249 511 -249986
1237 1984 116088
1515 1586 838800
171 1600 -125564
395 1889 1187130
255 670 1086755
268 299 -484243
354 1401 284308
283 610 305236
148 1611 153323
979 2089 1191714
457 715 477166
830 1512 1712040
735 1857 1958388
860 1672 238876
1303 1469 -541475
707 891 -253916
238 292 -304929
38 42 -1011135
712 2321 1030528
602 1152 -1429788
291 2186 -485174
292 1958 255575
70 1633 -746963
260 356 -76008
106 1070 -300995
132 179 -316738
153 185 -161235
1140 1310 -350826
4 71 -50206
401 1293 -374667
47 69 -882100
1009 1055 -1458442
63 2033 228363
194 1642 -153407
131 283 354083
1690 2092 1022906
978 1084 -123943
497 853 -116662
43 81 102346
155 343 1374592
1882 2087 1100945
910 1835 -360105
1528 2266 -530723
1821 2271 -480194
15 134 324696
584 819 1499708
807 814 -611680
832 2389 606438
21 415 -109886
271 391 141064
312 2325 665114
1527 2297 587122
15 23 556467
95 578 1082016
719 1296 1062878
143 615 382171
412 1513 1259766
154 519 -296952
13 1868 331301
1380 2234 -124789
471 2155 903125
412 571 68948
1097 2025 -981911
1391 1562 -351305
515 917 277136
864 1993 616531
500 1503 313533
568 1992 832985
1420 1579 369210
214 760 154961
25 1298 -310783
492 2201 -220149
817 2375 -864689
160 205 -447803
745 1941 889488
926 2441 35964
419 1616 -732428
31 155 -1277595
338 863 562098
963 1283 58683
163 182 -1392152
513 701 -1137611
422 487 253071
1221 1652 -695205
132 600 -959363
1187 1715 1789782
115 1049 -294897
1571 2084 -1678924
673 1397 450263
1532 1936 -1453528
147 227 -671840
270 319 95902
233 1538 -614363
378 443 -1759329
1394 1995 -1015802
1217 1605 -1015599
1019 1095 -1581340
1771 2030 140828
534 692 -293728
122 739 127354
485 2388 19535
20 1664 1707534
1007 1925 258041
1200 2259 494890
622 957 993624
5 474 -37927
622 1066 1128178
613 2334 757089
823 1113 -1702234
8 252 400843
628 673 897686
383 513 999646
257 457 -969416
209 1035 -639533
631 1427 -1318230
420 831 97260
903 907 698688
554 872 -153472
650 2141 813144
46 2172 -1156119
39 239 -117978
131 1455 791197
765 943 -320356
561 1376 -457644
518 671 926366
1225 2303 337299
149 633 1127979
3 2112 -777064
1284 1606 -1778731
1000 2279 1579429
1 84 -647213
651 1258 1724075
401 769 -491527
835 2016 681485
57 102 826110
826 1578 1220416
143 1173 -580290
1162 1933 -422771
18 197 -1247933
203 505 -832744
2327 2360 -85278
642 1876 -123275
257 1607 440358
63 217 -615086
267 478 437974
323 741 -132549
1607 2130 -572825
90 215 -322792
1837 2217 -136493
287 2302 74514
9 15 51785
200 1782 -436170
297 508 -131196
1455 1853 -793834
1679 1928 1072892
1037 1525 372192
1781 2467 -525932
511 2318 601728
2345 2483 793032
2101 2460 -587791
1737 2203 1603103
169 2319 -1118690
761 2339 788558
103 945 395721
69 142 -542040
453 808 -836101
46 65 -1628147
1618 1801 -391590
14 818 -95686
201 382 -93847
1667 1764 -168619
29 95 261233
494 591 430369
1279 1334 963692
1561 1940 -770925
1919 2246 262893
32 132 902916
1040 1075 -295402
1546 1942 -419010
93 230 -1770683
30 1357 451707
1475 2478 -562970
1958 2046 108792
1175 1346 -296327
60 70 -216682
1441 1791 -1291490
398 1847 749717
115 412 -947199
1368 2164 -746166
1678 2107 -1326656
249 629 -1003947
1268 1599 -886181
12 26 -1021368
239 732 -661831
1270 1818 893457
648 1223 692851
795 825 223207
33 300 -757713
335 763 42988
1716 2165 -177637
726 930 1054018
82 204 835284
231 486 424198
118 218 259839
1330 1666 357539
187 1683 910196
652 772 105655
42 61 1077845
509 2498 227132
1123 2254 -670036
357 1434 3957
1546 2328 375080
583 738 488769
1240 1935 1538783
443 1048 -5028
809 1003 -692627
485 2309 -302338
238 466 -428206
209 719 -599083
1099 1956 469890
347 1932 1075098
446 2058 -507578
238 253 719653
599 1410 914754
16 561 436712
93 642 -260586
149 266 698548
1179 2160 -932771
367 420 411380
43 166 1043869
200 2277 186035
655 1843 -1096600
192 1369 -941026
1064 2048 435614
813 1738 128637
957 1100 -515451
1923 2082 -549324
47 104 -1528776
13 130 826160
6 752 898560
9 1830 426524
538 908 114759
83 145 403019
8 1058 440003
980 998 -1435512
143 269 861581
332 1245 413089
1772 2454 -1227732
406 1392 126093
124 290 -714488
1548 1719 982433
1079 1627 -289894
14 1194 -1529010
55 830 -1063944
885 942 1689374
1090 2461 344685
138 173 -103955
1011 1371 -555824
210 1542 922147
82 821 281761
3 2402 -1227896
81 1305 7033
234 1106 -819844
1722 1982 -431512
79 129 54259
137 374 94698
1070 1454 -848868
756 1061 -46903
1451 1954 313238
1652 1833 443709
799 1400 -76602
78 1289 -535716
38 742 -1523895
994 2423 517217
373 627 -392886
1924 2357 -599068
203 1020 -957602
57 208 1245611
1234 1413 1631332
233 861 -178619
1674 2056 -1349156
246 395 -1428977
653 1912 1445149
129 1090 -688467
657 1099 548221
1754 2129 -1850893
189 1362 159835
797 1727 409839
71 611 508689
154 1023 -200858
85 2253 -833716
1001 1505 -1534098
320 1518 -1042733
527 674 -1531673
800 890 -48294
334 1098 -90735
1880 2480 -123813
1063 1405 780920
887 1476 -19536
163 1037 -1603328
996 2078 566074
1513 1870 -594242
661 774 601972
286 441 -1580101
501 2472 -86173
703 1717 27283
209 566 -6962
1220 2305 590032
180 713 -895064
906 1222 921262
60 150 -112555
363 602 1648665
322 1094 452921
125 541 -109771
934 1670 -873861
552 1091 -581672
520 1237 407897
511 2335 232176
1401 1477 616017
29 1383 1537248
598 2123 -1177476
107 375 -447552
1174 1438 409986
802 980 1624388
851 1244 565534
61 2101 -858105
34 1309 512413
1128 2491 -428490
166 1825 356179
35 72 -1418986
102 783 -1355812
1448 2278 1536169
774 1421 -1080325
44 57 347305
448 807 -607376
871 1951 -852613
867 1424 -986583
649 915 -110618
61 1520 -233758
477 771 -1071969
529 722 69493
487 1297 -246537
51 241 -1221251
196 233 1035911
629 1739 1414312
187 919 143211
267 955 1319165
573 1159 255341
3 7 -543041
1199 2193 219521
141 323 -116237
880 1200 -816304
2069 2333 -1282499
570 647 212013
976 1920 1097434
1874 2435 -320083
894 2067 301242
1145 1339 469296
72 459 -38443
709 1014 -1375345
1383 2436 -107894
1662 2463 770219
407 1053 239503
284 321 805798
1420 2486 235658
116 609 584907
776 1120 -11369
1349 2114 9400
963 1118 -204414
289 1015 -1376602
219 2359 -21404
618 1206 -1131231
474 493 1578239
425 1079 -412068
1648 2003 619149
2 5 -1326130
668 1506 1197703
