10
8557 15062
4459 4159 499593
1262 1649 595176
6123 5856 113082
1420 4943 353053
4466 4397 -1072832
8370 760 -709145
794 2944 532587
4940 5100 114415
1597 7056 -533695
4961 4154 -676906
5055 4422 -1595412
8004 569 1193404
3323 6912 971471
4222 6874 -211527
5468 1227 770825
5218 6849 1422308
3690 7117 413767
4476 5384 -537864
7146 2044 165058
6020 586 -637504
3834 3812 -1435103
3073 3659 1213036
2411 4258 -401118
203 6041 938322
3458 3235 -306098
4832 3638 719011
682 7327 797649
2545 2085 -915997
5736 8025 -1451961
126 1372 -1069873
8253 7913 -629018
2539 2291 -168732
3967 3306 636135
4600 1909 773753
1363 245 -1386886
8432 3696 -418201
6063 379 -1034390
5994 4233 876344
5077 5552 -1243646
3432 1738 -920141
1133 4680 167695
7138 7482 -720079
3227 1226 -1176319
5182 6149 -581895
5890 3774 -192554
3885 660 1152950
1495 1191 259886
7311 7996 -849294
3316 1093 -838291
8418 7639 -781226
3084 8557 -332891
8466 4574 1229268
1438 862 -1042587
1773 4359 -914913
7642 4540 -729352
6495 1908 -696047
6786 309 692359
5200 5636 -1469687
2666 5018 -134631
5368 1793 530563
1555 4717 126576
8222 607 1724868
6536 2543 -589846
5477 4048 -889902
2832 2729 -664965
1469 7861 683034
4749 5481 -827233
3140 7272 652516
7536 805 -534012
5124 3892 -1165897
5897 7607 191365
1637 584 38523
5441 2781 -398570
2356 3985 406538
1356 2902 -582159
3019 7881 466903
5080 7651 917834
907 4081 -1816033
378 3314 158653
8315 2692 -640088
4217 2550 -493956
3235 4582 -560376
2761 3410 98989
1261 7310 717886
6695 564 -642270
1478 1902 -1289583
1418 4396 257604
4374 1343 -1392790
6873 403 200743
4106 1698 1933843
3307 369 512775
4276 7712 520729
6757 7324 -260696
1831 8359 -743880
6232 4952 -1596985
4309 3834 3859
5623 1971 561633
6367 4637 1308646
2364 7248 1653636
3403 7011 320571
8506 6579 521376
4402 2743 -1389324
7366 6698 -288207
2968 7908 205346
1479 1629 322398
1908 2800 1571586
2263 2888 -1351662
2645 5856 311208
5551 4166 980286
6140 346 -176024
1997 2201 396738
1288 6565 281981
1591 1415 316172
8451 2480 15980
7587 4530 421126
1391 1889 181732
2821 7588 -1986939
6799 818 125051
1081 106 360650
4002 6506 -1000891
6245 2167 -1204289
8340 4063 -994598
6314 6690 -1156786
7985 3753 -337567
7629 86 -126930
3069 6752 658585
1925 1250 -479555
5290 6541 -307790
3408 2073 244657
4844 3090 521974
7835 2856 -1505528
6837 3344 -261533
3750 1341 280722
6619 7576 -120784
6332 3017 558364
8024 4673 -277946
5674 4928 37029
5136 2807 528028
6788 1011 148937
502 3659 1319317
8118 8164 -23772
1689 7920 -1281541
6984 593 -410871
7436 3254 662932
4531 7884 -1178959
8434 1393 -1366603
4358 1527 452583
23 6678 -452815
5903 781 -568824
3706 176 114028
2446 6939 -1681756
5545 3472 -504063
7818 7170 7586
2237 1224 -360938
6375 5250 -232943
5377 6126 27380
2490 942 1613460
2714 7339 1181287
5049 2104 690706
7010 5566 -1772257
5052 4860 654465
6839 6092 1017624
3811 3473 -659443
1639 6860 791386
928 6735 126744
2183 8315 348840
3220 2246 -193084
1680 4876 372655
3058 490 -151232
7612 1206 32169
5129 419 714543
6070 4548 -431687
779 1486 445191
6834 5316 -499638
2799 1526 -1353372
2580 7928 -304628
442 505 36214
2921 3136 718245
2110 2570 -1444170
55 7871 1076646
5050 7124 451095
2632 4734 -1168387
4902 7024 -342238
1704 4876 889312
1679 4129 871804
4508 1866 -179308
7432 7486 -1278240
6627 7860 103862
664 5461 127110
325 5772 1582279
6221 6189 490825
5781 7064 -1278174
5527 988 1099528
6862 2237 1014990
6175 2321 -1411928
7301 2572 1336818
5380 7930 1492078
8370 1653 -960470
7853 8270 -690963
1981 1449 1176108
1828 5783 -578368
3496 1829 239540
2748 4045 687246
1107 7357 1016009
2991 3090 632082
7833 8522 -730093
8206 2883 59916
8062 6313 1339355
3448 5200 1730970
4232 3988 -520866
267 21 -237431
4638 2015 -116630
2861 3527 353031
547 4724 190165
7935 4452 120860
3582 543 626929
8406 6259 477887
8476 2399 395407
4994 3867 362608
2397 5788 142256
5993 8499 1130385
2038 179 -400769
6476 3790 1351203
