9
5605 6770
1913 3791 -1262938
3955 703 -640818
4858 3774 1459724
566 5217 90218
460 3115 3584
2979 1557 -365072
2916 2921 -795655
4334 1109 908825
3219 3248 -521894
2951 4961 -337176
797 4216 -883313
5303 3909 205417
4481 4805 -1614468
1232 2206 10221
193 4563 -931577
2547 2936 244786
986 4289 57564
4960 1878 1131066
2716 2668 -991173
2478 2931 513755
4607 3686 44072
2412 4299 -156154
1900 1870 -322115
4626 5114 -1529705
544 5151 937030
2484 4179 17072
2031 4315 203965
4761 4906 718853
3493 5261 1538432
2260 3050 185315
1562 2040 -1495402
479 4558 1571195
396 563 -212981
3411 4080 448761
3431 3266 -876464
4570 4616 1116381
3663 371 129115
1153 5214 -1103468
2424 1708 -1241298
3345 4419 1221955
5080 3389 -272146
5576 4865 -141772
705 3613 252109
5451 1577 -518981
1641 1971 184622
3208 1925 192102
4544 851 565670
3966 1928 523329
894 4925 40733
5025 3375 948762
1101 2361 1077370
4288 4693 -25797
5036 2084 942340
5155 2082 87569
1504 1988 -238432
3850 3716 -51733
186 239 -268617
3318 3255 1076320
3774 4344 -1420740
4988 4983 -820132
5517 4092 348386
4892 3318 -975646
2037 1621 670253
2058 5247 348095
4977 5084 -552472
1886 5054 75364
2746 4863 1112374
370 5466 -236807
1717 1290 -125851
649 1485 -1661213
5024 4972 681496
3841 3068 135336
4438 4423 355819
2688 1037 -569211
1343 155 -1217816
2725 2948 444376
2894 2814 1294042
1291 2083 -1064021
1496 3376 -584759
4887 1582 182515
651 1513 995090
2558 263 924738
1083 4944 -1685392
4572 1022 158086
2582 1148 1511493
2692 692 227735
2143 2433 -1527243
910 5106 1379456
3476 3872 3937
3043 1547 1159086
5244 3339 -1185069
4796 1877 -425671
2339 1521 1156276
2811 3226 -103492
2677 2812 1362746
4043 5465 -610259
5125 276 333472
5449 3021 -392692
4361 1736 926187
5124 3269 -751129
3939 485 -102880
3150 3461 215768
268 3354 752807
94 1418 929457
1554 2048 -1605931
2202 35 -121000
374 684 56922
2544 2518 1064571
3894 417 -408245
532 3933 -199146
1547 3350 -1220588
1088 2675 -495089
5010 1413 345130
2313 2339 -242059
830 2709 -629244
5215 4290 336942
2334 3577 447435
1795 4681 -762631
3364 4797 -1298580
3854 4974 -814809
3858 1809 42110
4467 5437 155203
2010 4893 1344801
966 5382 131109
187 2749 1241586
1293 4264 818578
3538 3883 802545
1590 4134 567633
4239 3837 -180571
4523 5010 -1366617
1783 1338 530274
3522 4082 -166119
4380 3640 -1430850
3307 1811 179269
3525 1609 -453097
4559 1161 -878561
2361 2147 646180
4908 5442 192548
2598 843 -108022
4842 3279 781660
4100 2774 306934
1972 4142 -115228
2173 3233 -344685
4239 2204 -82953
705 3558 317043
1915 5018 709919
2752 5419 -1492334
3239 4128 1462376
1969 3066 -12962
590 5297 259752
1932 2292 -536787
2958 4283 730321
840 4239 481682
2361 1211 -19854
4582 3807 -222785
1849 3309 -62469
4290 3728 -453844
4078 2666 -1323637
4115 2332 965603
5236 4559 583581
4265 2005 -454042
3997 1511 1348387
1131 3449 -1836324
5204 1262 -765259
3436 2489 -106032
4745 3562 -308260
1251 1903 -756740
4418 959 141978
4405 4696 377837
2706 4429 832841
698 3387 -116732
1441 1588 -1079489
3771 2760 934736
2199 2777 924350
5419 2515 1316358
1128 4127 1239568
2541 5141 551579
872 2233 -1323990
4816 959 151755
5295 443 379442
2541 2208 464034
5465 262 -127732
1344 2262 849605
3079 2791 -372409
2646 3292 -73995
2677 4496 1186579
1426 3567 -776241
1506 2822 -48499
3956 908 1430819
2699 125 633366
1260 4341 1132372
4694 2979 1170028
1721 2293 695267
4513 4617 -31410
1706 1008 1421090
3108 3636 -80711
4018 677 -992330
2867 4493 1348489
1538 2130 236699
257 4486 -1122273
2882 1377 524731
2832 992 -1121221
3571 1723 -494640
3836 307 446965
486 3201 123031
38 5391 -520926
1155 1552 -347994
1514 63 1519700
5105 4996 463499
5494 2682 1066771
233 3460 56184
540 2163 719579
901 4904 3313
4641 2199 -301495
4724 699 710495
1701 5419 -1616210
40 3040 -708831
3196 1931 1102382
2209 4782 -748878
128 96 -97993
4613 4057 -725027
594 2598 -122826
2969 2220 -1028058
3617 4638 1344378
2049 1034 824822
2649 2159 -670308
5149 4451 298836
318 4560 40399
781 2484 1466457
3686 2605 1137126
1869 1535 -1398059
495 2770 311034
572 546 -632342
232 4396 -128913
514 153 -1357015
3028 4051 -11675
3848 1992 -693045
4439 4552 -743731
5157 972 -463351
2775 3493 -571839
3673 2486 145215
2363 5175 -235837
3402 1152 225555
1090 1246 309466
4676 4832 -478496
3255 2252 -496116
4755 863 -1148959
2006 2067 -1160331
66 1311 -70841
3579 4717 -1033931
2349 4313 229581
1843 1825 -108544
3962 694 -522965
3389 3475 -887262
3491 1838 999269
2426 4894 805955
5110 3719 1437499
1726 1619 349184
593 2718 -282334
3667 4314 1131300
2691 5112 421451
5235 5215 -8841
5098 2477 1072711
2594 365 445328
2232 650 -694231
4938 4386 497251
5576 1683 -578755
1662 5344 499117
5315 2174 -1684303
3959 232 231254
2662 3605 -1008467
1065 4049 1581840
2649 966 -36013
1415 1299 126538
126 3786 -1739158
754 2290 561209
1030 4572 -973185
1310 2104 416316
771 1348 194296
1259 1225 -462348
4132 151 1043005
3809 3299 1610460
1967 2653 -1821656
1388 2828 1120513
356 1240 1078181
4945 4006 -185745
3328 1483 -588929
5050 3791 612291
3227 1155 1252768
2963 1673 352993
3371 1721 -1094509
442 362 1722384
5097 4863 1032674
971 2831 -630909
5313 267 379575
1543 5101 -76414
214 5264 1363524
387 4190 743172
1740 4514 202940
1382 4146 -672563
4364 4867 1386355
5149 571 -756613
4491 4138 1095589
5289 4306 -44059
5189 886 382220
3385 4253 719770
4500 3343 487848
2293 4830 -797014
3504 4901 -264653
3252 3724 159067
2087 4008 704784
2940 2577 -225876
1165 3196 -1097624
2515 1796 88696
1314 1609 207765
4517 2815 -192384
2494 5101 -141345
2108 141 -679487
355 1682 478132
2869 4781 -613442
4453 4214 -67936
2893 3185 350730
4539 143 170960
548 3227 -520342
266 3228 -20264
1521 2918 -1693584
