4
25 24
18 23 -993832
10 25 249933
17 22 -1560586
11 12 326774
19 21 -901286
13 24 -326472
5 14 849490
1 4 -1595215
7 15 -284086
5 7 559778
2 13 623565
7 8 -644246
1 2 -1549401
5 9 1672466
7 10 397262
2 3 1178639
2 5 98370
4 11 585156
15 19 1024037
5 17 1314811
8 20 148890
5 6 1039384
1 18 -60624
9 16 -886687
25 24
2 12 -825410
2 4 562705
3 6 -305172
6 19 145692
3 21 -423625
10 14 -1950529
8 25 -11614
9 17 659616
1 9 -1029208
18 22 -646058
14 20 509816
19 23 861019
5 8 276227
4 5 -687802
7 15 -805011
10 11 -1529942
1 2 -849512
1 3 -1311342
6 13 625829
10 16 -1055632
3 18 1078267
4 10 378762
6 7 1585988
6 24 1131579
25 24
13 22 318271
1 2 919123
14 15 627202
7 10 -741375
1 13 130551
7 9 -114440
3 19 613794
1 5 496426
5 11 84897
1 21 620013
4 24 603123
5 6 1289218
2 25 637264
4 23 -738099
1 14 210778
4 17 -1284456
1 16 3398
9 12 -165000
12 20 -963743
1 3 635046
4 7 371302
3 4 470663
8 18 383108
1 8 -120447
25 30
21 3 494746
21 6 -239725
8 9 -435304
23 10 223526
9 20 -322454
24 19 -907794
11 25 -920251
25 13 -1104194
17 6 212231
21 25 -356965
2 11 -77579
2 13 -1409751
12 16 -1209685
11 1 -454383
15 11 1204600
9 21 649748
25 18 362616
24 22 -650167
24 25 -1028557
18 7 -1047544
13 21 768886
21 22 21425
16 2 1681837
1 14 -888505
24 23 -194861
15 3 1136060
6 7 -802168
23 21 -476731
19 11 799488
6 10 939982
