6
2 1
1 1 5
15596 19829
14194 7140 -399584
14861 14944 592302
2554 9530 -680899
11002 8910 -407248
4124 12585 -445156
12397 12305 -920951
8808 6890 -1043370
14269 1985 -903056
22 10780 -1381620
5392 1141 -453807
885 9147 967613
10662 6590 38706
6662 12312 -1275923
3023 12726 258101
11561 7414 400178
2545 7831 694395
1358 4673 848867
14913 14518 707107
8298 12368 -1136544
2041 15238 -1293222
12292 13099 -1398516
13128 8785 1009709
3265 3746 428907
2190 1477 -53783
13915 11840 349277
13813 6857 -173761
2888 7668 -1328325
6188 14084 -1262257
3102 4475 325869
2081 14693 589853
10253 214 -1420939
14182 9077 1095132
12569 14420 130078
11254 9057 -1253880
11847 816 1365819
5123 3571 -537680
14272 5377 834795
4263 14452 -202451
3298 15069 -598580
3642 11621 -116638
14104 7878 -270121
5392 12338 -44911
11426 13812 308332
14664 8233 -1439411
7744 6449 1722796
11514 804 978900
9976 7883 128924
15197 8090 9610
15193 9112 1499055
11904 7935 1426365
14608 3885 -839266
4414 3773 423218
4868 2997 1259594
15272 13378 465865
10991 7708 565867
9150 1482 -955147
1168 7680 -17688
9463 2276 1392978
6209 13364 -974633
2262 3610 760015
9944 1944 91490
12101 15298 -1062743
920 6219 -1120775
9360 7382 -485574
10245 11924 445646
421 1732 597605
10901 9618 -32074
8201 2378 148223
8742 9104 -435177
6761 5201 -1118074
12308 6920 -981883
14369 4419 -1744488
15594 6695 1235838
8879 3307 1181299
8411 10201 703537
7335 8998 -571107
11298 14778 343863
1233 2124 -1491489
12377 4261 271840
2342 13806 -15810
11557 6531 1043229
8676 10125 702486
4425 10517 853507
12704 6132 779628
9710 9155 107638
11209 1158 600279
4073 9177 546480
1642 12677 671395
11661 2615 -432786
8416 11012 406373
5626 12375 -287809
8619 4676 -51897
10284 6850 -971007
2730 3851 248714
14369 7845 -99644
5285 14045 29109
11777 9997 1542695
11266 13680 -131013
14549 5912 898241
5440 2363 -1412940
6395 10009 842973
1646 13549 594428
8521 1014 358406
14833 8011 1856341
1629 14644 -1178249
12335 6759 -355963
2266 12967 -532982
5089 6664 -369675
6886 10505 216861
2776 7795 -1508306
3749 14331 -68913
11786 10452 469824
6309 10569 243553
1181 1336 -311845
6089 8825 -197925
13361 2805 -1167576
5006 6983 -1037079
1695 2558 449077
12565 14874 530659
12192 6431 -736882
6734 5883 -460917
3015 14878 -650424
15042 7848 911868
6475 1572 -79871
4317 8890 1956052
2002 6162 403934
14495 2885 1324516
7516 12490 1689325
6371 2744 117458
8354 14533 -1324421
10647 2928 74085
7705 4780 346146
6104 15323 -406915
4072 4270 -967328
7261 4598 251445
6486 13829 -97840
2384 11127 854015
12275 14518 405845
68 5697 1552308
5928 9842 362233
7929 5408 -262255
11718 1231 515754
13982 22 237121
14241 1975 395973
4221 15333 -1581914
11222 4938 101141
4053 11695 -444358
12019 14014 -111212
6081 7242 134588
8695 614 350601
10301 4820 881566
12534 1356 -70635
6724 6633 -1720059
11021 13784 526923
7024 7502 114491
8525 7481 -697559
9667 278 -975858
12683 8447 176907
480 13468 1058321
10761 2352 -1368458
1938 2496 -205025
900 1607 -1123681
14336 169 -1221440
4338 11354 436797
1767 13575 1259098
11776 10126 -1262595
4145 9870 -672768
14967 10660 -1476055
11979 11308 77834
10801 10584 1586839
14287 1881 -1181675
114 3890 -84748
14535 4898 -787842
6607 3154 -331261
3834 120 -388020
9039 2249 -347245
5876 3399 803623
1310 14186 250868
8747 15180 -358579
13606 3949 -1478151
5609 12004 247578
3480 3413 427944
6473 10475 87810
13911 12581 -1054756
3672 689 -1422262
6673 13778 297145
366 13549 11140
2837 2390 -108363
3820 8083 -171893
7817 6736 -271447
6339 671 1260968
988 6803 -1313381
4378 3771 -874871
10885 5286 -766536
13406 7170 -1318219
12648 5223 561706
2484 4773 1551276
9996 1276 109529
286 13875 278226
8140 9318 1262572
14142 14410 795987
301 4675 -266506
4000 52 -75139
3201 10028 476850
11318 7186 -711146
6654 8654 1090571
13510 1214 580685
4825 8206 -289035
2037 3817 -393654
8184 2973 -96571
4734 10708 -968392
4406 6933 168819
1395 5419 -636229
61 10202 -1276064
7339 13693 837466
14899 3800 915765
2916 7209 505742
6359 13680 789751
15174 15427 35996
3597 13272 924776
9479 7772 -1549994
11886 7013 558941
8558 2522 141949
9527 8626 1491155
4310 7433 -1344555
8682 10938 529759
4024 10332 -630008
6942 15064 46963
2390 13717 -723363
11939 10328 -890980
15516 3992 -485659
11247 14233 824147
9773 6330 1085320
1915 590 175880
3335 5553 499248
4109 14048 1594622
12971 3960 -14544
8515 8868 1293489
8636 11952 446124
15515 10788 791410
6956 968 501951
6562 11968 149045
15133 14540 -1341546
8274 9578 -649349
14944 2297 582845
3555 11105 487612
5067 9057 -643634
12500 6147 -721900
12507 9933 908332
11757 8171 1123255
6997 13391 428520
9446 1500 -404944
14030 1432 1346967
2749 1813 -449789
