10
5696 7889
4235 2723 -647960
1217 4078 -801258
2122 1919 -1623564
2380 81 726584
1728 102 218076
3484 4820 -535092
583 1415 -429881
2692 2488 51413
715 5061 -55872
115 979 -232635
2286 4402 464100
579 1471 1029398
752 601 -77181
1578 2318 191774
5639 237 -224917
3265 2648 -758281
3212 3860 151270
3025 398 -334001
1525 3139 -869177
1183 3556 430196
4197 1106 70034
4969 5623 1153162
463 4406 1101589
4297 2894 305453
3286 2775 -1464071
3481 2605 1392410
811 2056 -271289
2616 4776 -284932
2326 1916 -296411
173 2121 -1389464
2519 5021 258192
2059 2599 -310369
3174 3844 -79423
2206 507 55858
3362 1413 775745
3921 1549 -1298174
1076 4554 251847
251 5615 1591400
4664 4202 -640320
1474 158 -581244
245 2411 -199667
3725 1304 864817
1241 1830 -1421078
5354 4247 -828273
1402 1997 -317487
4512 1876 920883
3166 4123 -39929
2791 523 -188030
1495 191 -1009833
5411 427 108748
986 4643 -684480
5390 4843 -209999
5439 5071 -909526
5626 3843 -110541
3135 3253 -500098
1690 3130 488923
2401 3818 -80746
2810 1976 -343638
1569 2987 1153885
1142 4094 -937822
4788 1491 -16183
2149 3269 -480063
3310 1259 -273621
913 5147 600644
3072 1603 -198214
4473 2402 -692166
441 3246 607077
2934 278 -282423
3467 4333 1787615
1306 961 336405
4763 843 718425
585 4339 650516
3660 1429 -325094
3755 5535 138260
1719 2335 -631974
3565 3940 538958
4946 2974 -635
5313 3412 193256
1741 4735 534214
912 2336 -1118164
2248 794 1079739
2715 1181 1722304
4295 1291 -467205
3727 2321 314019
2738 1825 -9850
3538 366 884920
2678 1746 -1397836
1449 4086 60268
2994 3478 41219
4689 5498 -178082
1559 1909 548821
3230 1205 1734900
284 33 1245094
4012 5494 -227772
4478 3585 1186567
270 3353 -251390
5256 3630 -1102319
2799 1813 707610
5379 2647 -864296
4116 3582 1058949
5335 216 -819915
3674 1990 -122684
3141 3316 862614
2708 980 -702214
3608 3196 -124943
3557 4291 -627886
431 4162 250706
4695 1335 996921
4236 1340 92587
3052 179 1545737
5254 850 -888133
153 5265 1518902
61 2130 927278
2929 3684 -178962
663 3659 1016537
2955 3583 -1035561
3995 2612 -241550
4391 2043 -226638
3995 4890 1106563
4217 175 -54855
3897 5324 -887719
3221 498 918984
1099 3701 -41616
3558 5521 214423
2732 4017 814093
4525 3655 -100071
1193 2833 1184819
1729 389 -429859
