8
11537 19503
7794 4764 -994811
5287 7143 -837455
8020 3389 -156071
2813 4407 -1152830
9488 5689 569717
2522 10599 613055
5780 3557 202856
2196 100 -543107
10537 1981 -254739
8057 6681 891203
11343 875 284210
11448 5367 -737790
10884 1988 -514776
6842 4871 -110437
290 10589 813240
4381 6848 -888347
9667 7506 683939
2184 10421 -292870
9390 2932 676707
2021 3474 421839
8203 1830 16616
542 9857 -67961
6017 695 -271691
10427 4532 1090962
6522 10827 -248482
1964 8573 248984
7150 1131 -1418235
3040 4909 -497369
5023 508 -1026511
4585 794 221266
1802 5243 -1119477
8225 11227 853314
8495 1377 558234
5803 9010 -1007249
9638 8561 -1640604
4216 9932 -839881
8393 3110 818708
2872 6376 1592245
10096 1581 42825
3730 7805 36125
6457 6119 -1286737
1291 5168 -1304031
2352 7407 1145781
808 6382 135780
8358 10447 559620
2815 11034 -632331
7827 11381 -491976
11217 2059 -1042274
10875 9227 1721822
3355 3960 842951
5749 6168 -792340
7486 11052 688312
3292 2088 -1015483
7012 5084 389362
1446 776 -378562
10284 7495 -56010
9226 2417 506774
4987 7180 1503681
1853 4196 280177
8192 184 -254309
7499 9523 -1025864
6833 4389 -549129
7719 11332 -805694
9198 2401 -731625
5066 10785 -25071
9250 648 478216
9300 11488 -1201106
5495 3223 -161799
7744 4942 56191
3457 3153 437036
3478 633 2794
2458 4855 -504141
8804 3121 987274
7113 8842 -783958
1748 8353 -113314
2972 1483 437040
8680 23 -223693
10584 6951 -23339
4744 9292 -1298002
4784 7760 -947250
8898 6837 -1009167
8390 1159 -767245
3126 2707 -1628058
3132 11127 -1886292
5084 2181 239799
5638 8678 -79646
8877 3385 484443
6447 1858 -155427
10681 7755 1196829
10747 9219 1832411
5080 5742 896719
10640 161 955870
6836 11287 -617108
2681 2669 -867296
5859 10545 167561
8705 8140 139969
3389 4643 493182
9929 7226 -383964
1709 8323 948969
1515 9819 -1377845
2218 2062 -561697
3122 7757 -315659
10635 3539 334336
4583 5375 45496
6481 8604 -411088
5085 7728 877283
10476 1072 -1612731
3207 5012 529695
6704 10861 -746356
3221 6143 -821106
5285 3510 -1069754
10349 5222 -111963
10376 4297 1027372
9213 10820 92973
7535 4167 1089638
8114 4686 80609
7373 8111 -684834
10312 4358 712666
1685 7964 164235
10406 8857 -625791
8981 393 943898
