10
6438 7158
2802 4489 -446470
2954 5775 220460
2543 2303 141048
1230 4975 1145191
5737 5757 -1295885
2774 6426 1177758
4561 2201 1565261
1594 1512 -230740
1202 2767 -1136574
3394 3856 1742213
838 1272 -1591272
5585 3172 -840985
5381 2554 679112
377 5883 815736
5631 2110 -1405743
6039 4156 607904
1462 4829 348005
3904 5519 -185617
1917 2130 75686
3443 3066 -88016
4008 1468 -960788
5527 1472 -707610
4773 5596 -367588
4954 4263 486559
5016 3257 -802174
1118 856 634513
3188 3496 688694
4265 235 1502129
1033 2405 1038757
3243 4573 -594465
5905 1421 390859
4840 6237 -230617
5882 4338 350886
4837 6100 1097470
684 6238 742004
5073 3714 1133464
1400 3045 -144798
5815 3686 -102845
1959 5107 943819
2313 1291 -422249
867 5184 560291
1208 4474 805639
5234 5411 -403913
6344 2994 45836
5062 3061 -73083
4980 4476 548311
4120 545 1747763
3683 2788 -252478
5741 4937 -1524310
3049 4669 41072
1853 2540 134754
1181 3621 -264421
2758 4769 -422267
290 2348 -1243267
4893 71 -261692
1538 5467 -354775
1853 6411 1213907
5449 1413 701318
5527 4891 162115
4049 680 -25030
550 5362 -524160
4090 2280 308527
2187 3721 370747
3364 6265 1183829
4167 1531 -703675
3899 5144 -524342
6366 2836 263200
3733 5756 197997
1791 114 62782
6309 2966 -607609
1610 4779 55152
6398 4064 -979822
815 2646 -929663
5380 1684 -1043798
109 4624 -360877
786 1875 1751804
783 5305 -1452883
2440 5912 396193
2096 4947 1365425
1791 1880 93333
1108 2246 -1303008
3320 1926 -348410
4283 187 353862
2970 4573 -733824
5694 5951 -567760
954 1534 -795232
4415 4406 450410
1952 3419 -256597
1911 2139 442488
3423 673 -240890
1038 2542 -1018142
2446 5993 183232
2649 1295 1189215
4289 3836 -114520
5930 6419 1080594
2196 3002 22383
1971 13 738826
1532 2124 1122094
517 6032 788271
2346 1092 -584742
3161 5864 -1366448
583 5445 1280988
536 952 570111
4890 791 -806899
4088 722 -1244045
4529 98 -912355
2067 1336 104199
2602 2716 259469
1748 3001 61332
5223 6315 70326
4192 4794 714080
6369 1827 401342
6124 4267 1356963
3907 4490 1528194
3434 2007 681990
2929 258 -652404
1150 4581 1037229
6436 2042 -603962
2020 2569 -756746
6208 1043 1090369
3441 5235 567985
3235 2514 -1828373
1547 3673 -501788
5106 1267 678179
3575 5767 -1373348
190 5682 817790
3223 5768 1473102
6391 2870 -188946
2184 945 -417502
4926 3148 172113
5991 2053 -327645
761 4769 -133880
2407 3158 -263183
4527 5813 -726829
3281 4734 -1375305
461 4474 184778
3148 6163 517921
4648 2034 -409848
4924 1882 821293
5833 1865 1135277
2851 3296 642211
5536 4051 1228440
3530 821 296307
1463 4541 390330
6334 1047 -1646384
3015 2624 -1778931
