10
5373 9485
4415 1486 800305
5268 916 280043
3090 178 -1143677
4253 1080 -243530
292 4036 336323
2968 3806 854824
3579 1371 -1189982
953 1638 844549
4249 1327 1228044
656 3028 1236602
1252 2726 -778623
2564 814 67865
1488 1519 -357976
5115 2178 1353087
2584 4003 -49527
2678 784 -878703
194 2791 -880778
708 4641 -1144974
4999 2744 496973
1028 193 759746
5368 1878 -348255
1924 1019 -259481
2255 4657 -230662
1588 4736 288037
1373 5192 947099
310 4401 667520
365 1969 -615729
2030 5040 -984136
1594 5360 -680226
3101 1492 -1435587
1338 2660 -547853
3304 102 -442636
4307 1705 318801
2363 2407 -869057
4663 284 365833
1712 1014 310903
2625 2060 105604
427 1010 -638332
3894 235 435593
1702 5066 1066669
727 3208 -798819
826 2931 -1245191
5041 2356 -452056
162 2751 -1435091
2320 4647 253022
1293 2690 566916
4637 4285 563005
5072 310 -1738159
384 4437 -943640
4037 1801 -448134
1398 2473 -39807
937 564 177438
1113 3088 223369
4153 3991 592098
2281 3772 216335
1890 1660 383402
3828 4817 333804
2939 3703 526618
5371 2762 -776471
3135 1654 -1030324
3826 5186 367824
1425 964 231803
386 4487 1327143
3903 4834 -769993
3268 2697 -85086
1560 1724 -252203
1548 3968 -392824
103 1775 479058
1096 3907 1676707
3989 1591 691250
3361 2118 1709553
4755 4920 -910314
95 1578 -133283
1183 2698 -1105976
2981 4844 -907799
231 677 3644
2892 5218 172365
618 2106 1364182
958 1679 193467
4901 466 681455
3570 1264 -1620518
4076 100 -656694
2948 4603 320544
484 1932 537334
4078 408 -544787
18 876 -275575
3974 293 -1552889
2478 978 1633324
4627 165 -208970
3242 1866 -1216
3753 1377 697032
2014 4402 812693
1569 3632 1110074
2729 1941 -307237
4167 2284 -44091
4029 2816 -192759
1780 5352 205165
1244 826 479970
1558 127 -830826
2511 2205 -263563
480 4870 -485282
1844 1052 327157
3241 1689 -905436
2360 1388 -108141
3189 3906 1785585
4465 1469 476264
263 929 256043
4966 1478 680214
302 3253 105661
4828 2283 -226341
1735 4484 -68123
492 5132 -1667446
3528 121 -860649
1571 4100 663331
319 2790 597144
1513 1196 286776
2691 125 726456
3989 2053 782550
4993 5354 -852350
1866 211 490028
3692 3084 -1144173
245 3089 368853
1637 1585 447320
1371 4573 362801
5083 1641 657252
3946 3597 373956
4087 4311 -186943
2695 3597 539672
4571 195 717748
1460 3048 562413
5137 3389 79484
4440 5125 794337
916 4617 -130508
4757 3131 925590
1174 1166 161843
1855 5243 -290670
3730 1189 -69713
902 5323 728387
5214 2057 -248151
162 4051 282791
112 3251 1413904
223 1062 435958
2114 2867 -404608
2095 4368 -296021
3750 4867 1431805
4883 2377 1030139
423 2194 -88635
522 4802 -524418
4260 5173 70295
582 4245 -1256701
4681 3801 -512586
5052 3978 980871
488 4540 -1646934
4788 3106 -279864
683 1058 -1217984
3264 1192 451490
4366 1865 -1108805
1938 5199 -1286342
3435 1775 1256993
4537 3524 342253
4636 592 -206856
1016 2185 1189778
1259 1311 -465325
1415 672 -866954
2624 2751 -759746
2370 2092 -1310570
4986 4634 255555
1348 2846 989115
5107 282 58044
778 3360 -1407519
2527 933 609109
3944 1297 122102
3781 2495 511683
700 1090 253675
4448 4323 -375511
2203 4824 -499838
3847 3498 770998
141 4826 243306
2225 4598 -184103
4968 4278 -1059422
2316 726 -515609
2504 3093 1467014
2438 3196 1321843
1649 4604 -1443577
5205 3552 -1115883
1521 280 202469
1253 4924 399885
368 5147 -215809
540 4246 826750
4699 2051 754017
5350 4564 652922
557 1853 -204587
2843 3830 530832
5056 2725 -435411
902 5299 -936830
4795 742 -831999
3701 631 171758
256 2959 -137216
523 1523 -807559
2368 3865 477965
2177 1690 303331
2004 2629 -298848
1038 1257 -893683
454 1231 -611483
1476 3916 -451540
4033 1661 -334026
3496 1042 -1601819
1224 2129 -1883664
206 3482 -1740957
2666 3473 -902241
3755 1416 314420
938 270 -629058
3650 276 -1337537
3252 2611 -473657
4873 4491 92542
2725 5220 524453
2758 1674 -99115
3630 58 -790004
4143 2937 -444093
968 2544 1169579
3354 301 74513
3598 4739 319523
2844 2279 -435336
3611 3744 663671
4400 4226 -965555
3422 758 46556
3779 534 -677752
3537 3616 367585
2238 4405 82493
757 2168 -1294237
2443 2628 94831
1543 2313 -1350941
1267 2123 1186087
1870 3182 -126714
1227 523 -441467
693 2795 -1040921
98 4576 -1020018
910 366 -1068313
4017 3391 -599590
4589 2483 -847267
2747 4574 174465
4053 1833 -1129621
2654 3138 -1329774
814 2279 893455
1228 1211 -180971
4394 2107 -655631
140 5121 -195164
3864 3 185688
3831 1908 590360
1924 4565 151945
824 2457 -479330
5186 55 17670
4301 2058 -392598
3433 3511 -681010
893 5128 474820
166 4422 -909557
4590 3009 322771
412 1166 -1287872
341 5284 -451917
2178 937 -130479
5314 5340 168462
518 2627 -216582
