6
8480 11100
4312 7961 303762
3049 3920 1037114
5898 4540 -1120413
8366 6757 317656
7757 6991 946188
6677 327 43603
110 6126 -543293
6563 8393 1209034
17 6262 73604
4295 1142 75267
1077 5026 -302691
4239 7521 705758
3008 534 -31101
3104 2494 -901822
4895 3098 323428
6438 8370 -383011
3832 8468 -1115993
1800 6740 -1217096
8068 43 -85377
4388 6158 -1543627
7208 402 629911
774 2102 -1308811
7162 6646 1398682
5875 5564 213472
6563 7380 1079324
6016 6103 -1086616
8441 6219 -750899
7707 1037 102046
5047 2225 -22837
2609 4822 -367622
4803 1510 -665106
3825 2798 -533826
152 1445 -340017
4434 3602 913631
4044 355 396602
3781 6907 -882173
2748 3864 191958
6244 317 -777924
355 913 -554782
4517 4710 1567984
26 6980 786923
2883 4414 212652
8251 5730 -844175
8020 8331 -706154
5266 4457 99881
2966 496 1125846
1232 5314 1681524
7661 936 297951
7664 2493 -82955
5938 50 -720176
7561 4110 93382
1379 2259 -1203601
1690 7717 -417114
5269 6149 1067260
8334 4919 -211790
153 1743 1408655
5965 7018 -575064
3819 1040 1220458
4556 2986 432768
6969 4656 237646
2536 2956 -286634
1584 5945 -620393
7336 1091 -895401
4174 8409 587375
3661 4663 -366266
8462 2080 358054
2330 71 -1669113
2229 8110 117281
4815 5488 -357584
7972 4681 -469479
142 1088 -612176
2862 824 -1686705
3064 8424 109664
4977 2136 931419
5403 4573 1129380
7273 2495 -777515
4761 3340 -6123
6189 2158 1094824
2220 2006 -457784
3949 4803 618318
5628 7155 276216
6050 1676 -778976
2322 1192 -235300
6497 2613 -1205713
1564 2710 358478
8201 2561 -1368907
7201 5794 1353876
2600 117 549541
1120 3784 253205
2423 4558 -1401156
5426 6210 -317670
5267 5430 1577345
2700 3147 91789
5849 5774 709797
3487 2301 -648599
2347 7278 -748491
1640 2555 1731776
1894 3057 -533398
2041 2726 -68945
5398 8253 -611620
2210 3479 1035901
5730 4027 -136343
3800 3538 753590
5258 5288 -508596
1444 1531 5983
6001 7913 -924375
7236 4431 -103901
4842 2190 160992
7000 3261 1714235
3855 1023 1410501
3903 6200 -338759
2188 1758 -200598
6651 7693 -248831
4581 3768 -582614
4647 2113 -909713
920 2265 1775581
1561 8164 -1181481
4900 3924 1211577
2484 7759 682268
5028 1773 1394133
7644 1181 591135
2024 5468 822433
4022 5088 477250
6524 5181 -1286239
889 1002 -337740
3516 6937 -1263077
4236 6265 -217311
2703 6415 1136681
1432 8125 4467
799 1032 194105
1729 8305 902735
417 793 189155
7232 589 966669
3850 5005 -353
6031 1051 197957
3239 792 -384967
4834 2810 903455
3463 2357 455147
519 4721 -666634
574 5175 420137
5448 5011 -355823
6472 3495 -1468769
197 1469 832237
5270 7517 -1119851
7432 5175 368042
1068 7107 -984558
1857 2345 412985
7903 1396 281461
7564 1331 882266
6906 2402 57341
3426 1371 -842670
2839 3560 975088
55 5694 -654630
6648 4781 -241879
5421 5472 964148
2817 6168 -708095
7492 5695 1144286
3230 435 -204573
6406 1543 890419
7158 3955 448347
2525 2439 55287
3211 6052 -1383201
2021 4591 662057
5234 2757 -746962
7095 2950 -303271
2316 6559 346899
5745 4179 1042391
569 285 933300
6181 4918 974866
155 7045 -1239141
1326 3771 -381818
7971 5179 957095
3033 6986 -786034
2809 6330 24022
1022 836 1120213
4582 4099 124462
4909 4674 374374
5151 151 -1020809
6124 7238 127972
5412 1190 -72437
4525 3877 -108072
8187 3913 50419
2804 8373 733520
3454 2161 -296781
7725 4168 1119921
1722 4423 956085
5510 2108 -843842
962 3265 -229032
1672 3406 381397
7478 1714 112926
5652 1962 1049790
7824 3399 1080180
3734 6355 -962097
5779 865 -170054
7134 229 56822
7137 385 397372
8041 2454 -696340
2725 3604 275563
2901 3950 -567199
5285 1155 -461035
7614 5182 -791056
6490 7181 -1417930
5785 2322 1457816
5569 7574 -1155577
3899 7751 1637512
8361 1330 -520525
5253 2713 444352
7855 2298 -158659
1376 1354 1680732
2449 1457 1503834
2668 4439 -459920
1688 8443 398326
4524 7506 864907
7256 1091 -138467
7703 6841 54762
417 3660 -786515
8198 3200 -846917
5672 1052 -265064
2069 1297 23940
1526 1632 515783
8028 5666 -492885
2369 7539 -140557
6122 8273 712996
662 1545 -722
3948 4949 293135
4266 2784 -322544
6190 2797 -719575
4800 6020 -1639430
5648 5435 -395438
3470 3073 1536737
4096 3753 216958
2264 992 330616
3969 5220 862870
4508 6149 286875
7200 5484 -766713
7378 1438 1279303
7063 5161 769761
1248 3333 -1198199
69 4117 547210
7449 1442 223895
1449 5957 510875
7335 1790 891045
7805 2335 1545329
6834 6556 534129
5005 5144 51950
2536 6811 85192
2178 389 795320
7662 7424 125365
2378 776 632290
6810 4410 664137
6428 6975 -1334363
1591 3171 -542741
3203 1576 602141
6701 7098 1408591
1232 2375 1343822
6288 3247 -294094
1588 4906 -671900
4016 3549 -487646
7448 4506 -472743
6221 5334 1545292
2208 3655 -764973
7211 3311 648625
125 1572 907194
6094 3641 -230113
6718 7212 9264
4982 1660 330252
3824 5262 -494488
2059 8122 -851624
1963 6485 665776
3975 721 1228982
5220 679 -1141802
6469 5213 1346826
6021 5869 -1377827
79 3328 -447158
3655 2141 920144
897 1248 1512402
973 505 722085
424 1742 1006396
7359 1198 -1492110
4683 7708 386237
6986 4249 55693
2210 2873 4787
3366 3055 1242849
5428 4074 -718551
5268 6057 55062
4112 6722 -1176654
5366 7794 114065
1809 7847 -1389016
2959 2871 -35530
5033 1179 -1276734
46 3049 -1155352
7871 8159 -1172057
6068 5390 533506
2081 5528 -462346
1170 2903 590965
300 8040 1604608
3975 5750 15361
2453 6358 190211
4977 7650 214141
3330 2960 542709
5473 1968 752611
1188 3617 1396137
5435 3723 832667
1753 3264 -507285
5474 3781 538054
3954 3059 -960082
8252 5220 -345287
5857 1137 1583059
1878 5652 573435
5782 3872 253688
881 6682 976967
2935 7142 999831
325 7810 383786
3548 3465 870381
7512 708 -290861
1588 1764 69771
4324 8338 81710
4622 4959 -339396
4153 5851 -999424
4415 6090 1193303
7899 4630 377245
8341 8115 312381
7955 6881 1306667
891 2480 274835
527 563 -516310
6363 1036 792995
1706 1354 1178601
1942 6733 -1441395
7506 423 79565
6016 1462 193494
3898 3690 474413
3610 3283 372293
4237 7672 -100666
1062 4468 1607990
8341 535 356875
792 6433 322515
6970 3658 -50869
3582 2863 402126
7649 3960 229588
339 1123 -871562
2869 4333 976960
2009 6012 -216009
8364 102 -857242
5682 3455 -577065
944 8196 270060
1114 2421 -551222
5017 5164 -793828
3378 3478 1289321
2129 1553 189402
4463 5079 -179016
3996 4222 723737
1423 3335 1091986
4054 6712 -1227684
5093 7950 -1814978
593 8071 132762
8423 5640 396519
7418 2253 412045
8020 3299 -345038
6928 5550 1697263
4664 1391 -361727
3387 6059 -1049118
2140 2861 679427
3603 364 88402
5216 8414 382887
3361 4939 576074
2800 620 -1398533
3516 5673 -673055
1603 308 131706
8151 733 1527294
4794 6643 -735640
6333 3395 1563885
5440 5130 924511
3646 502 1179851
2894 7018 -420341
4519 4442 594872
2372 7980 1453164
5962 8378 -948441
7536 1039 1276979
1936 1783 3490
2943 6036 798575
8394 2064 742674
3850 1115 -77054
7194 3674 895716
7669 7069 1397645
8049 4943 122700
8069 2746 189524
7358 2342 329585
8110 8321 509291
2760 8209 -1290866
597 5406 520418
59 1235 206148
3687 3683 -1445448
6924 6738 608259
8432 2592 -323989
5415 2108 20320
527 1021 -1438015
3594 2592 -1004989
6425 6504 -442878
2216 4726 174537
5477 2547 -1585504
3475 2757 -861327
854 2829 -410247
8229 5692 -1236
4331 663 -369880
6433 4318 -1554204
3047 1845 337026
5556 1860 1027809
6830 2780 -164484
3633 1247 -1137220
7728 833 -1672175
3444 5804 332894
4634 7060 475850
6108 5755 808398
1821 4325 1213288
5808 842 136331
4470 6105 232439
7938 4266 814276
5724 2677 741171
4670 742 -1343045
7565 7900 177881
5547 6548 157466
4692 5540 -1598616
1314 3337 -836545
855 855 0
6477 8148 -647542
4965 5247 -191794
111 5637 71668
5734 6818 -328815
5386 4373 10408
5447 3131 516304
7589 7282 104636
4521 7536 -1141724
1809 2917 -609520
5164 7711 1768396
3368 5960 -1082261
6227 317 -477783
4911 2363 -41217
7108 4551 388846
2298 6563 -144054
6395 6081 -559407
2286 538 499185
2599 58 -398498
5562 5405 52081
4182 6432 -261274
735 5761 -77218
4439 3247 355772
4740 5373 -1004965
5123 926 -919057
1303 8419 13058
2434 3082 1764045
6921 5299 -885700
1976 5728 -531009
298 282 -614734
1484 6488 -157883
1223 3842 -634056
6541 6932 -22831
7280 7447 -982778
3216 6924 -1363921
5198 5068 585157
4131 606 424468
1817 3767 -225961
5311 4116 -1243856
8023 47 1415512
7580 245 1548619
1302 2659 -355076
8125 5374 -1355866
2505 944 517914
377 7786 -496006
7868 3061 -608601
1390 6776 84205
8157 8068 587144
1627 4661 337252
4521 6891 -97741
2059 2105 -237603
3635 6593 -700493
1266 8407 -205763
7092 7178 126689
687 2413 -176833
1076 3927 922413
1781 5075 -356017
533 6237 149717
5480 485 93564
5600 7733 -1181752
7582 6854 218533
4409 6359 946805
4775 1955 1250859
5290 4019 -882644
5212 8207 -13457
6882 4993 -886341
2120 6884 182293
8077 4322 -888723
4426 5853 741028
417 3804 -924579
6590 903 -511038
8378 7669 391193
8072 4688 -1133841
3352 3685 82433
1647 3161 307905
3149 3153 -1919810
4942 5350 53020
1971 3696 1056218
7162 6722 548128
814 3848 -519004
1893 3544 -28420
1865 8083 14770
4532 6955 147610
4249 6626 998222
976 1466 84619
3402 6417 -1229356
3454 451 553868
3 1153 1021734
5439 2115 216128
5342 1269 -1028403
3251 3059 652419
3932 6416 1684244
6511 3144 384506
7579 92 221361
5005 8016 1311888
352 5088 986137
5782 6225 107727
2609 4977 -995025
642 1674 790158
2559 3949 -382714
1188 7906 1332940
6907 3261 872185
7504 2678 -1236708
4359 5810 -1001265
156 5781 -930771
3197 5679 -1169532
7069 5093 90052
6442 7137 -562222
1801 7843 16044
5855 7076 530167
8229 7769 -1311035
3174 3675 -241054
5944 5793 437310
5254 1911 1156097
6396 1420 -1117027
5624 3620 -284582
7437 5538 -75402
4362 3557 1498807
5592 4629 -317968
3966 6703 1067228
7493 7110 1329499
7227 8129 -753673
4244 6785 1168925
6861 3173 -266578
3426 4719 -1421084
3469 2234 -105024
8388 5623 1054740
3362 2823 -1178602
8111 3298 856349
4489 6588 85980
4671 2483 -314753
2532 6183 490994
5840 5996 -967470
6748 3397 -176000
5025 1303 646081
2994 6605 208778
7690 1132 976646
2576 2118 497684
6485 6528 560456
7782 6955 -1675136
3564 4816 447325
6505 1753 139975
125 8001 916401
3394 7207 -539625
3537 2650 -832977
3731 329 -423175
5551 2323 -377780
7226 5744 1785790
7268 2571 109476
2347 4346 268266
6660 6254 1743000
1969 5742 -1039084
5983 4904 -1499675
3603 3824 763995
2606 909 -101160
6182 1520 265058
6064 557 -686468
6312 7998 1427991
6286 7521 521995
8387 7533 1190033
7997 4595 -1075928
4982 1810 326588
3900 4950 -753493
6809 6639 867367
4780 8266 972038
3697 7162 -1670695
2533 5061 -28067
5615 8338 822273
2787 7939 -599315
4135 3962 57164
2538 2063 -1560874
6305 3239 1663506
6513 2723 -481578
5874 8249 -1028991
6123 5685 160609
6588 2022 971407
4879 358 -1139887
3267 1207 862073
6806 6163 51602
2175 2711 1127916
7035 3572 -665826
7820 685 701006
2929 6030 1464027
585 185 1038690
111 5755 1567411
4615 525 385786
6677 4658 1292498
2947 4157 -348981
5524 1868 -869756
6039 5231 301255
98 910 342696
4568 7027 93907
4874 5862 -41649
3168 6986 116211
5010 8227 -405823
7163 2277 1294896
2278 6535 529591
4382 5978 339537
989 5363 -225008
3463 4803 1100361
6299 4286 -345965
8468 8321 1234630
6565 7107 -217331
5969 4433 -56207
5107 2190 -172386
7155 2623 -1891863
5131 1010 116950
153 3385 114301
3548 5476 391288
6614 1287 -1492508
4832 1210 15539
7664 3188 -1678248
7349 4704 -1296179
2796 1436 -17438
3513 5876 -161128
777 7799 982075
2790 4612 805781
1652 1304 -564348
6632 3586 1312722
2968 5712 273615
6557 1530 -240993
4764 2983 1618032
3973 6389 1670248
5479 484 431986
299 6066 409855
739 6179 773659
572 2397 1846413
6776 8479 -1505800
24 4844 292738
5577 2409 -464354
3541 5512 447519
2196 5948 1964049
1748 2110 -459944
6146 7260 -1422032
2398 1902 245335
5717 6610 -155810
915 8119 1478633
4213 8139 725807
5085 8271 -439254
1204 2007 639033
6745 6255 -776168
7831 5126 159548
737 1385 881564
7527 4338 -661962
6622 1722 -83683
8023 1348 429924
5416 582 -271908
69 7921 1292230
1711 2769 673991
6812 4387 423808
8449 4399 229022
7376 4418 18144
2407 3779 -448426
6282 7525 -897769
2829 4270 -704739
475 7766 117511
5919 5994 1296050
7573 3705 861510
1690 961 -418389
705 1597 302665
3008 605 -326071
4467 5121 94423
998 3248 881942
815 1983 -22080
8144 4076 -1146844
8301 378 -1025942
5966 4347 -556082
6860 5193 -226888
5273 4876 307518
123 5777 -465776
1527 7718 -422777
7464 3792 1106282
6491 1374 549591
1131 2283 246652
4325 7782 102185
5289 1747 -177300
5154 5396 1350858
964 215 -411235
2629 673 377121
3547 7872 -76017
7359 3480 -1258045
7019 1240 -725624
6011 6969 210973
3693 320 221028
863 4836 980442
909 4982 795748
7048 7667 -558709
364 6924 -317993
6193 8320 1011574
5160 735 -524651
8453 5507 -1319728
6640 5833 -644748
5230 7180 414216
1619 4868 979548
3104 2124 -1002898
3422 6087 -508627
715 8137 245949
492 4352 163584
1847 962 -360728
6683 3385 -503234
3777 298 47825
66 8058 141629
5422 3994 532010
6836 4477 -143747
2207 5535 1483676
5840 1723 -1395714
2194 6742 174390
8268 4307 -188670
3021 5402 -308342
7972 301 -234441
457 4930 504260
5380 6397 -497310
6219 6649 1113660
5786 691 -1423120
4903 5994 -524172
5104 4135 605428
3581 8471 -529248
5416 2188 -18217
5856 7610 340186
2927 1892 -649624
5741 2417 -423614
4918 1289 256518
