1
100000 200000
13809 3901 309091
39669 54003 -268263
72117 53100 -89558
74756 64596 1002432
76190 75553 1288550
80175 5074 298107
94291 37401 -978124
96633 44428 630646
40479 47022 -1680450
8664 80428 489825
12537 66623 -955281
27593 17033 1015431
17396 30985 -677987
70216 8170 -19500
48204 19669 -982146
71986 99308 -78959
76914 6313 375279
51104 43401 359255
46979 24106 -458213
84314 44928 167590
59165 28274 1176684
99581 55135 452182
96721 67724 707644
40255 1573 809220
35317 39141 -777196
17918 44152 -410294
79576 47609 -654037
28686 18471 -7967
88354 46338 787350
30094 67629 -545270
79719 83525 63439
70800 80303 499486
67783 6329 -1704084
97834 25818 -807109
67473 34439 435030
69278 65238 -636064
70588 65050 813278
98898 76689 -1518264
56861 83791 -333457
76131 27756 1097531
84520 41563 456200
26765 30495 406326
7189 54596 -1483410
63256 52533 -513006
75410 92199 428616
83227 17264 -742004
17259 54514 -1650484
11597 85431 1507313
43230 4206 -59854
11169 62007 167618
85538 62322 1348103
73975 16618 -895360
31788 92575 370690
32242 6525 -1490417
40770 87038 -885332
87592 91906 -1457072
81991 77015 -538171
48635 72659 319910
80936 70989 348439
28143 81106 412423
92591 33633 -1229361
88734 99186 555375
1236 61904 -299336
5080 53909 -193785
37691 85532 1282275
93504 24932 875157
26026 32411 -1776724
34798 90185 596129
30908 42509 269465
9758 87950 1318205
10847 17346 713332
4337 5489 -1175932
23865 84071 -482651
64249 29572 56160
39163 38326 460061
41151 24154 109108
50314 20406 -952450
41748 61695 1387098
24816 97459 1237911
30706 25518 1105178
36585 73102 652481
22211 12997 -38981
98195 79175 -211692
7395 49253 133157
26623 10178 195122
31891 12359 1573671
62915 5764 404129
25379 60536 301636
5052 78440 -1039769
91005 41558 932878
97946 59385 657300
6306 22333 -925990
54865 62929 -1384883
95616 82325 -1539500
52320 3916 271004
25138 62346 1558739
28084 30546 626655
43399 99998 1042885
94941 873 -1169091
63123 48011 1248178
8131 33094 309252
2288 86246 -409716
63963 24161 1566001
3207 70751 578914
778 30084 74765
26318 13760 590247
82575 69303 171163
24216 72531 792232
54991 2841 650758
55027 46120 -1750052
89574 39700 -1446063
25622 49955 -754779
12991 34313 781781
45335 96304 -437525
69361 56380 1582629
98316 73914 -613351
60759 18832 746817
59349 97217 -326232
47413 45712 -668901
11092 28733 -1675769
78116 32090 -461610
16390 58675 405929
23785 89621 1123445
44999 87651 931159
57162 33861 -1303974
19411 94357 873434
26519 48823 1760676
62299 43011 -1300023
83001 38915 -662893
15756 34076 -55177
40976 60999 269818
64207 6823 293073
