6
15398 20931
6438 608 -222750
4232 12047 -75645
11980 303 58499
7038 55 689064
1935 10479 1193412
1553 8110 -924973
3665 3362 -432019
5396 7415 930344
11406 161 -915455
2719 7491 655001
948 15348 139418
1697 13627 531037
14759 12264 411106
1634 9341 543691
579 1271 -515336
14236 10590 1048009
8496 14516 798706
8474 1189 723490
13747 5882 571676
5208 7220 -741919
11635 2764 576920
4141 12753 -1011538
436 12351 -99561
693 9932 -961885
10610 5071 880919
9124 4755 -737361
9271 3429 -1293783
8942 14932 -348431
3570 5936 485035
4843 11649 -194210
6286 9889 -1286858
6988 1754 859804
913 11045 -252666
14592 3190 1105296
2236 6639 -1070141
15121 6940 182858
3118 11438 748563
8190 14184 -432420
10162 9186 -570156
11622 11873 -966032
1629 4684 72127
3431 10064 -113720
7372 5396 -57356
14378 15306 681113
4258 8835 -1217267
2472 7909 1179792
12617 10441 1137844
5244 2733 -466060
10588 2250 -645705
14734 2342 -306835
1595 14169 -1415815
2941 4122 1455566
7070 14341 -616913
6714 10795 1269023
9772 3697 -928367
13207 14850 1343275
3687 2548 1082807
12725 11225 1675859
11622 9575 -1232568
10593 11187 -629754
7157 13994 1122698
8385 13526 -418287
1533 7606 223835
3343 13027 774709
14132 14496 -779549
10208 12237 -573190
13642 528 1163200
181 1061 539468
8386 7781 833357
3055 4743 1768104
13828 9439 -1440882
12062 5875 -806994
7424 4290 492036
8433 1084 42495
1463 2464 -1203668
11837 7058 -679064
11694 227 324309
2055 11680 -609973
14959 4571 867512
10775 1717 -1022666
7626 6612 -1259786
12427 5390 420911
5191 8088 -1636930
9583 13826 1102378
14735 1869 -141163
8790 2994 380641
8057 4270 -214526
5650 7293 175405
10843 6638 198770
13126 7927 727438
14 7498 -457257
10814 5912 1556852
4740 13430 -1500223
2974 10625 1002510
6616 3617 486345
14769 10305 801662
14351 2453 -196616
6833 10762 -203642
4501 6055 -77952
5697 9084 416350
715 5448 -951728
6419 3073 -496596
14961 4072 1310135
12360 1834 671609
7029 2783 1485022
8855 13335 -1682228
7360 11454 504171
12318 4169 1127109
2917 4935 -661861
7844 4446 -259277
544 7548 -523972
5754 2597 -968774
7386 11662 7672
349 7601 581636
8048 10232 307277
12151 8162 293913
14340 11844 -1406358
94 2249 585169
4887 2958 -1251655
3539 4063 63466
8905 2532 128946
7972 2660 668442
402 12290 -132796
943 2882 -447859
8172 12409 71122
11851 14694 -242809
1623 1687 -1539072
15065 13048 901876
3108 8373 1817980
4512 12366 1433961
4542 9306 21652
8742 1394 312463
6836 2708 -968151
729 8399 777083
10547 14816 104911
1881 4316 -736915
4552 3969 -1783719
9193 11411 562697
12526 5433 1148845
9943 10126 -250054
6620 14586 -848937
14527 1218 507925
467 3309 1022771
4963 5943 949456
5715 14776 233458
14382 14027 1530588
4733 9670 418413
10219 6071 -1513015
4817 6887 100371
13476 5504 392263
5526 1667 -947702
4736 15293 1031328
9260 10615 1565475
9829 10485 261041
2208 15247 -503545
10727 2900 1037976
6704 3014 391849
10743 10417 1306515
9377 9035 -351829
10104 784 -918211
10724 15187 -1455535
5670 932 1178892
3355 5736 -1439639
4128 290 59358
5047 13452 -290578
238 6227 1266202
4745 3060 -1612261
5166 497 -1315929
8065 3926 1478385
8527 8312 289612
3815 10008 -591676
8890 14218 83421
4504 8533 -383322
8968 5959 -361472
4784 6433 -251838
6688 4202 -34993
9069 2770 -1520551
9783 10221 310582
8345 6444 128523
12827 6259 1217464
3488 14874 -362499
7521 5999 -629958
4345 14040 456872
11413 876 -1237999
3790 4640 -95743
14597 3342 73928
6589 4350 -1827923
15204 5213 760835
2284 13431 -131421
9703 6907 465455
6878 1498 604016
1580 10421 -695954
294 10438 1267536
12916 14869 -817801
888 13642 -108573
13995 10744 -267534
5814 7702 -1362658
13061 2452 164327
14086 14897 -608514
14055 5853 278388
7977 6527 -421297
7467 8401 800076
4107 1239 -723131
11409 504 1030693
14459 9507 33638
13263 5261 -409208
7369 11363 390526
2895 10358 1685896
1480 12025 -80746
1475 5614 -619175
2547 9851 763601
182 13048 1572794
20 9823 583130
9167 9818 110964
5558 4178 1110906
5240 4856 -804796
13581 2716 -858172
5663 8371 -176908
5817 4647 -74660
5080 2697 33246
11412 3610 -865090
13468 2409 -1460379
162 6950 -1683077
5821 11618 673318
7727 6469 -669909
6316 10332 -213925
13336 5700 1153130
4960 2181 538750
5725 141 984512
13885 1812 -58032
9084 2126 829732
4209 1736 -21944
3831 11146 -294253
791 2400 478176
11685 956 893787
5081 9112 -1688063
10263 9903 1644923
6962 1136 -1236671
5625 10227 608699
3576 15201 -1798763
12150 14620 -882278
9439 1849 -75894
486 4829 -775444
9569 2523 -431864
6375 4670 -1140109
14284 9490 -303968
15152 6004 335548
107 12897 1432
6343 6429 868342
9799 12821 63300
1478 249 691260
10128 9407 919579
13793 3286 -159935
13190 8656 -355274
14699 11212 -1527525
11665 14536 508515
5367 3253 13247
14635 13495 -77972
8267 73 -309243
11530 11199 -1028190
25 9166 -1095626
14376 15112 1667462
8637 8617 86946
8430 11342 143320
2104 13810 -140099
3871 13064 -265612
14972 5584 884335
7265 2964 -436548
10282 1972 653936
13042 8586 420654
13267 10505 -123419
3262 6707 -557179
6598 10893 -206738
14117 14595 -396063
12509 5810 467635
1642 8568 423095
6221 11488 -1194368
14461 10553 1521296
6382 804 350830
8651 1061 422784
1920 15338 440343
6564 7138 -1308600
7980 528 -514708
3064 10241 23473
15152 12638 -1160404
11781 11788 -531787
7694 15 1188156
1762 10876 1476725
11538 9664 -729109
6515 3 727897
10576 15237 493659
14205 12313 839477
12498 5958 -515549
697 3220 99029
127 9659 -553696
3375 5552 36710
10932 15261 457662
13391 5744 78954
8805 12390 1067589
4447 4673 -1166667
5522 2664 -471362
3487 14481 -632538
2837 6967 -445923
11858 10192 387005
12257 5351 736976
14243 8118 -733783
9817 2096 159049
10619 7807 326952
3202 4099 1666111
2168 2629 -448718
2964 3120 1100360
5610 11826 803188
13544 15026 1113136
8235 13475 -97601
3074 10513 517247
5281 10047 -1143943
8255 5219 1091259
9181 5540 707118
15057 5830 203372
226 10366 -61570
2479 12420 -1372000
3538 14068 -152844
9477 8248 366393
11724 1061 -611493
2973 6895 -581636
5975 5894 240750
14889 7504 887338
10288 7649 -312053
5818 5977 724038
702 1274 1653173
1664 2249 427192
13000 13252 -1035703
7491 7960 -446122
372 13652 -1023869
6877 11744 -311660
8118 963 -109160
99 791 496308
12335 1368 -680907
5054 14737 1570844
14495 1101 -827176
15364 13734 -610351
8183 2217 1152139
12795 2508 -258928
9990 3246 160781
14940 7649 -375558
6459 3085 -965015
11110 6709 -332626
5773 9977 354054
2184 2469 -493525
8545 2685 1382479
10159 14370 162087
7918 7141 -1220129
3125 12718 78603
10879 11970 29280
12793 12201 -216946
12835 10045 -320922
1556 1388 -1450724
9143 11857 203059
7896 14298 -1139501
6689 1200 -688
6586 4335 -55855
12053 5894 -152861
3663 6616 -316931
11374 8652 -1097212
9258 8800 93387
1993 11799 1112499
4018 6566 -54519
5063 15017 -903679
3405 14481 -393324
6156 12158 609830
10817 6975 1678960
7330 14665 220661
13843 158 400153
6515 2063 -44565
7788 7985 1421545
11631 1907 3700
5331 2361 209408
790 12498 1577940
4193 9938 -1101725
8861 10650 1480827
984 971 123569
4863 6920 -1134556
12359 4645 826942
3584 2981 -630081
3049 11674 -1044151
11890 8094 -554549
11878 2859 -1858367
13922 3061 840785
15129 10912 -939311
10566 14037 -399745
10750 1830 -550374
3017 5261 -942717
6725 8412 939461
3211 13707 320704
15061 13820 646207
1970 1093 155296
5914 7533 -712470
1780 7908 1184044
1300 2328 -79114
11643 8968 -302624
6011 5075 -368272
2587 7117 694768
12126 10009 -801482
10429 159 -60958
10755 10858 364379
4644 9011 231543
12151 4602 513121
1124 2701 -932869
14622 14274 665176
12849 2487 914
3288 739 -24497
11311 11338 611462
5269 2475 -1374095
8145 14096 -692468
7888 10815 -1300547
617 730 -899052
1122 6478 -1411062
3780 12562 -1273586
2449 4235 600341
4426 8222 -63559
14595 3559 -154519
12569 14585 1149179
10429 2030 -326558
2920 1665 -164048
10919 7485 -1086677
7128 3136 -684401
14412 361 388102
11266 7240 69140
8021 11278 348718
11851 2588 -590609
11821 9872 -743730
160 10960 -1373757
332 5215 162840
11840 7340 1582580
12593 11211 -66670
7757 13538 -175961
5279 3253 -869488
14562 4152 23500
6230 3975 -342295
619 40 -329234
11265 7875 913707
6746 3672 -977172
9973 10853 1210966
221 12033 -262191
3904 6681 -115685
13387 14898 -1831625
7643 4585 63701
5458 885 -1207902
4367 13665 152880
5009 10367 380188
11917 2427 -1496617
4922 4592 1008453
13436 11573 -160950
9261 3982 -334208
6462 8997 539137
6514 10060 -582270
13098 15209 19447
285 3342 999033
11479 1161 626732
203 7832 162721
14197 1802 -329067
2534 3616 -533193
3464 3903 -1276160
12990 10561 23003
12318 13463 954952
6095 14420 -464733
9615 7262 -953017
7222 8740 -1470757
3748 7300 -393271
14038 531 -880814
2491 10991 -1221232
2482 5813 953674
1419 1117 -266747
13621 9320 436764
12894 9207 880681
4647 947 1187934
8106 12655 812471
8615 5415 -336882
