7
7787 9705
5389 5955 -178237
4080 3655 154115
4891 3208 -897051
6634 7301 -555332
2174 3681 974677
4890 2576 -848679
826 5758 -1155747
5793 3210 -355631
3340 3632 -183862
6398 1587 266154
311 1140 452590
214 7220 -301197
884 3352 -414159
4230 4195 1498239
7639 5201 84689
7528 6441 -1310963
2498 1520 -1440636
5538 5089 -652837
3347 4677 328466
5275 4431 135046
3209 5578 -910113
6490 2723 -77626
6128 3283 198697
5513 2527 147033
5535 7286 -141739
4656 3222 -149153
7044 1804 1668736
903 3237 -1053735
1445 1990 608681
604 5985 998423
83 2986 271963
1427 4773 1588196
4049 670 -1404357
7754 2219 464445
6804 4726 946472
1383 2015 681070
534 7738 1521499
1580 3115 -835032
1160 2612 -1032815
720 1572 462768
3788 4016 1116304
1140 336 517438
6312 2243 -213935
4876 6584 -1281869
7764 7382 -105651
4542 424 722117
5935 5585 -110815
3502 1056 180126
7093 1392 547410
2947 29 643879
2610 3323 -354065
5969 1492 -722817
4556 1388 -371762
1016 3529 -282108
4595 7767 -222214
5468 6266 366651
2458 4117 -637499
4667 4452 -1367432
5801 442 376884
6477 5528 179920
3461 425 1011540
5181 5533 626326
2070 2915 -1370919
3565 6829 932037
2681 437 -496151
6374 872 -838534
2670 5089 -120267
3647 147 1960264
5824 1204 -149207
2617 4251 -583274
4187 6173 94214
1435 1058 259691
5065 1603 -725085
1846 4012 -83608
30 4784 1533626
4562 6651 -368839
4694 2489 -677426
6994 6222 975232
2864 1987 932477
1845 7034 -438057
4243 2523 -514514
1187 2315 346808
2269 293 -1091220
1349 1290 814540
7769 5335 -618754
352 3020 261985
1697 6157 -1078957
7361 3159 658271
4917 3023 -732775
7391 2736 647125
1466 6449 471746
7098 5640 64922
1864 4389 518224
1850 7690 -935896
1910 7226 -1736452
6853 2168 -225846
5184 1313 -10752
5106 5955 683889
2702 5602 -645630
2341 5809 55483
7745 2755 -380359
7075 4697 965413
4787 1478 1490538
4593 2350 287062
2285 3212 -1122758
7118 1709 -732140
3361 1255 -1587983
4218 601 -827841
3075 594 18340
6143 2738 1596940
5639 1477 -210997
7463 5323 791333
6933 6330 637336
3222 2697 599009
3021 7266 -733061
6235 529 -1454385
5131 6245 -163880
7695 7766 1355294
7256 7013 415465
3475 381 -658145
657 5770 -11599
2663 3403 1220048
5747 407 -131686
1542 7198 -1111693
3237 3541 -177121
7249 683 800200
2860 723 -383690
273 4017 -754825
1779 3641 -1365665
6378 5036 873390
5698 4179 -132780
2092 2178 1069178
4600 4873 -643639
7380 2764 -306175
5628 6783 -156717
4913 812 275581
5027 1422 -879111
2389 4983 -210136
1600 5391 -1770512
4431 3773 -542049
1311 2064 152502
1584 5997 434235
6668 885 702957
960 2878 392246
1113 2463 -767432
4820 6095 -156115
3661 5183 -328551
3652 4274 224907
6721 3376 706197
1485 7453 683335
977 235 668716
7063 4140 -656873
6655 6993 946501
6567 5457 539193
6099 4921 1454459
2116 2236 336512
6846 5742 -1532884
591 3571 1262667
1252 3702 -317259
5149 3577 -1732176
7204 6613 1227867
2874 2716 1489806
750 7209 -55832
1689 4810 -193819
4852 6685 -1474420
5154 5681 -529194
1822 3716 -449796
7064 5170 -101912
5663 1025 306496
6102 3158 -163225
2168 7735 -811340
4995 4313 -332563
1730 458 58810
1183 18 -1025680
6699 6809 496177
478 1362 -67496
6289 6349 -109677
693 2289 -103696
6445 1701 -660595
1682 7275 -1511339
649 5082 301150
4452 5265 115094
3232 6404 -1696506
4918 745 31491
6250 149 343936
4628 7388 1813326
7606 321 -56072
2502 2552 301406
4730 6078 -569766
5328 360 318086
374 7479 272407
2836 5652 956790
2409 742 -560930
6171 4908 -308158
5707 207 -667398
121 5215 -715890
5699 4493 762753
5586 3502 -405649
6251 3208 -1465187
2795 6359 1645144
5304 2895 -255991
3465 5757 -924516
1543 102 1086550
1514 7590 -914783
7659 2210 1252675
2980 3444 358986
4416 4698 345878
5230 2036 -217272
3869 46 291198
6539 5164 -273477
4172 6750 -418882
7669 3773 222295
7177 4867 193316
1169 6354 678709
5745 4899 -1096018
6046 3656 -530782
1963 7775 318110
6147 7024 449841
5608 7576 -134365
2923 5580 -707764
2698 6344 1030950
1718 5465 1122315
7748 1994 -1107976
2975 909 -618528
6194 6275 -1018722
1073 5763 836229
4569 3200 -504898
92 4026 14800
7203 2785 -430504
7779 1440 -1198611
1983 1431 -1156587
6698 2668 -628055
7173 1205 -1422637
153 860 -1011321
1805 7574 -139160
4543 3019 -1090669
375 363 827082
4901 3166 -1137552
6634 5880 -670276
6198 5001 -235000
3483 6426 -1552862
