7
2 1
1 1 5
39 17
7 13 113278
10 13 -1227645
5 34 -821717
9 17 239971
28 33 1269020
10 21 -990885
29 16 -1334294
7 13 113278
7 8 505533
3 11 -532628
20 37 -1535813
1 9 1241803
36 1 -152538
33 29 -137764
22 37 -1768377
20 9 -98715
39 33 -464343
36 43
23 21 -443319
2 6 1228950
29 11 -219690
23 17 -1322578
35 35 0
13 2 -336144
29 7 120254
35 17 -82204
8 34 355132
8 33 -434143
15 23 300612
7 10 -561229
19 24 -47976
17 31 1199100
31 35 -1116896
18 3 959403
26 24 437972
25 22 1579785
18 29 788273
33 6 1003700
4 4 0
22 2 -1417781
33 27 -7942
36 24 185749
4 24 1050056
32 6 506468
11 4 -1009663
34 11 366468
1 24 1465346
35 13 153472
33 12 -59724
8 15 463041
33 19 1244112
9 9 0
5 14 -1115583
11 11 0
17 34 914057
8 20 -771698
26 19 485948
22 19 51581
19 16 -738243
5 11 19959
32 13 -386338
44 23
22 22 0
22 25 255116
6 38 -133570
9 3 -344035
17 5 -831591
35 38 -391247
13 28 1281992
36 42 -97986
11 39 797584
29 10 615727
7 20 1389547
8 32 492265
15 15 0
38 5 -328062
21 35 158929
36 10 561505
5 33 947989
35 30 -103075
1 7 -122138
16 18 -1298522
42 15 192122
27 29 28517
17 9 -1134030
25 48
23 2 -152584
7 23 1225452
19 9 509560
15 14 17910
7 18 1746097
3 15 -1053940
18 18 0
17 7 -1683351
6 1 -698756
3 4 285272
17 22 -152806
21 8 -274492
3 14 -1036030
16 23 -265765
24 10 682549
5 18 159550
5 20 -291849
22 7 -1530545
6 4 3657
22 19 -1598319
16 7 -1491217
20 12 -307796
13 3 866843
6 19 -1574727
17 5 -96804
15 21 81243
18 11 -1050638
15 18 1574699
22 15 -1359147
16 24 -1165468
4 22 19935
12 4 523708
25 16 551213
25 9 -498218
22 1 -722348
10 3 217040
11 20 599239
8 23 1247303
17 1 -875154
20 16 196519
15 12 815504
12 25 -46898
1 10 200101
8 21 274492
5 12 -599645
1 1 0
12 8 -1008753
25 3 285334
5 46
3 3 0
1 3 1013900
5 5 0
5 2 453674
1 5 1304230
1 2 1757904
3 4 -187172
4 3 187172
3 5 290330
1 5 1304230
3 1 -1013900
5 4 -477502
1 4 826728
4 3 187172
3 4 -187172
4 3 187172
5 1 -1304230
1 2 1757904
5 3 -290330
2 5 -453674
4 3 187172
2 4 -931176
2 4 -931176
2 2 0
3 1 -1013900
2 2 0
3 3 0
3 4 -187172
4 5 477502
3 5 290330
4 2 931176
3 3 0
5 3 -290330
1 5 1304230
3 2 744004
5 5 0
3 3 0
2 4 -931176
2 3 -744004
3 2 744004
4 1 -826728
2 2 0
2 4 -931176
2 5 -453674
5 5 0
3 4 -187172
24 1
22 11 469290
