6
9523 14183
62 7974 106994
8293 8311 655939
5617 3581 -460537
4557 4969 -815685
3709 9485 211872
2968 4775 -835344
2964 4229 515889
6769 5560 526870
751 9153 19240
6755 4916 -785485
5203 1836 -420815
347 282 1121548
725 446 -372823
4413 5446 231393
4313 897 -857190
3247 3615 107601
412 2553 535487
2188 1423 71936
8612 4857 1855013
5244 5567 -1318476
9289 4347 -167017
7648 1440 -1071389
8811 6156 609117
368 5424 -51490
9348 3315 353276
5298 1888 403469
1977 513 187330
8441 381 -226745
9002 353 570752
7239 4850 1227775
4386 1828 -804219
6061 9213 553344
2607 7398 1000310
1162 497 -1007773
4898 5945 1166576
8284 6073 793710
7354 1192 -1114203
5483 5452 417819
6583 3913 -1172016
4541 4164 -33722
2792 9252 609447
2002 5308 -1946612
3316 6168 199529
1748 8469 -384604
4560 2543 496325
7752 247 1203204
8277 3752 648299
2831 4790 198682
6940 7267 562079
4620 376 -81916
9294 4803 -972453
378 572 429743
2709 540 -438273
8391 9277 -1266919
2835 582 -341790
8397 3152 60655
1037 247 -160565
8118 8452 978446
3775 5370 404723
6340 613 230411
8777 2838 -1352518
8123 3229 463228
4723 2542 -594619
2052 34 -753033
7865 5946 1323333
3740 8684 -825579
3360 8487 312435
1454 1958 -929773
980 7828 -429938
4200 1162 304506
7315 540 -1026740
4990 4547 -1020451
3167 8293 337381
9406 3483 732059
6265 5723 -325724
8893 5703 809401
2169 7481 503884
8327 302 -190493
749 1688 -790268
3912 6831 -434970
2051 2619 -268489
1826 4733 -581648
430 7177 1530779
461 8496 -554858
1772 4499 -1499821
7579 3683 352705
4797 7658 142055
1028 7999 -128965
4299 7889 189367
6723 4679 972497
3367 1611 1554430
845 1542 1367223
781 6887 1017997
6700 9123 610213
6658 7386 169954
4117 7476 557741
6278 5016 -867367
745 566 319849
7969 8826 -1028687
3929 2609 -1008259
1159 8611 22424
77 2719 -608927
2985 6018 806163
5332 1497 1303305
5327 7446 1207876
1863 2065 -418528
5304 1117 -1697127
6291 37 -845538
2394 1682 235879
6828 6867 1335986
1830 4264 -954520
754 1534 1196599
1119 6646 -462398
2609 9062 622668
9119 1666 -869330
3689 8748 -797943
6966 2372 1197084
4685 358 -315319
3794 4339 -471037
8070 1174 -749005
3433 389 -82805
8595 1614 533226
2189 6936 -235374
7381 5669 -768088
1344 9028 -1606470
6081 1291 120411
8020 7262 -797141
9130 1512 960946
7449 1748 -292886
1792 1455 451465
5446 7038 643919
5542 307 312110
8712 8869 -279198
1090 1227 477266
7288 6119 472379
6912 6342 -294988
3231 3595 -985553
1361 5345 -1201283
8334 5604 -93539
5476 8274 31815
1198 7205 -102723
9109 2924 -119158
6 402 813299
627 1140 270552
5338 5383 1758436
9428 772 -90795
4942 2636 -1301820
2122 8315 1247660
7676 7576 1030997
7915 5370 1001633
1819 4740 -190749
2995 7353 -1226446
518 3182 303351
9140 7701 484911
3072 253 34495
6448 6557 836305
8372 726 -1852354
8473 687 400208
6804 4771 968831
5538 4603 327080
9064 614 -313178
5989 7894 453306
4261 5352 -1016164
4857 9453 -776422
6967 8081 -1061675
2336 5445 832789
3613 4490 1309936
9168 8952 423245
3288 1188 704040
3184 1491 -244553
5023 7801 -699157
3242 9443 331242
7905 7975 -1707307
3247 5890 -480934
5718 1402 1596385
5820 7903 -64930
3344 4291 1433599
1073 8277 -765046
4200 5895 -1029895
6287 5486 502500
2196 9416 -1891334
5210 8308 -1029413
1678 2310 264411
8859 9185 1477416
6993 9446 106902
2949 3461 -988501
5077 4416 -56825
6827 5625 387294
680 1135 -1146027
846 407 -751273
1142 3403 485861
6517 4530 1559914
36 2170 -1109178
8175 9236 324795
4329 4698 838068
9021 1288 -942730
5183 1630 -833038
2730 5759 -33116
9518 1162 269310
3510 1439 556541
255 4871 -316430
8094 1074 -686512
3153 7760 -134964
6836 1683 1441069
7104 8258 590015
2663 2886 84351
7012 7557 -830761
4021 6753 972240
3656 1614 521109
4051 628 1293965
3286 244 -1330661
6749 3869 198510
2496 5899 438085
4372 4220 438241
5809 4446 -1818083
341 466 -381142
4580 4137 1077499
8205 148 231288
9248 6072 258600
4336 3820 325935
6483 5752 -210445
3717 4115 -1322559
5406 9114 -519971
1136 4533 477825
7960 1958 -986448
2242 4365 -433380
1636 4337 -128606
1060 9484 25042
7510 8919 1011644
8194 3525 29654
4731 1600 258480
9432 1535 -138770
8349 7739 -434876
2703 4482 447216
6168 2242 -614394
9251 1989 -547204
5192 8157 155530
4121 4016 1105539
2359 4539 -294790
1818 1307 -1501565
9141 3578 23656
2824 2645 -16718
7003 7322 -395768
5797 7366 -186016
1061 3173 -1315156
504 7330 234275
4363 8544 -825681
4691 3587 -406397
9135 5132 -307867
2719 9245 1560531
6352 6499 622707
4828 7271 667889
4839 5946 492998
5798 2201 -1007789
1769 1461 -380155
7934 1533 -495861
728 1466 -89863
8826 8769 1293445
7032 2828 1373479
4695 1193 249731
1804 3088 1004845
1901 8829 -482662
5241 7686 1028456
9407 2260 1066110
4686 1982 -249122
4519 3880 729344
8660 1726 765539
1503 1147 1117406
8538 4643 773792
2364 1924 385871
6127 4042 -1037467
8113 879 -287159
6581 8733 -314960
8076 5029 -1672522
8056 2262 540786
3848 2355 -654592
6836 651 1874982
5794 1215 644656
7671 3139 -1025735
603 5666 -52651
8076 7956 -607086
1642 34 -498732
4497 9157 1589145
9029 3512 1242676
5253 8810 357
7030 4719 558122
2577 6686 -360774
5646 3534 617414
5136 1850 -86154
6556 3057 -876275
5709 6111 -395372
4671 4290 693726
8792 3126 -640594
3715 7533 -29674
2430 4665 -1041463
1790 2925 -146772
8989 2243 156662
4104 7066 956639
323 9519 -813104
733 6881 1469371
4909 1850 -986026
5252 4097 1468320
6552 1858 -578405
4524 6986 -272787
7247 3971 -1232772
1234 9147 -865345
7865 2582 732272
662 5665 -21053
6517 8541 119018
7628 6499 748782
864 2586 1407938
8354 3692 752345
9373 3172 -1283310
536 6666 206193
2508 7630 -666832
9023 8210 -654380
4104 6653 -137474
4988 6315 247246
1389 7697 339556
312 6398 -1305324
8427 951 -99469
9502 2470 501898
4895 9150 -1376039
7471 3815 651619
503 1557 -319431
6655 7068 1489504
2081 8989 60062
7871 5858 -321369
9122 5845 -717454
9197 4398 635172
6126 2466 -523186
8498 1809 -15923
1452 7969 1393112
1105 7151 942641
3987 1263 -1052028
9468 1812 -1316889
4237 5974 735303
8126 8765 814941
1512 4238 -45918
3114 2607 -1392045
5038 8375 -1254600
4470 7112 125838
2849 3606 492950
2782 6217 -147238
2154 2680 1122914
1349 9336 -1022101
4608 6650 -314385
6227 6360 1422273
8561 8603 596148
6235 5814 30462
6283 6100 1532790
71 6372 -1567710
5965 7927 -965381
7639 3254 186104
3892 1301 1786188
7711 1799 -493457
2363 6106 -706441
6008 8723 198359
7826 6785 1113584
2995 5878 -831268
6374 4565 699726
1094 9082 781006
4676 7411 -1105008
1162 2492 -197134
1966 7684 492779
5396 3540 -42454
3790 5533 -238715
853 3974 166622
6139 7027 320775
8331 6935 570665
4902 1874 189127
521 1632 615658
2043 6778 -282714
9271 5485 -277387
3630 116 9357
4177 1553 -569977
2071 694 -193702
9420 5839 1156508
3794 6437 -502738
4584 3946 1114180
8489 7849 1760547
3957 6576 -858074
6232 8212 249114
7079 4838 183480
7018 9289 -449101
369 7472 -11486
7480 6628 -88264
6211 6768 -40996
9122 4894 -165517
5702 9080 -823287
663 8820 -419256
2931 1513 -90539
1516 1699 -390454
7062 8333 1135901
6392 4569 47848
9404 9352 -281370
1680 8658 -1294990
2282 1065 -819417
1485 8938 -337029
7391 7193 90646
1702 4478 889294
424 8579 -1628668
146 4773 571290
8327 9439 684895
4672 4409 889574
4162 9357 1074923
6964 6085 -3867
4452 7114 1070128
3920 1881 560554
8521 5761 -1779302
8290 5331 709940
8880 2560 -506757
165 3661 33449
5669 3657 -567446
8480 5289 172044
4418 3969 -552902
8534 8457 425674
4979 7861 1236190
3209 6413 450525
7250 2691 -327158
3875 4115 -1455132
5379 4748 -778920
1889 9014 456494
564 7434 67842
4692 3021 469757
5096 7493 50012
2993 1380 626794
9480 5112 -1623325
9105 6419 -755520
9185 919 -1623962
5820 7223 1218523
5995 9450 -1521268
3957 2271 -1436292
6213 808 916786
3475 3562 -951686
6012 1060 133522
1282 352 1604126
1864 3795 -1149115
2545 6239 -1300768
6109 4099 -423545
7152 5816 -593868
1049 2866 -1324454
1761 2559 -167225
16 5194 1534385
904 928 -290490
3360 4779 9634
208 6912 -22626
5881 3052 -871790
8383 7800 560402
501 4757 -715642
2693 1546 -210789
1017 4068 105043
1209 6532 374866
1410 2757 351593
7075 6286 235599
2443 2476 -733221
3955 6236 -581372
6193 8531 451089
6068 4848 -1085192
5612 278 -1197624
7689 6771 1243746
1426 9465 -270473
7061 5650 90968
3042 39 -1407304
5822 9457 693077
8481 1229 355229
1279 948 -459985
9158 5251 842945
3158 3071 -366895
7145 8561 720555
4497 5730 159762
79 249 -305792
8410 4381 74474
5460 8588 -704382
7092 4630 -60591
5064 1931 502234
541 309 -1020676
7470 517 196543
373 5747 -677533
9351 7053 1182394
2001 8640 1560040
8212 8519 824376
2617 6443 -468834
