10
9254 12762
8548 4208 -1737447
1026 2279 447086
4577 334 851813
7570 1891 -1831635
9068 5766 -556276
4981 713 257864
947 5724 -903135
6593 7087 579473
5294 8704 -539737
3104 994 -809270
2945 7508 -778220
7015 3156 -1655714
36 7944 -100395
2124 4983 -44430
8199 7695 1444083
6126 7291 500688
4057 726 -227847
4055 3605 905404
3715 825 -113008
4283 871 113471
9079 4334 340243
4609 4755 -279435
152 5913 606712
5707 7033 -746259
336 7840 -314926
3433 3681 708001
5455 4893 1406042
7508 4565 1358964
5165 8063 -1089933
2671 8552 -1011129
8671 7787 395637
1015 6355 1210578
7745 4933 1640718
1186 2796 -951345
6440 4335 -1798083
218 7836 -320944
6975 9055 841246
7410 1529 -884721
8059 8930 -612576
1702 7530 361574
1554 6808 -1766941
3990 6361 1042324
7065 2553 543120
5196 6592 23498
2433 3506 -147207
8831 1345 -1161996
6114 2733 -70229
6815 9233 -632720
2033 821 681685
2446 6763 -286035
657 6275 940530
7152 2858 -1636801
2453 5048 -1231691
6970 9075 949068
2419 6623 680131
7355 2615 24255
2004 8348 -500238
1450 4057 649690
452 7246 439530
647 8591 -1007758
138 8643 -143270
5467 4111 1418183
3255 6484 201843
1326 2246 -76646
5624 7029 -74982
3312 6614 172958
4983 4919 790172
2156 6064 892218
7025 4665 -1448943
1405 3528 -146506
2139 3055 -458385
1784 5651 -398435
2051 1878 -1002274
6132 5695 349676
5240 1955 1404371
8207 1530 1030698
670 5530 840630
5029 4973 555742
437 5141 -1688553
4192 2781 -471735
4000 2011 291364
5103 3148 -311863
9217 7781 411114
1623 8201 -209716
6568 1719 -1543641
4340 3676 -159515
8246 4598 144884
4167 7257 -1016353
6476 3382 -1194146
1087 8047 70838
2728 8255 -53111
4853 3911 616232
1321 7625 687950
5063 8758 615157
1507 7836 -251264
5100 3991 1993808
461 4513 67159
8529 3939 -251128
7698 3285 -1585355
5335 5872 -226981
4335 9228 1701714
5023 6706 -1349657
7469 8305 586346
7555 8931 475328
8501 1231 759252
1280 7689 -1343515
5903 5426 -507231
4558 5646 -852077
2064 2367 473770
1031 2307 1036590
5613 6708 1181948
5909 5133 1434972
3123 4863 1555259
6138 6226 -179648
2328 854 1370266
9229 837 64121
583 5713 -384675
2915 2038 384809
1667 1476 -110554
5783 2990 -1914240
1029 7979 1038145
8766 5004 862746
8988 1515 323474
9090 5562 -1029112
5349 7059 311173
1069 8175 1210135
3011 7777 615626
5895 6380 77851
463 3098 -534654
2493 4101 -1076860
3749 4472 -199202
3912 6821 1096230
5142 8007 870515
6537 7986 273809
6252 8896 155006
688 1457 777621
7885 5146 -157204
4300 8310 -359450
4300 6897 626152
7768 1619 -187357
8822 6746 341330
3382 7309 -173938
1148 7103 54529
4672 3337 -322644
6679 4089 -346138
5535 4375 -1186181
3666 5006 -454041
4091 144 248682
6529 8652 -701221
7057 6295 -704376
1728 3072 1067166
4557 8077 707901
948 2629 -940286
2207 5461 -255127
557 4190 -488643
5886 6153 861898
8949 5027 -91859
1398 6455 -167155
8712 1664 -1089247
8644 7864 874105
8789 4377 -734814
6474 8357 -7184
2545 9156 566534
1516 8419 -815364
4460 8426 -986881
7166 10 330879
4033 8881 -54957
1558 810 618887
3999 8187 52620
6800 2350 -786426
5391 853 -623912
8896 5626 -631799
5330 1552 398409
4715 427 -644309
1573 8620 -967526
7621 375 508206
7819 6604 864699
1815 812 861232
4979 7494 -1129244
599 2573 1500732
8109 8110 1414896
7879 8810 -1267602
4623 6571 -674848
1741 1744 1016547
4137 4400 -232993
6935 399 1010483
6978 3987 282651
7881 6056 -1728015
3275 9212 517614
3717 998 -144734
2435 8410 488071
6044 6093 508314
5682 8945 913465
6892 7170 -6861
8047 2986 552834
6221 4097 294017
1606 537 1508342
9096 3029 639954
3169 7651 -1570308
2495 6446 -6817
3720 2031 -977940
6013 8260 1151530
8037 3057 325887
8045 1848 -99366
8249 2837 -1217019
1228 2238 -1724976
8825 7487 82440
4107 4482 1168632
1612 2225 -775508
4096 6655 621604
7157 3865 626237
2609 4710 1315478
9095 8274 57033
1045 3274 111430
5271 1158 -1148904
8081 1570 215792
8541 2997 1073906
8921 7695 -199069
8015 1311 -317701
5522 617 233535
3092 11 580667
3790 5039 -990280
9130 5986 653172
5938 403 857750
1322 2608 -1092843
7567 5033 -1332448
8924 4392 -976314
2656 1892 736632
5462 2214 686107
8587 1141 -170482
7120 7197 89143
515 3445 -301459
4436 8448 632413
4119 4310 -1554794
3115 7239 -1275273
6384 5638 817880
529 6458 745306
8720 113 525204
2058 6582 620321
2206 6692 -1427
3991 9134 -1849498
2776 6095 -411177
342 7673 -505693
9102 6150 601048
9108 2692 636958
5894 3806 -525473
3953 5824 609283
4920 3009 656766
5265 671 -335834
4839 3483 -476088
3824 5344 -167729
6619 1974 94830
7070 290 1532538
582 6581 -921427
2285 6853 372687
8620 9203 116422
3552 8962 942163
6007 4451 481979
983 7905 -1519966
1309 1495 -1317228
5537 8491 -199608
1819 2136 1400676
3556 3056 -1310637
4287 8077 823751
8123 6778 -1128745
4452 2484 -669232
5681 735 760010
2888 8614 -496586
4731 6375 508242
6622 124 868924
8998 8051 339278
8890 6468 661710
7279 4183 1731551
5918 1703 -686926
4487 4521 -566781
8789 3936 -866424
2964 8488 -267638
2052 4887 -330802
8123 2901 -303937
1223 2588 254229
3352 5551 -116144
5635 472 -995326
1518 6279 -557546
601 2775 -331436
121 7127 1064870
3773 6391 -1529560
32 5672 -541193
6104 7986 48652
5583 1128 -937182
8818 2655 369666
4669 7531 475138
6416 1805 -1351368
2612 8535 587700
1581 8056 721612
8943 2728 -735248
2236 5786 -343899
4248 4429 -662292
9148 4985 61613
7091 6113 151856
1908 8182 -848456
6481 7547 -541443
2571 8986 1474183
8619 3844 323109
4455 8740 -775621
8931 6237 -779699
5117 2874 -389602
3061 7135 586602
8201 5363 -639834
6349 6487 -701279
2013 2316 -1673416
1563 2713 -1053459
8607 7739 111025
8056 4119 -72941
7239 3073 690871
68 5980 551962
256 6365 -175383
4880 965 576024
1502 6122 944253
3130 9035 -399127
50 9001 -854656
1753 9115 -169800
3460 8557 994854
8169 2935 -285952
571 6325 514594
2824 6200 -1089418
6522 4424 -57061
8777 8138 1490941
3228 1047 -1317103
110 8753 79573
7517 6908 418949
4674 1737 -1093565
3816 7341 -355255
5141 1222 1099692
3803 788 799837
2450 9227 304970
5629 7284 206003
3045 5314 -612960
7264 6724 -360826
7961 6774 -131316
6667 5518 -321837
1652 5927 481985
5421 834 1771237
394 2314 761342
2387 2000 -142297
1045 2461 988795
6942 7718 -1077248
6360 2769 -924789
5097 2370 1157438
2793 511 1045618
8531 656 -1183639
8628 312 -420404
2615 73 -527133
2046 4044 1612024
2329 6788 -634340
999 8561 -1402663
6307 7680 518636
7892 2645 211228
3570 2897 -351777
2141 2173 -531018
2465 5797 -184381
7675 9136 854995
5622 6441 -1445338
887 297 -1428737
6148 4327 13366
3909 2250 746789
1307 4019 -91729
8314 4913 -910895
648 1287 -899178
2048 2402 806938
7463 8855 675254
8087 2163 510494
8103 2644 -85339
2690 6332 405871
2780 8466 -590860
1669 5872 -899111
20 6609 701863
117 8770 -1472676
4652 8265 -418933
7171 2113 -107486
7818 4970 -991911
5282 1312 331255
5436 364 -1328853
2234 1256 -935178
6597 8427 -1125830
8226 1470 -758576
450 6914 -491434
2230 5516 38902
4281 2171 455847
2256 4607 -237717
10 3829 140525
5988 8203 -1796040
5517 5225 -885652
8121 3673 -330430
2738 8243 -1585268
2575 6006 -419499
9143 5181 807385
2039 7194 -564600
2917 3292 -44097
153 3417 1186548
109 8020 1517011
2908 6236 922108
3687 5198 -721649
8392 9031 618544
342 3396 -1286546
5382 6404 79316
2671 5824 -782798
6347 3822 1498499
2172 6910 597641
339 3916 143278
6015 3899 -521611
4561 737 -366
3194 5782 -850575
8926 4356 -1461018
8986 2685 228206
4565 2284 -838353
1392 3920 -1525230
4707 4867 1496346
4155 2592 692016
8322 3892 -646737
947 1200 -439493
5255 4254 -524821
2971 2843 -60681
4539 6777 204142
8267 7121 -107694
616 7192 144152
5539 1324 -434743
8871 6841 -1447346
1379 6323 -1120142
8080 2345 -211381
1958 6352 1457208
1958 6221 -58249
1773 1187 -508556
7347 7100 459926
7002 5586 1290834
1327 8199 -1108702
6775 4004 327597
7538 2688 -82492
7793 264 1317105
3779 7192 791193
6766 8333 -7542
3059 6633 580488
7237 3316 188235
8356 7614 -1081211
8370 3669 -588972
6010 1760 -1694735
1558 387 519601
120 4910 398025
8443 64 418617
779 4238 919311
6841 4725 664101
3942 1907 963530
7770 8598 35438
8996 1048 -1102285
3073 4143 -146032
7991 5173 -802786
8098 7018 910566
6024 6280 -899624
8283 4056 596257
5834 8054 -778016
373 1756 -1058147
4272 7712 88727
7289 2337 -72550
4993 6664 -47899
146 7118 -496514
5103 6863 -457573
8988 1673 942202
3646 2864 275057
3277 9183 -1382712
5472 8602 209545
276 7289 -287612
4034 9074 -1742457
464 6499 228807
7652 5098 823013
3669 1883 414138
6038 6923 -916086
8301 8556 1728502
7385 3659 -1810607
139 2176 329998
13 4401 285984
3794 2968 -523393
466 7747 1126284
3819 5156 -700502
9226 6105 126414
4939 1585 -512242
3678 6612 -605210
6839 3602 450511
118 6538 -152930
7684 1794 382848
4112 6402 -381254
2165 7669 437261
1182 7525 1210182
4819 8039 1168025
7641 4608 1506728
4824 5256 -877066
2072 3956 -50071
7288 3867 -1613894
6786 8457 -386888
6359 8054 -354376
3956 2770 706255
6900 7394 258570
6622 2433 831953
1544 5076 -363998
3608 4274 857304
3540 1355 79864
8283 6675 -264113
1779 6114 561484
1503 7721 -1434498
6889 6905 703310
7278 6589 1662234
7883 745 -335954
1051 3289 -1504636
1469 349 349001
6215 7602 -669939
