7
15 33
8 1 23676
14 5 842349
11 14 -431866
15 11 1168772
2 10 1401322
13 4 -108364
7 1 -690222
13 12 -103577
11 12 -108160
14 1 -642011
15 15 0
8 2 71467
15 9 491457
8 6 1858824
14 7 48211
2 3 1757787
8 11 1097553
2 12 917926
4 14 -318919
5 6 350788
12 1 -965717
6 2 -1787357
9 6 1438586
13 8 -1092970
7 8 -713898
11 14 -431866
14 8 -665687
3 13 -736284
3 15 -1900473
3 8 -1829254
8 15 -71219
12 15 -1060612
5 8 -1508036
23 33
1 16 594832
17 23 190217
4 8 818982
6 13 -448185
22 11 160782
1 17 481734
17 22 -721988
15 7 -114425
4 21 356224
13 17 389552
6 14 -1074355
22 23 912205
22 1 240254
18 10 -250947
13 8 151409
9 5 1293093
9 7 1524725
17 2 -1249898
13 19 748677
15 4 -325315
4 18 1413930
5 20 -1266061
6 6 0
18 12 -1758174
15 13 342258
18 11 -918011
12 21 700468
23 13 -579769
20 6 1405256
14 17 1015722
7 4 -1208195
23 8 -428360
6 22 -780621
29 44
4 8 -596227
4 15 124108
26 20 153053
25 27 -42445
1 7 5166
3 12 -460937
20 4 349166
15 3 -148024
26 9 652481
19 27 953684
23 27 -60391
12 12 0
17 18 755678
18 21 -1843248
15 14 -530255
25 13 -922623
1 21 -548376
4 17 -564681
9 14 -556409
11 18 686971
16 21 -1791401
10 6 -1743685
25 27 -42445
6 16 1726879
15 19 -1532581
17 26 62462
2 24 1255267
8 17 31546
7 18 1289706
25 10 568300
17 11 68707
21 21 0
21 7 553542
16 23 -533548
10 21 -1808207
17 8 -31546
27 27 0
23 24 4720
19 20 1059307
3 22 -633530
9 20 -499428
27 19 -953684
18 1 -1713557
28 27 258527
45 50
6 36 39781
33 23 84167
35 10 -137834
10 27 845792
44 25 82094
38 43 -1062228
21 31 182706
40 1 500653
10 44 54593
17 1 15337
11 6 325025
39 11 -571135
16 10 162775
11 4 416044
9 43 -463157
25 22 -309782
25 25 0
35 34 -329482
24 23 -840322
14 34 -1193407
27 20 603263
2 3 121602
41 29 427984
28 32 -1560790
39 27 360493
7 21 -1789725
12 3 192766
14 3 656349
22 29 990010
41 33 82989
32 25 186349
23 11 -641923
7 19 -1134572
35 7 1583038
25 41 252244
45 5 1075989
31 39 371446
7 45 -1346159
44 43 -149396
16 6 401964
13 19 737974
37 34 -1841497
30 22 -499811
36 16 -441745
33 29 344995
36 14 722789
18 33 -1105777
15 18 -65387
12 45 -1090629
17 29 -631717
43 29
12 26 -1370786
2 30 1319729
3 5 -910680
35 16 186888
27 35 103204
41 5 -288444
39 14 -109181
18 24 -988125
17 42 -1683893
2 24 -268196
4 42 -872174
38 2 -1144915
2 8 201565
19 22 -385363
41 27 -574026
39 36 -1139189
28 42 -1604755
6 36 -704118
22 23 886616
37 1 -1275993
1 1 0
35 21 262276
3 8 -1084873
11 30 400778
33 30 1342931
32 38 639664
3 19 -1029317
6 22 -844131
32 3 1339635
34 30
17 18 531669
7 18 166940
2 13 592958
23 7 853086
18 14 -562945
18 12 -301632
15 7 -294229
25 26 282456
12 6 871306
12 10 -364876
4 32 799260
12 20 -357098
12 33 -691840
22 12 -524783
13 17 -259164
25 17 -548477
20 23 -361296
12 31 -234991
17 18 531669
3 20 -768443
9 21 386517
9 8 193446
8 31 -767681
3 16 -1047268
5 2 -156308
14 34 104247
28 1 36476
5 12 407523
9 2 -903075
33 26 1292736
44 41
33 17 -539387
34 16 497737
35 32 261033
18 11 -1296013
41 14 173410
19 24 -1135568
16 25 -1358134
44 10 -1801810
1 25 -639508
17 30 -204854
31 1 328612
35 44 1423373
6 30 549384
21 11 -819367
38 37 -382766
2 42 461472
9 12 1522062
29 39 -362000
30 20 805166
6 42 1121816
25 27 1460161
13 32 707277
6 4 1140871
30 35 -50368
23 42 -658944
1 11 -199393
25 24 148472
33 29 -516856
3 19 -172240
38 23 503160
7 40 -839775
15 29 -847754
27 24 -1311689
39 21 843943
9 11 219955
42 1 -483078
35 40 325025
7 33 -370191
14 14 0
8 6 -1569524
36 7 576864
