9
38 16
10 31 394436
31 33 -1193095
31 1 -231790
7 22 -843752
3 26 7201
15 17 -206128
16 23 453209
20 35 1423991
5 25 67580
35 14 -794863
8 18 -977399
2 15 -73067
11 1 1066822
21 9 -166518
20 3 -135723
9 7 1379535
34 26
23 12 -1090514
4 34 -466117
9 8 -74720
27 14 -159922
9 10 -801686
13 20 625202
4 30 -748265
21 30 86464
17 32 -770562
3 22 -312938
30 1 -244436
20 5 -1293490
11 27 -693417
29 30 -441969
2 25 1156436
21 21 0
9 15 471567
2 2 0
29 16 -1177336
7 21 -860996
25 22 -427216
7 3 -384431
27 17 1454678
32 32 0
3 12 -955668
25 19 -1147333
28 44
16 14 1541914
6 3 425737
7 11 498051
10 16 -887957
24 8 -1189928
14 22 -1612985
17 3 -464519
9 5 -307383
2 13 217593
22 4 -24466
1 26 -141075
15 5 -559869
10 15 -375862
11 3 -429862
23 16 216228
26 28 50643
21 18 1008545
27 1 1058788
28 4 -1533186
5 17 1634888
7 2 -55618
24 3 39372
7 11 498051
27 6 227565
24 14 458691
25 1 1553622
16 10 887957
7 2 -55618
12 4 -1486862
18 15 -629006
8 7 1161111
4 27 564830
14 24 -458691
9 15 252486
21 27 336737
4 23 -120691
6 24 386365
25 14 1567455
1 3 -405486
9 19 1078005
3 11 429862
5 25 22233
22 17 1658185
5 8 -58931
50 9
5 42 540265
10 25 1705065
44 44 0
34 9 956950
21 8 -3958
20 44 -562709
30 9 71746
9 3 21114
10 50 746826
48 5
42 11 1450246
25 10 697113
15 29 -852627
11 25 -1419309
26 1 -778799
11 34
3 1 -496068
9 4 419411
1 7 1407178
8 10 736512
9 7 663587
6 11 -366866
5 1 -115929
4 11 -103985
8 2 966396
7 11 -348161
9 1 -743591
4 7 244176
8 1 -234155
4 9 -419411
1 9 743591
7 3 -911110
9 10 227076
7 3 -911110
6 11 -366866
5 11 943088
3 7 911110
4 3 -666934
3 3 0
5 7 1291249
10 11 88350
10 7 436511
4 9 -419411
9 7 663587
6 11 -366866
4 8 -928847
10 8 -736512
2 8 -966396
4 8 -928847
9 1 -743591
42 6
37 9 -54931
31 16 245589
40 14 -1305402
13 36 -1221297
20 41 -238136
40 4 -338835
33 49
29 15 61365
4 13 -854693
4 6 -410243
14 31 436573
15 19 760661
21 33 41578
23 26 53914
20 30 268601
9 6 -1266934
2 8 1443770
29 32 -288235
14 14 0
12 20 853593
21 7 -627341
21 25 -458515
12 27 821506
10 29 -82277
32 32 0
16 28 -1453019
17 24 -788491
11 15 128208
20 2 -1290437
31 1 -371215
3 30 649113
16 1 -1831612
24 17 788491
20 2 -1290437
28 1 -378593
19 23 -1343118
28 23 -74063
10 23 -603369
8 24 -1488886
23 9 1576309
16 3 -791497
29 6 -211717
3 17 -855254
25 29 242942
18 27 1369337
32 8 1036573
23 31 66685
13 33 913318
30 6 -1075323
15 14 -952345
30 19 -41580
25 33 500093
22 3 450742
9 4 -856691
29 7 -411768
12 12 0
25 50
4 19 -1274454
24 18 362017
2 6 74052
17 10 280530
5 18 1152802
19 25 954244
22 11 -803948
19 18 953316
18 25 928
1 12 319729
8 17 160714
5 3 123994
24 19 -591299
15 5 -1191586
21 17 23338
8 4 136269
17 4 -24445
7 25 -194127
12 23 1319890
3 16 -97866
20 24 496930
9 13 293145
14 15 -346702
1 3 191761
6 11 -692540
6 3 -1315683
10 23 -207063
15 25 -37856
7 21 127190
7 19 -1148371
17 20 -1204530
18 24 -362017
10 22 -227830
2 19 -1166139
10 1 -1846682
18 2 212823
19 1 -267253
22 22 0
2 2 0
12 23 737949
25 12 -901768
1 20 361622
19 18 953316
3 17 1374391
2 8 -27954
7 8 -10186
17 13 60234
25 7 194127
12 18 900840
20 24 496930
