8
9807 11099
2058 4059 -258256
8226 3383 -1128997
8994 6979 1158745
9016 2211 459137
976 3667 1149728
1950 9762 -1197536
628 8379 414490
3172 3031 -1418405
2996 4683 -294326
8065 5448 593526
3496 6815 -521167
5451 1127 1050732
1697 8757 -541237
5802 9704 409817
9414 3943 -535058
1707 7443 -1218685
4979 6299 162894
8181 5795 15526
1735 4595 -555760
9339 5956 1065652
6755 3685 -667226
7806 2499 -240790
5739 1209 769772
34 8836 -728799
4723 6656 1102465
9074 2299 246321
4212 6741 71778
1334 1517 -307085
8682 4506 638466
8859 2296 -757766
9415 1755 -901732
6968 3701 -687817
7148 5007 1802656
2390 6352 -81406
8804 5495 -22133
2989 199 -412445
6640 645 1194600
2011 8218 -239640
90 2051 289407
2277 7440 1201119
1299 6561 730599
165 4104 931925
1673 154 599228
3227 4605 356221
1093 193 -96715
4258 2267 -466985
1013 3045 775915
9204 5300 601762
8973 3057 571671
1276 8791 -294204
533 6912 -1218397
6998 1989 -837434
4090 5819 -655233
386 6217 -457419
8474 4301 -230389
9162 1146 -919630
8740 9626 1033582
9265 6597 -326370
3757 5266 -430356
7215 9275 209277
283 4831 1123795
1123 5531 255512
4454 9570 123555
4548 454 -1445770
370 620 -1841769
3409 8691 -194077
7091 3337 426096
5688 4530 664118
1110 9781 221764
4705 8776 596260
1544 4313 -8955
2495 4623 723805
3649 1005 -837242
1651 4296 -1914350
9545 7203 -99002
6575 9683 -637463
2382 7875 -9216
2764 4643 532929
9769 6800 -496736
7192 287 -1610105
3642 4235 317221
5943 4684 -319995
7787 3092 126778
5787 6719 512557
4954 6692 -110370
4815 8398 -1114936
256 4258 516916
1582 275 919526
4283 2919 -34258
4233 8530 841884
4695 9700 207566
4610 8106 1135546
5797 7172 -418126
4857 3889 1450014
534 9513 1066049
2157 5835 215612
5491 9165 -370708
7841 3833 568040
7468 810 302378
934 1460 101029
3151 5234 219105
9221 6448 1712971
5471 8232 946589
9805 6560 -1269628
56 5011 -1487838
9604 1763 -324822
6155 6906 -107832
6972 4106 168447
4675 6464 -1049157
629 369 366414
2561 8069 321160
446 7804 -1436908
1124 9682 1697184
665 8940 -170959
7448 4400 -1519569
4702 2263 1813933
5008 494 462676
2988 2858 -953831
1553 2523 -804910
8320 3842 777346
2617 4108 478883
9065 6059 -633276
9468 6832 -486393
3844 4843 64068
7557 4182 87595
504 8140 1799255
2517 7593 793202
6943 3187 1677333
3218 3750 117536
6343 7762 -114058
5391 2144 1147876
8984 7392 898684
6509 3144 -120526
9402 2908 -1316467
3552 950 613060
1591 4831 726383
9647 2819 234678
578 8775 -1212796
7243 8241 -22553
177 7373 242316
1280 5669 923058
2492 1244 1793408
8291 726 -266068
7902 7610 89286
1271 907 -1031275
687 1675 -29177
3646 4546 -356456
2406 3852 -802790
4544 6665 1208233
7289 8563 1412608
5016 7476 -1261986
5624 1210 -628439
913 2328 -398596
5118 2297 336103
6441 9014 890231
7994 2562 -1344883
1067 8669 326751
