10000 17807
0 6448 0.52
1 7733 0.59
1 2166 0.45
1 2852 0.92
1 7052 0.66
1 9545 0.25
2 9057 0.64
2 8770 0.13
2 8052 1.00
2 4685 0.97
3 3710 0.85
3 330 0.08
3 3607 0.27
3 546 0.95
4 4620 0.31
4 1546 0.69
4 7093 0.63
4 8551 0.14
5 6268 0.40
5 1509 0.08
7 7729 0.71
7 9955 0.30
7 2999 0.59
8 3125 0.39
8 2029 0.80
8 1219 0.33
8 4573 0.05
8 9678 0.24
8 8130 0.03
10 2008 0.53
10 5756 0.80
10 1979 0.12
10 3076 0.04
10 1977 0.69
10 6225 0.89
11 8905 0.46
11 719 0.88
11 308 0.09
11 5054 0.60
11 3107 0.91
12 8720 0.65
13 9911 0.63
14 2678 0.44
14 5360 0.08
14 6680 0.49
15 4282 0.19
15 6006 0.99
15 2748 0.96
15 8788 0.65
16 1961 0.34
16 588 0.53
16 4501 0.56
16 8174 0.19
17 5686 0.05
18 3567 0.25
18 3030 0.71
18 5506 0.74
18 3992 0.27
19 1625 0.03
20 370 0.52
21 1966 0.54
21 4414 0.19
21 2235 0.07
22 4456 0.14
22 1414 0.89
22 8869 0.58
23 289 0.57
23 7416 0.95
23 9009 0.91
24 2412 0.29
25 1652 0.13
25 871 0.05
25 2238 0.01
26 8722 0.55
26 4142 0.32
26 1963 0.40
26 1756 0.42
26 7120 0.58
26 3886 0.68
27 2462 0.83
27 6003 0.32
27 9800 0.02
27 631 0.42
27 5958 0.62
27 3074 0.47
27 7343 0.34
29 4834 0.14
29 7058 0.75
29 4699 0.38
29 2066 0.08
29 8444 0.13
29 3220 0.67
30 9528 0.07
30 7288 0.64
30 2463 0.39
30 7088 0.14
30 372 0.91
30 2954 0.46
31 2623 0.51
31 8198 0.13
32 6571 0.85
32 5659 0.66
32 5261 0.48
32 1575 0.04
33 496 0.47
33 5505 0.67
34 6304 0.74
35 8757 0.17
36 3181 0.90
36 8836 0.61
36 782 0.02
37 9762 0.36
38 394 0.73
38 9457 0.62
38 3792 0.35
38 1224 0.04
39 6694 0.29
39 9627 0.94
39 7990 0.38
39 4168 0.54
41 8443 0.74
41 6607 0.75
41 1094 0.50
42 7966 0.12
42 7744 0.98
43 628 0.75
43 9334 0.51
43 2108 0.08
43 1058 0.33
43 2542 0.57
44 1914 0.51
44 2878 0.66
44 9259 0.78
45 1874 0.10
45 6595 0.11
45 6627 0.73
45 1440 0.22
45 9758 0.62
46 2222 0.64
46 5713 0.10
46 5932 0.34
47 3084 0.57
47 9151 0.90
47 4304 0.00
48 6626 0.98
49 9965 0.30
49 5775 0.91
49 1160 0.83
49 7297 0.96
49 588 0.35
49 145 0.75
49 4335 0.10
50 5157 0.86
50 7864 0.82
50 4466 0.31
50 9793 0.98
50 5135 0.83
50 5170 0.34
51 8999 0.35
51 7939 0.72
52 6456 0.48
52 5650 0.32
52 3048 0.42
52 9373 0.18
52 7534 0.16
53 8500 0.89
53 7781 0.65
53 2094 0.57
53 8170 0.43
53 9584 0.59
53 252 0.45
53 5400 0.19
54 6204 0.08
54 795 0.09
54 5750 0.05
55 8274 0.60
55 3215 0.95
55 2165 0.22
55 3664 0.79
55 6681 0.12
55 6834 0.97
56 9326 0.68
56 7367 0.62
56 2807 0.03
57 1822 0.41
57 5772 0.21
58 8228 0.12
58 8858 0.69
58 1624 0.60
58 7044 0.89
59 9651 0.92
59 2574 0.45
59 6137 0.35
59 8345 0.60
59 2025 0.32
59 3039 0.74
60 2659 0.25
60 6942 0.47
60 9497 0.95
60 6782 0.72
61 8577 0.95
61 864 0.48
61 1641 0.73
61 2725 0.43
61 8796 0.19
61 449 0.01
61 9905 0.76
61 6626 0.21
62 2056 0.65
62 4098 0.21
63 4881 0.25
63 7774 0.74
63 7119 0.99
64 3564 0.83
64 5938 0.88
64 3752 0.01
65 528 0.34
65 2699 0.81
65 853 0.30
65 5982 0.33
66 9094 0.83
66 960 0.57
67 8088 0.40
67 9138 0.20
67 770 0.44
68 973 0.80
68 7666 0.02
68 8536 0.16
68 7537 0.73
69 8792 0.68
69 5904 0.11
70 5175 0.81
70 7269 0.85
70 4244 0.81
70 6114 0.51
70 8017 0.93
70 6261 0.63
72 8236 0.69
72 2499 0.37
72 1735 0.52
72 1326 0.86
72 813 0.51
72 3023 0.07
72 873 0.31
73 8954 0.10
73 2347 0.68
73 2070 0.39
73 6252 0.38
73 4034 0.72
74 7635 0.93
