10000 13426
0 4851 0.98
0 3295 0.40
0 6041 0.98
0 3492 0.98
1 8655 0.26
1 7223 0.25
1 7378 0.05
1 1469 0.06
1 6673 0.46
2 2013 0.42
2 3449 0.72
2 8202 0.66
2 8914 0.11
2 1203 0.87
3 6399 0.27
3 6656 0.67
4 6784 0.17
4 1241 0.58
5 6225 0.29
6 2885 0.57
6 4891 0.63
6 8591 0.09
10 8251 0.84
10 5657 0.20
10 7396 0.93
11 2419 0.21
12 6458 0.73
12 8134 0.71
12 3434 0.91
12 3232 0.22
12 4383 0.20
12 8535 0.87
13 9805 0.99
13 7705 0.90
14 5960 0.54
14 6069 0.47
15 6128 0.39
15 3724 0.87
15 8918 0.81
16 2547 0.51
16 9449 0.65
16 8618 0.44
17 2731 0.92
17 6140 0.04
17 1269 0.50
17 6198 0.28
18 3361 0.06
18 6644 0.28
19 7030 0.23
19 2009 0.24
19 7806 0.61
19 3083 0.80
20 2614 0.67
20 7387 0.87
20 4132 0.92
21 4307 0.50
21 7474 0.41
21 7539 0.33
22 893 0.93
22 6305 0.95
22 3815 0.33
23 8591 0.67
24 7005 0.37
25 4500 0.56
25 2338 0.69
25 3655 0.39
25 1422 0.38
25 8758 0.28
26 4228 0.30
26 778 0.18
26 9862 0.87
27 3542 0.58
28 5538 0.08
29 1438 0.86
29 656 0.00
29 8665 0.32
30 5391 0.47
30 2928 0.14
30 5452 0.85
31 3500 0.64
31 1147 0.05
32 8890 0.53
32 6839 0.39
33 2840 0.39
33 9077 0.89
33 1374 0.59
34 369 0.50
34 9907 0.89
35 3122 0.43
35 6981 0.77
36 5155 0.85
36 5595 0.50
37 6823 0.47
38 1019 0.43
38 583 0.60
38 1095 0.64
38 6099 0.52
38 1335 0.60
39 7804 0.66
39 8860 0.46
39 349 0.67
39 1212 0.90
40 6201 0.12
40 3496 0.13
40 4636 0.31
41 3712 0.33
41 6451 0.02
42 5417 0.50
43 4567 0.99
43 2140 0.86
43 5504 0.32
43 8699 0.22
43 3281 0.64
44 2265 0.42
44 3049 0.59
44 2159 0.35
45 4411 0.79
45 7243 0.48
46 5088 0.78
46 2592 0.81
46 9863 0.44
47 1651 0.46
47 3407 0.25
47 5941 0.21
47 5037 0.18
48 3874 0.59
48 7363 0.37
48 1178 0.86
49 6526 0.38
49 4861 0.15
49 463 0.86
50 1130 0.97
50 7920 0.26
51 8943 0.13
51 6401 0.37
52 1428 0.25
52 6346 0.38
52 9111 0.12
53 7454 0.60
53 8185 0.44
54 8564 0.01
55 2113 0.90
55 3598 0.96
55 480 0.31
56 8653 0.85
56 7140 0.98
56 5005 0.42
56 2546 0.27
58 3278 0.44
58 4740 0.09
59 1101 0.43
59 2897 0.84
60 3840 0.53
60 6259 0.76
60 1003 0.07
61 8092 0.45
62 903 0.19
63 9724 0.27
63 9145 0.03
63 289 0.56
63 1218 0.42
64 1556 0.62
64 2364 0.81
64 5458 0.02
64 9108 0.86
65 2763 0.91
65 2601 0.56
65 5505 0.76
65 3160 0.80
65 4451 0.82
65 5457 0.44
65 1438 0.41
66 4169 0.28
66 8195 0.55
66 3443 0.57
67 6157 0.42
67 3606 0.94
67 8022 0.02
67 4018 0.83
69 8109 0.79
69 6137 0.02
69 889 0.86
70 4541 0.41
70 8070 0.59
71 9584 0.75
71 2026 0.36
71 3866 0.78
71 3364 0.35
71 9733 0.85
73 3724 0.46
73 2449 0.47
74 3297 0.57
74 2605 0.08
75 2656 0.97
75 7742 0.77
76 8864 0.69
76 8393 0.06
77 2121 0.70
77 865 0.89
77 4764 0.67
78 9943 0.36
78 1457 0.34
78 2392 0.06
78 6511 0.98
78 5952 0.50
78 362 0.61
81 5464 0.34
81 7879 0.32
82 4950 0.25
82 3056 0.29
82 2272 0.45
82 2560 0.03
82 7384 0.15
83 7114 0.15
83 5751 0.92
83 7189 0.90
83 6030 0.39
84 5874 0.97
85 7171 0.60
85 5597 0.29
85 7872 0.60
86 7237 0.26
86 141 0.02
87 7554 0.62
87 5136 0.65
88 1506 0.61
89 3873 0.48
89 5395 0.40
90 6448 0.07
91 7077 0.61
91 3249 0.29
92 7095 0.67
92 328 0.57
93 3237 0.69
93 6422 0.24
94 547 0.27
94 4499 0.11
94 3211 0.36
95 8649 0.89
96 6344 0.02
97 231 0.79
97 3107 0.04
97 7238 0.42
98 1114 0.83
98 8037 0.47
98 2686 0.24
98 3779 0.32
98 5997 0.33
98 4668 0.04
99 1403 0.60
99 9781 0.96
99 6303 0.47
100 3401 0.56
100 6000 0.38
100 9580 0.64
100 3210 0.53
100 8228 0.41
100 3327 0.93
101 5646 0.55
101 6832 0.98
101 1553 0.22
101 6829 0.79
101 3596 0.61
101 2849 0.16
101 4612 0.97
101 1694 0.85
102 6092 0.64
102 7924 0.78
103 674 0.57
103 1406 0.96
104 3202 0.85
104 5641 0.42
104 8946 0.03
105 6871 0.24
105 2906 0.96
105 3487 0.01
106 1781 0.35
106 5126 0.76
106 5099 0.95
106 9404 0.66
107 9056 0.55
107 8161 0.81
107 6157 0.89
108 6025 0.20
108 5617 0.93
108 1644 0.09
109 2970 0.57
109 3197 0.06
109 598 0.34
109 8694 0.56
110 4595 0.45
111 4461 0.37
111 8605 0.89
111 5270 0.33
111 2883 0.60
112 4650 0.13
112 9767 0.93
112 9607 0.27
113 330 0.08
114 6091 0.97
114 4574 0.63
115 6779 0.74
115 6548 0.63
115 2810 0.28
115 8813 0.90
116 4075 0.64
116 7231 0.54
117 3552 0.82
118 4391 0.11
118 4737 0.76
118 1633 0.95
119 5307 0.40
119 3229 0.82
119 3147 0.70
121 2202 0.53
123 7066 0.04
123 8236 0.42
123 1587 0.78
123 8104 0.01
124 7134 0.61
125 2238 0.99
125 6523 0.69
126 1518 0.01
126 871 0.51
126 5281 0.84
126 6443 0.53
127 3098 0.07
127 4858 0.89
127 2777 0.13
127 6362 0.54
127 519 0.03
128 1510 0.87
128 8686 0.69
129 5272 0.43
130 6196 0.60
130 1992 0.87
130 7407 0.06
130 5338 0.84
130 8961 0.57
132 3085 0.25
132 7452 0.14
132 4305 0.08
133 9159 0.09
134 3167 0.29
134 8840 0.05
135 8676 0.81
136 9343 0.70
136 6079 0.45
136 9326 0.25
136 5318 0.58
136 7971 0.70
136 2453 0.96
136 6872 0.12
136 9540 0.50
137 5990 0.92
137 9374 0.46
137 3741 0.34
137 6346 0.95
137 1911 0.23
138 7731 0.81
138 1561 0.28
139 3144 0.87
139 6197 0.76
139 3131 0.34
139 8841 0.58
139 8835 0.61
140 2063 0.19
140 9120 0.60
140 2707 0.56
141 5876 0.94
141 7765 0.77
142 7533 0.88
142 3082 0.25
143 5989 0.49
143 9784 0.57
144 9737 0.50
144 7002 0.22
145 6463 0.74
146 7470 0.17
146 187 0.90
146 9603 0.78
147 2936 0.70
147 1439 0.42
147 7035 0.31
148 5141 0.24
148 6578 0.36
149 2089 0.97
150 8957 0.32
150 7445 0.53
150 6647 0.42
150 9200 0.53
151 8368 0.23
151 5068 0.27
151 7986 0.76
152 5366 0.59
153 247 0.22
153 9217 0.30
154 1667 0.60
154 7875 0.29
154 6915 0.24
156 9336 0.24
156 764 0.87
156 8875 0.83
157 2795 0.78
157 9224 0.47
157 3534 0.56
159 6244 0.15
159 1221 0.90
160 8884 0.49
160 3655 0.06
162 6993 0.99
162 8143 0.53
164 4622 0.24
164 3551 0.06
164 4878 0.12
165 1282 0.73
165 4393 0.97
165 6239 0.72
167 5273 0.37
167 4023 0.56
167 2992 0.52
168 846 0.93
169 9381 0.56
170 1164 0.35
170 6695 0.93
171 5132 0.48
171 3041 0.41
171 5106 0.70
172 2757 0.84
172 2925 0.19
172 4108 0.88
173 8854 0.98
174 1441 0.01
174 371 0.78
174 7570 0.08
174 5803 0.79
175 3165 0.31
175 2926 0.37
176 9355 0.54
176 6705 0.40
176 2964 0.14
177 238 0.94
177 5934 0.47
177 4698 0.23
177 9030 0.38
178 8983 0.35
178 6850 0.24
178 3103 0.95
178 7658 0.83
178 1458 0.47
178 8157 0.84
179 7620 0.67
179 8091 0.02
179 8823 0.87
179 2791 0.33
179 5848 0.46
180 9043 0.21
180 979 0.29
180 5075 0.34
180 5480 0.24
180 8117 0.74
182 2610 0.22
184 2763 0.93
185 1115 0.95
185 7687 0.07
185 6000 0.26
186 3200 0.46
186 8845 0.52
186 5996 0.64
186 9817 0.21
186 2993 0.77
186 9669 0.18
187 9253 0.95
187 8793 0.34
187 8334 0.70
188 2018 0.35
188 836 0.89
189 3030 0.76
190 8749 0.90
191 9639 0.34
191 822 0.68
192 7792 0.46
192 9478 0.71
192 5216 0.94
192 1277 0.65
192 9185 0.26
193 3760 0.28
194 6026 0.72
194 9372 0.16
194 9640 0.77
194 7358 0.37
195 6164 0.36
195 2624 0.22
196 1920 0.86
196 4321 0.47
196 4759 0.64
196 9813 0.51
197 7967 0.95
197 9145 0.00
198 6492 0.22
198 9901 0.28
199 2005 0.25
200 6632 0.51
201 7427 0.35
201 5166 0.55
201 6115 0.82
202 8761 0.39
203 8893 0.76
203 1091 0.64
203 1147 0.87
205 5639 0.76
205 2759 0.39
205 2680 0.01
206 7057 0.70
206 4620 0.46
207 6618 0.23
208 5602 0.12
208 4404 0.93
208 7995 0.96
209 1926 0.46
210 1988 0.92
211 9163 0.01
211 6741 0.29
211 9114 0.19
211 9731 0.62
212 600 0.32
213 2981 0.88
213 2430 0.67
213 5346 0.96
214 1990 0.33
214 5653 0.15
214 7912 0.77
215 9206 0.45
215 8230 0.45
215 4789 0.16
216 4667 0.62
216 6227 0.86
216 5293 0.93
217 1424 0.22
217 4989 0.59
217 6190 0.52
217 3567 0.44
218 5455 0.88
218 1817 0.26
218 3700 0.67
218 3061 0.95
219 660 0.60
219 7973 0.57
219 1276 0.46
220 6826 0.48
220 532 0.55
220 6237 0.28
220 6542 0.67
221 880 0.72
221 3608 0.76
221 8497 0.03
221 6392 0.20
221 3599 0.88
222 7984 0.16
223 7917 0.55
224 4422 0.48
226 9075 0.58
227 5222 0.45
227 331 0.18
229 9922 0.70
229 6832 0.85
229 5853 0.69
229 8338 0.44
229 2825 0.33
229 2723 0.38
231 8838 0.33
231 7986 0.06
232 2892 0.34
234 753 0.20
234 1830 0.45
235 4204 0.20
236 4891 0.69
236 1672 0.41
236 6403 0.95
236 5127 0.64
237 992 0.09
237 813 0.96
238 5514 0.83
238 1924 0.38
238 4330 0.99
239 853 0.96
239 9840 0.79
240 3996 0.62
240 8041 0.06
240 3690 0.86
240 8423 0.78
240 9432 0.74
240 7029 0.56
240 3137 0.16
240 2882 0.99
241 8165 0.54
241 6818 0.65
242 6431 0.19
242 2199 0.51
242 8717 0.73
243 8463 0.16
243 511 0.67
243 2694 0.52
243 9161 0.39
244 9205 0.20
244 7733 0.23
244 5854 0.01
245 7017 0.87
245 5569 0.28
246 7204 0.78
246 435 0.97
247 7542 0.65
247 5791 0.42
247 4692 0.14
247 2839 0.08
247 797 0.59
248 4018 0.91
249 3269 0.87
250 9475 0.23
