10000 17367
0 3389 0.16
0 5389 0.78
0 9965 0.31
0 5637 0.08
1 4461 0.12
1 6911 0.57
2 6166 0.32
2 6499 0.45
3 479 0.04
4 2054 0.86
4 1804 0.48
4 8558 0.01
4 6914 0.96
5 4204 0.73
5 338 0.42
5 467 0.45
6 9671 0.14
6 5961 0.75
6 5395 0.46
6 107 0.83
6 1534 0.67
6 3668 0.54
7 6015 0.21
7 9074 0.29
7 5906 0.44
8 4148 0.08
8 3681 0.57
8 7648 0.91
8 9115 0.82
10 4143 0.53
10 3690 0.20
10 8022 0.58
10 7664 0.04
11 1656 0.92
11 5303 0.93
12 9261 0.56
12 6525 0.20
12 990 0.23
12 3594 0.56
13 3741 0.16
13 2329 0.93
13 2306 0.57
14 1945 0.52
14 9845 0.43
15 1342 0.67
15 5843 0.48
15 9415 0.46
15 6153 0.49
15 5990 0.42
16 5446 0.89
16 8676 0.88
17 4225 0.04
17 4896 0.37
17 6829 0.04
17 1495 0.73
18 325 0.54
18 1351 0.45
19 3623 0.06
19 2514 0.85
20 3646 0.67
20 1316 0.09
20 5989 0.91
21 3767 0.52
21 1823 0.12
21 8170 0.60
21 9444 0.68
21 3852 0.50
22 2097 0.56
23 3234 0.62
23 6189 0.34
23 7823 0.19
23 4104 0.07
23 8120 0.88
24 1546 0.99
24 8657 0.66
25 2816 0.46
25 1153 0.32
25 6089 0.74
25 9731 0.27
26 7501 0.04
26 5822 0.83
26 4184 0.70
26 7231 0.37
26 5561 0.58
27 7094 0.61
27 6816 0.81
28 4528 0.27
28 1232 0.12
29 3812 0.85
29 1092 0.21
30 6111 0.96
30 8734 0.71
31 3491 0.29
31 3935 0.64
31 1027 0.64
31 4487 0.84
31 1645 0.18
31 7820 0.84
33 7037 0.44
33 208 0.28
33 551 0.57
33 6933 0.70
33 2305 0.86
33 5945 0.06
34 2687 0.44
34 6931 0.11
34 2520 0.60
34 9709 0.86
34 3934 0.50
34 2026 0.65
35 9559 0.26
35 3736 0.52
35 2265 0.10
35 9850 0.27
36 8127 0.78
36 9736 0.59
37 1631 0.00
37 5614 0.29
38 1755 0.92
38 9448 0.45
38 3070 0.70
38 870 0.93
38 9267 0.21
38 3561 0.65
38 5485 0.81
39 7266 0.74
39 422 0.98
39 4061 0.51
39 4936 0.93
39 9693 0.92
41 8372 0.84
41 2368 0.24
41 769 0.63
41 7427 0.45
41 8153 0.14
41 2171 0.68
41 595 0.66
42 9343 0.86
42 9270 0.03
42 7065 0.05
42 3134 0.76
43 7873 0.72
43 5423 0.74
43 4605 0.64
44 8134 0.38
45 9194 0.57
45 4865 0.53
45 8452 0.68
45 2213 0.61
45 3193 0.89
46 4818 0.91
46 7318 0.29
46 6911 0.70
46 3323 0.85
47 5887 0.91
47 662 0.76
48 1205 0.61
48 7222 0.68
48 3041 0.31
48 8221 0.51
48 4459 0.65
48 5703 0.13
48 9330 0.88
49 3012 0.39
49 8006 0.50
50 5968 0.73
50 3203 0.10
50 536 0.06
51 804 0.29
51 3200 0.87
51 1973 0.26
51 9970 0.02
52 1026 0.98
52 5562 0.55
53 698 0.14
53 2613 0.87
54 4438 0.34
54 3839 0.75
55 8795 0.23
55 4761 0.80
55 3696 0.44
55 2797 0.67
55 2507 0.37
55 3284 0.08
56 1101 0.76
56 8991 0.39
56 1241 0.71
56 2444 0.52
57 3460 0.33
57 258 0.34
57 4656 0.53
57 7553 0.02
57 2302 0.41
58 9092 0.04
58 2096 0.63
58 1654 0.36
58 3575 0.93
59 4294 0.81
59 5155 0.59
59 5417 0.33
60 3121 0.68
60 4487 0.66
61 9356 0.85
61 6373 0.50
61 9085 0.79
61 9340 0.32
61 7071 0.35
61 7240 0.54
61 8271 0.87
61 4816 0.17
62 9355 0.65
62 8893 0.60
63 2600 0.10
63 6722 0.85
63 9336 0.70
64 8883 0.15
64 4030 0.01
64 4575 0.05
65 6054 0.04
65 6773 0.08
65 744 0.98
65 6077 0.87
66 2563 0.06
66 9769 0.22
67 3805 0.15
67 7874 0.17
67 257 0.25
67 2106 0.58
68 3143 0.65
69 6005 0.05
69 5015 0.95
69 4351 0.74
69 373 0.07
70 7951 0.49
70 1320 0.98
70 8851 0.55
71 8404 0.63
71 5372 0.07
71 8247 0.31
71 5541 0.95
71 5426 0.05
71 5065 0.36
71 4874 0.30
71 9075 0.14
71 5907 0.85
71 7649 0.07
71 1131 0.46
72 6445 0.11
73 6265 0.01
73 2281 0.79
74 1323 0.10
74 2471 0.39
74 503 0.24
75 7447 0.12
75 158 0.96
75 653 0.55
76 142 0.81
76 6790 0.19
76 5876 0.07
76 797 0.54
76 3844 0.90
77 3495 0.16
77 1138 0.32
77 7087 0.68
77 9691 0.35
77 7052 0.64
78 4606 0.38
78 8965 0.73
79 1533 0.80
79 2828 0.84
79 7485 0.34
79 2277 0.22
79 301 0.65
79 6010 0.60
80 2939 0.02
80 5474 0.41
80 4380 0.18
80 4968 0.85
81 2951 0.69
81 9289 0.59
82 7785 0.29
82 4272 0.76
82 8560 0.20
82 2873 0.84
82 893 0.67
83 8653 0.78
83 1937 0.08
84 2367 0.39
84 9986 0.64
84 351 0.27
85 490 0.68
85 4109 0.80
85 2277 0.48
85 2477 0.01
86 1328 0.43
86 8070 0.31
88 6776 0.44
88 4951 0.62
