10000 17909
0 215 0.94
0 9981 0.36
0 9067 0.04
2 8654 0.80
2 3269 0.10
2 1087 0.01
3 8664 1.00
4 7556 0.29
4 2146 0.56
4 563 0.62
4 8565 0.56
4 6244 0.81
4 8684 0.47
5 5680 0.98
5 7848 0.71
5 160 0.34
6 6086 0.81
6 6461 0.09
6 1927 0.12
6 5610 0.14
7 9342 0.52
7 1978 0.65
8 2055 0.09
8 9479 0.79
8 7580 0.18
8 7669 0.94
9 1161 0.14
9 8954 0.69
9 5755 0.60
10 1709 0.47
10 807 0.42
10 4454 0.72
10 8030 0.69
11 6698 0.30
12 8786 0.00
12 7193 0.22
13 6267 0.16
13 823 0.95
13 9553 0.31
14 7883 0.38
14 1664 0.94
14 3667 0.23
15 3667 0.18
15 6569 0.54
15 4338 0.14
16 4827 0.16
16 2205 0.39
16 952 0.88
17 8823 0.53
17 9386 0.81
17 9402 0.30
18 9742 0.79
19 3811 0.99
19 5982 0.88
19 3363 0.70
19 9191 0.43
19 6241 0.26
20 8973 0.96
20 9564 0.86
21 399 0.07
21 2962 0.29
22 8390 0.03
23 1121 0.48
25 9218 0.82
26 6692 0.36
26 3696 0.16
26 546 0.53
27 1248 0.35
27 2931 0.72
27 7513 0.60
28 4303 0.72
28 1654 0.60
28 2452 0.98
29 3171 0.20
29 8925 0.97
29 3891 0.80
30 9461 0.85
30 5680 0.97
31 1148 0.92
31 7160 0.72
32 9070 0.53
32 9964 0.91
32 7749 0.42
32 8957 0.26
32 7069 0.04
33 2693 0.30
33 6617 0.56
33 2554 0.63
33 803 0.56
33 2453 0.17
33 9985 0.23
33 9505 0.04
33 9165 0.47
33 9337 0.74
33 3331 0.53
34 4454 0.70
34 6624 0.57
34 4182 0.84
34 3385 0.39
34 7528 0.76
34 6825 0.51
35 3504 0.64
35 1282 0.17
35 163 0.96
35 7079 0.02
36 9360 0.62
36 7694 0.13
37 9021 0.47
37 5370 0.03
37 8319 0.54
38 2604 0.35
38 3302 0.09
38 1443 0.55
38 9683 0.74
38 8792 0.08
39 9800 0.04
40 4825 0.66
40 3221 0.92
41 8152 0.96
41 2167 0.47
41 592 0.54
41 4204 0.47
41 3699 0.51
41 7399 0.59
41 4946 0.76
41 8924 0.11
42 2530 0.88
42 1184 0.94
42 4123 0.20
43 8596 0.24
43 4147 0.63
43 3309 0.16
44 6109 0.41
45 8165 0.93
45 5724 0.86
45 3911 0.07
45 5327 0.73
46 7979 0.58
46 8260 0.70
47 5326 0.42
47 233 0.06
47 2616 0.08
47 415 0.40
48 1027 0.02
48 7093 0.21
49 171 0.04
49 466 0.66
50 8415 0.90
50 4044 0.35
50 8940 0.18
50 5029 1.00
50 2034 0.39
50 7189 0.93
50 3272 0.29
52 2573 0.04
52 4666 0.23
52 9839 0.94
52 1195 0.96
52 5532 0.05
53 6001 0.68
53 1451 0.77
53 7768 0.70
53 1229 0.36
53 3519 0.99
53 2204 0.53
54 6671 0.32
54 3325 0.19
55 5916 0.51
55 8321 0.98
55 8353 0.32
55 2886 0.67
55 7203 0.72
56 5578 0.78
56 9086 0.27
56 7188 0.47
56 7474 0.66
56 3112 0.11
56 2502 0.30
57 3412 0.62
57 4902 0.13
57 4708 0.53
57 8027 0.23
57 2818 0.49
57 5039 0.80
57 1218 0.49
57 2313 0.89
57 5600 0.33
58 4995 0.64
58 760 0.57
59 91 0.02
59 1506 0.38
59 1400 0.69
59 1912 0.41
59 242 0.33
59 1768 0.75
60 3160 0.86
60 4744 0.39
60 4352 0.58
60 2797 0.41
60 6033 0.83
61 764 0.30
61 6576 0.93
62 3100 0.84
62 8808 0.36
62 3572 0.69
62 7934 0.81
62 6109 0.99
63 4346 0.93
63 2391 0.50
63 4356 0.86
64 3283 0.61
65 9195 0.75
65 9362 0.57
66 3576 0.93
67 6710 0.59
67 1373 0.28
67 8247 0.50
67 735 0.80
68 8585 0.96
68 3839 0.80
69 4518 0.48
69 8730 0.56
70 2279 0.61
70 9523 0.87
70 8436 0.83
70 8696 0.08
70 2487 0.18
72 4545 0.04
72 1525 0.18
72 3985 0.28
73 8164 0.12
74 2115 0.44
74 9534 0.26
74 4399 0.94
74 3892 0.73
74 6699 0.60
74 651 0.72
75 1000 0.04
75 2414 0.15
75 4202 0.11
76 1756 0.46
76 544 0.32
76 3717 0.06
76 901 0.41
76 6932 0.50
76 2608 0.33
77 7257 0.41
77 8387 0.70
77 429 0.93
78 6478 0.42
78 2848 0.81
79 7805 0.03
79 176 0.93
79 4408 0.64
79 9215 0.26
79 2857 0.15
79 9806 0.61
80 5143 0.14
80 3510 0.29
80 7756 0.39
81 8231 0.54
81 6426 0.49
82 9971 0.01
82 7569 0.98
83 4747 0.16
83 9514 0.75
84 2551 0.32
84 4841 0.87
84 2704 0.70
84 2367 0.57
85 6625 0.37
85 5995 0.58
85 7173 0.91
85 6398 0.30
85 9736 0.78
85 9619 0.57
86 6342 0.59
86 9809 0.23
87 1169 0.52
