10000 13696
0 8620 0.21
1 9600 0.04
1 4122 0.81
1 5624 0.52
1 8093 0.44
2 3337 0.66
2 8751 0.97
2 9443 0.49
2 2996 0.21
2 5028 0.75
2 7240 0.63
2 2871 0.25
3 9522 0.87
3 9909 0.55
4 7951 0.60
4 1449 0.70
4 6215 0.11
4 7972 0.25
4 9845 0.88
6 440 0.99
6 9502 0.59
6 5774 0.29
6 2010 0.94
6 2371 0.26
7 8037 0.53
7 7754 0.93
8 9450 0.36
9 6133 0.31
9 5922 0.16
9 6376 0.81
9 6937 0.96
9 6341 0.64
10 2885 0.69
10 8478 0.23
11 1337 0.26
11 155 0.23
13 39 0.12
13 5671 0.49
13 9035 0.66
14 2858 0.75
14 242 0.09
15 7262 0.46
16 1977 0.73
16 2862 0.88
16 9087 0.81
17 9274 0.35
17 9357 0.49
17 4443 0.82
18 6464 0.13
18 2034 0.87
18 3885 0.27
18 1360 0.02
18 9872 0.11
19 2302 0.71
19 7899 0.20
19 5588 0.95
19 5257 0.73
20 5004 0.81
20 9578 0.75
20 8099 0.26
20 2264 0.12
20 3626 0.82
22 4399 0.07
23 6904 0.90
24 8394 0.58
24 3456 0.98
24 183 0.16
24 2066 0.34
24 2209 0.48
24 8158 0.52
24 5008 0.43
24 4534 0.65
25 3488 0.77
25 9991 0.49
25 6248 0.81
26 7106 0.21
26 4512 0.64
27 9497 0.63
27 964 0.01
28 236 0.38
28 9332 0.38
28 6287 0.65
29 8142 0.73
29 3532 0.92
29 3608 0.88
30 5419 0.12
30 799 0.68
30 7987 0.00
31 8102 0.46
31 6045 0.91
32 4446 1.00
33 381 0.57
34 1257 0.47
35 6182 0.19
35 784 0.51
35 5051 0.89
35 4004 0.46
35 3969 0.89
35 4957 0.57
36 4946 0.01
36 6444 0.28
36 8064 0.75
36 9098 0.32
37 8500 0.47
37 6569 0.34
37 4351 0.30
38 3755 0.68
38 9961 0.11
38 8416 0.14
38 9738 0.44
39 5543 0.90
39 6960 0.27
39 4988 0.40
40 1289 0.43
40 3658 0.67
40 3530 0.09
40 4657 0.66
41 9571 0.85
42 1473 0.28
42 1124 0.99
42 6318 0.48
42 3419 0.81
42 6457 0.07
43 530 0.24
43 3258 0.14
43 9076 0.14
43 9302 0.39
43 9823 0.38
44 8737 0.09
44 3592 0.20
45 5687 0.40
45 5001 0.87
45 299 0.31
45 6740 0.43
45 1666 0.60
46 1624 0.08
46 7643 0.91
46 8371 0.10
46 3254 0.39
46 3638 0.21
46 8600 0.30
47 6167 0.38
47 3775 0.73
47 7861 0.05
47 7632 0.49
47 983 0.44
47 8127 0.56
48 8901 0.01
48 5372 0.63
48 4570 1.00
48 699 0.31
48 8356 0.39
50 744 0.10
50 5172 0.10
50 3750 0.72
50 8125 0.37
51 6624 0.97
51 9016 0.25
51 3154 0.02
51 7090 0.48
52 2313 0.08
52 992 0.84
54 5792 0.92
54 252 0.22
54 590 0.52
55 2332 0.67
55 7350 0.49
56 7836 0.43
56 2225 0.86
57 3732 0.97
57 9092 0.64
57 3969 0.73
58 8047 0.02
58 8902 0.57
58 7123 0.15
59 7255 0.68
59 3966 0.04
60 2253 0.32
60 8947 0.13
60 7708 0.66
60 8606 0.54
60 7815 0.54
60 8433 0.35
60 4747 0.45
61 8485 0.38
61 8356 0.19
62 6329 0.92
63 4288 0.21
63 9397 0.62
64 8761 0.08
65 4249 0.40
65 6372 0.89
65 5911 0.95
65 6986 0.94
66 5854 0.60
66 5624 0.58
67 6999 0.25
67 1374 0.84
67 4391 0.68
67 1783 0.45
68 6027 0.24
69 2459 0.36
69 9913 0.78
69 4646 0.10
69 530 0.67
69 9130 0.33
69 3545 0.86
70 8643 0.98
70 1023 0.56
71 3293 0.55
71 9328 0.35
71 7654 0.84
71 7547 0.02
71 9986 0.26
71 2196 0.11
72 4059 0.22
72 3801 0.17
72 3612 0.89
72 8892 0.84
73 7566 0.38
73 8050 0.63
73 531 0.38
74 6680 0.89
74 2464 0.23
74 4600 0.83
75 2054 0.49
75 6424 0.17
76 8441 0.65
76 6079 0.94
76 1534 0.38
77 6895 0.15
78 3812 0.43
78 8225 0.55
78 2030 0.67
78 8840 0.31
79 2226 0.63
79 6846 0.04
79 1611 0.68
79 7363 0.01
80 3616 0.71
80 7081 0.93
80 5813 0.73
80 5440 0.07
80 4652 0.74
81 287 0.08
81 1592 0.18
81 5810 0.38
81 2452 0.94
81 1988 0.45
82 3371 0.77
82 1136 0.17
82 5764 0.72
82 5734 0.89
83 4074 0.95
83 5766 0.30
83 1879 0.15
83 3115 0.97
83 2914 1.00
83 9265 0.04
84 5361 0.94
84 8301 0.24
85 1853 0.38
86 5979 0.21
86 8436 0.94
86 8797 0.88
86 1177 0.39
87 6873 0.06
87 4937 0.09
87 1514 0.24
88 5943 0.98
88 9283 0.04
88 6991 0.23
89 851 0.62
89 6036 0.07
89 7689 0.49
89 9365 0.61
89 4231 0.59
90 1451 0.58
93 6324 0.47
93 4030 0.28
95 7801 0.16
95 4087 0.39
95 5971 0.98
95 2341 0.52
96 4808 0.08
96 4252 0.97
96 8945 0.37
96 6016 0.59
96 849 0.45
97 5804 0.74
97 8293 0.23
98 7552 0.03
98 1188 0.20
98 292 0.53
99 4265 0.29
99 830 0.44
99 7859 0.60
100 9111 1.00
100 671 0.47
100 1033 0.26
100 6167 0.08
100 4095 0.54
101 6962 0.52
101 3595 0.54
101 1091 0.65
102 7149 0.02
102 8110 0.08
103 1997 0.08
103 6243 0.38
103 9489 0.98
103 9223 0.79
103 3685 0.29
104 9299 0.57
104 1156 0.11
104 7135 0.89
105 1826 0.66
105 6283 0.66
105 9509 0.75
106 2779 0.10
106 8338 0.45
106 4449 0.53
106 4980 0.97
107 6459 0.64
107 7019 0.45
107 1197 0.81
109 2523 0.53
109 9100 0.77
109 5984 0.45
109 1746 0.74
110 5917 0.96
110 3354 0.92
110 4966 0.14
111 6768 0.78
111 3330 0.17
111 5316 0.24
112 9745 0.74
114 5443 0.03
114 7495 0.65
114 8898 0.27
